rep,ID,time,prediction_iwRes,iwRes_simulated,iwRes_simulated_simBlq,censored,split,color,filter
5,7,2.5,0,3.3517,0.155777,1,All,#4682B4,0
6,7,2.5,0,3.3517,1.7397,1,All,#4682B4,0
7,7,2.5,0,3.3517,0.381262,1,All,#4682B4,0
8,7,2.5,1.00876,2.22468,-0.268821,1,All,#4682B4,0
9,7,2.5,1.16761,2.0472,1.12448,1,All,#4682B4,0
10,7,2.5,0.881334,2.36705,0.810195,1,All,#4682B4,0
1,7,3,2.25962,0.827176,0.797393,1,All,#4682B4,0
2,7,3,1.70778,1.44371,-0.531023,1,All,#4682B4,0
3,7,3,2.07887,1.02911,-0.00564888,1,All,#4682B4,0
4,7,3,2.23372,0.856118,-0.0855269,1,All,#4682B4,0
5,7,3,0.404638,2.89963,2.60136,1,All,#4682B4,0
6,7,3,1.56499,1.60324,1.3712,1,All,#4682B4,0
7,7,3,0.288465,3.02942,0.075199,1,All,#4682B4,0
8,7,3,2.06408,1.04565,-0.137759,1,All,#4682B4,0
9,7,3,2.27519,0.809786,-0.389328,1,All,#4682B4,0
10,7,3,2.01789,1.09725,0.457768,1,All,#4682B4,0
1,7,3.5,3.42282,0.587866,0.587866,0,All,#4682B4,0
2,7,3.5,3.16996,0.870368,0.870368,0,All,#4682B4,0
3,7,3.5,3.30825,0.715873,0.715873,0,All,#4682B4,0
4,7,3.5,3.09595,0.95306,0.95306,0,All,#4682B4,0
5,7,3.5,2.1608,1.99783,1.99783,0,All,#4682B4,0
6,7,3.5,2.81631,1.26548,1.26548,0,All,#4682B4,0
7,7,3.5,2.47802,1.64343,1.64343,0,All,#4682B4,0
8,7,3.5,3.08781,0.962155,0.962155,0,All,#4682B4,0
9,7,3.5,3.32794,0.693869,0.693869,0,All,#4682B4,0
10,7,3.5,3.10675,0.94099,0.94099,0,All,#4682B4,0
1,7,4,4.52066,-1.69893,-2.17952,1,All,#4682B4,0
2,7,4,4.39926,-1.5633,-2.46876,1,All,#4682B4,0
3,7,4,4.36061,-1.52012,-1.86026,1,All,#4682B4,0
4,7,4,3.98491,-1.10037,-1.13882,1,All,#4682B4,0
5,7,4,3.57916,-0.647057,-0.701173,1,All,#4682B4,0
6,7,4,3.9805,-1.09545,-1.19029,1,All,#4682B4,0
7,7,4,4.08548,-1.21273,-2.48135,1,All,#4682B4,0
8,7,4,4.08219,-1.20906,-1.91494,1,All,#4682B4,0
9,7,4,4.32936,-1.48521,-1.59443,1,All,#4682B4,0
10,7,4,4.1776,-1.31566,-1.4499,1,All,#4682B4,0
1,7,4.5,5.5584,-0.349029,-0.349029,0,All,#4682B4,0
2,7,4.5,5.45098,-0.229007,-0.229007,0,All,#4682B4,0
3,7,4.5,5.27227,-0.0293454,-0.0293454,0,All,#4682B4,0
4,7,4.5,4.90104,0.385397,0.385397,0,All,#4682B4,0
5,7,4.5,4.76196,0.540791,0.540791,0,All,#4682B4,0
6,7,4.5,5.06707,0.199904,0.199904,0,All,#4682B4,0
7,7,4.5,5.33557,-0.100068,-0.100068,0,All,#4682B4,0
8,7,4.5,5.04848,0.220671,0.220671,0,All,#4682B4,0
9,7,4.5,5.28348,-0.0418794,-0.0418794,0,All,#4682B4,0
10,7,4.5,5.231,0.0167624,0.0167624,0,All,#4682B4,0
1,7,5,6.53354,-0.955838,-0.955838,0,All,#4682B4,0
2,7,5,6.35878,-0.76059,-0.76059,0,All,#4682B4,0
3,7,5,6.06894,-0.436776,-0.436776,0,All,#4682B4,0
4,7,5,5.84601,-0.187707,-0.187707,0,All,#4682B4,0
5,7,5,5.76296,-0.094916,-0.094916,0,All,#4682B4,0
6,7,5,6.08314,-0.452639,-0.452639,0,All,#4682B4,0
7,7,5,6.33263,-0.731381,-0.731381,0,All,#4682B4,0
8,7,5,5.98671,-0.3449,-0.3449,0,All,#4682B4,0
9,7,5,6.19217,-0.574445,-0.574445,0,All,#4682B4,0
10,7,5,6.26592,-0.656843,-0.656843,0,All,#4682B4,0
1,7,5.5,7.39906,-0.0603926,-0.0603926,0,All,#4682B4,0
2,7,5.5,7.1236,0.247361,0.247361,0,All,#4682B4,0
3,7,5.5,6.7643,0.648782,0.648782,0,All,#4682B4,0
4,7,5.5,6.81844,0.588287,0.588287,0,All,#4682B4,0
5,7,5.5,6.60361,0.828307,0.828307,0,All,#4682B4,0
6,7,5.5,7.02823,0.353901,0.353901,0,All,#4682B4,0
7,7,5.5,7.09636,0.27779,0.27779,0,All,#4682B4,0
8,7,5.5,6.88958,0.508808,0.508808,0,All,#4682B4,0
9,7,5.5,7.04784,0.331996,0.331996,0,All,#4682B4,0
10,7,5.5,7.2654,0.0889333,0.0889333,0,All,#4682B4,0
1,7,6,7.95526,0.623128,0.623128,0,All,#4682B4,0
2,7,6,7.66591,0.946393,0.946393,0,All,#4682B4,0
3,7,6,7.34817,1.30139,1.30139,0,All,#4682B4,0
4,7,6,7.79385,0.803458,0.803458,0,All,#4682B4,0
5,7,6,7.23427,1.42864,1.42864,0,All,#4682B4,0
6,7,6,7.85128,0.739296,0.739296,0,All,#4682B4,0
7,7,6,7.55037,1.07549,1.07549,0,All,#4682B4,0
8,7,6,7.70077,0.907456,0.907456,0,All,#4682B4,0
9,7,6,7.78949,0.80833,0.80833,0,All,#4682B4,0
10,7,6,8.09105,0.471416,0.471416,0,All,#4682B4,0
1,7,6.5,8.08757,-0.285534,-0.285534,0,All,#4682B4,0
2,7,6.5,7.88056,-0.0542551,-0.0542551,0,All,#4682B4,0
3,7,6.5,7.76132,0.0789699,0.0789699,0,All,#4682B4,0
4,7,6.5,8.57484,-0.829929,-0.829929,0,All,#4682B4,0
5,7,6.5,7.54902,0.316157,0.316157,0,All,#4682B4,0
6,7,6.5,8.32995,-0.55633,-0.55633,0,All,#4682B4,0
7,7,6.5,7.69433,0.153813,0.153813,0,All,#4682B4,0
8,7,6.5,8.20629,-0.418173,-0.418173,0,All,#4682B4,0
9,7,6.5,8.21314,-0.425823,-0.425823,0,All,#4682B4,0
10,7,6.5,8.38564,-0.618544,-0.618544,0,All,#4682B4,0
1,7,7,7.98586,-1.15507,-1.15507,0,All,#4682B4,0
2,7,7,7.86428,-1.01923,-1.01923,0,All,#4682B4,0
3,7,7,7.9249,-1.08696,-1.08696,0,All,#4682B4,0
4,7,7,8.7337,-1.99058,-1.99058,0,All,#4682B4,0
5,7,7,7.59258,-0.715681,-0.715681,0,All,#4682B4,0
6,7,7,8.3184,-1.52659,-1.52659,0,All,#4682B4,0
7,7,7,7.65082,-0.780745,-0.780745,0,All,#4682B4,0
8,7,7,8.26233,-1.46394,-1.46394,0,All,#4682B4,0
9,7,7,8.21103,-1.40663,-1.40663,0,All,#4682B4,0
10,7,7,8.26143,-1.46294,-1.46294,0,All,#4682B4,0
1,7,7.5,7.78609,0.536175,0.536175,0,All,#4682B4,0
2,7,7.5,7.75297,0.573177,0.573177,0,All,#4682B4,0
3,7,7.5,7.86779,0.444898,0.444898,0,All,#4682B4,0
4,7,7.5,8.48009,-0.239186,-0.239186,0,All,#4682B4,0
5,7,7.5,7.49227,0.86444,0.86444,0,All,#4682B4,0
6,7,7.5,8.07525,0.213111,0.213111,0,All,#4682B4,0
7,7,7.5,7.52217,0.831035,0.831035,0,All,#4682B4,0
8,7,7.5,8.05746,0.232984,0.232984,0,All,#4682B4,0
9,7,7.5,7.99281,0.305218,0.305218,0,All,#4682B4,0
10,7,7.5,8.00224,0.294684,0.294684,0,All,#4682B4,0
1,7,8,7.54756,0.0172552,0.0172552,0,All,#4682B4,0
2,7,8,7.60488,-0.0467845,-0.0467845,0,All,#4682B4,0
3,7,8,7.69987,-0.152912,-0.152912,0,All,#4682B4,0
4,7,8,8.1212,-0.623642,-0.623642,0,All,#4682B4,0
5,7,8,7.32829,0.262226,0.262226,0,All,#4682B4,0
6,7,8,7.77066,-0.232008,-0.232008,0,All,#4682B4,0
7,7,8,7.35858,0.228381,0.228381,0,All,#4682B4,0
8,7,8,7.74978,-0.208681,-0.208681,0,All,#4682B4,0
9,7,8,7.7037,-0.157193,-0.157193,0,All,#4682B4,0
10,7,8,7.7027,-0.156079,-0.156079,0,All,#4682B4,0
1,7,8.5,7.29867,-0.152689,-0.152689,0,All,#4682B4,0
2,7,8.5,7.44383,-0.314872,-0.314872,0,All,#4682B4,0
3,7,8.5,7.49394,-0.370851,-0.370851,0,All,#4682B4,0
4,7,8.5,7.74121,-0.64711,-0.64711,0,All,#4682B4,0
5,7,8.5,7.14184,0.02252,0.02252,0,All,#4682B4,0
6,7,8.5,7.45884,-0.331645,-0.331645,0,All,#4682B4,0
7,7,8.5,7.18605,-0.0268701,-0.0268701,0,All,#4682B4,0
8,7,8.5,7.40898,-0.275935,-0.275935,0,All,#4682B4,0
9,7,8.5,7.39809,-0.263766,-0.263766,0,All,#4682B4,0
10,7,8.5,7.39598,-0.261406,-0.261406,0,All,#4682B4,0
1,7,9,7.04473,-0.854387,-0.854387,0,All,#4682B4,0
2,7,9,7.28163,-1.11905,-1.11905,0,All,#4682B4,0
3,7,9,7.28254,-1.12008,-1.12008,0,All,#4682B4,0
4,7,9,7.36251,-1.20941,-1.20941,0,All,#4682B4,0
5,7,9,6.95448,-0.753548,-0.753548,0,All,#4682B4,0
6,7,9,7.15968,-0.982804,-0.982804,0,All,#4682B4,0
7,7,9,7.01879,-0.825406,-0.825406,0,All,#4682B4,0
8,7,9,7.06767,-0.880013,-0.880013,0,All,#4682B4,0
9,7,9,7.09912,-0.915152,-0.915152,0,All,#4682B4,0
10,7,9,7.09873,-0.914718,-0.914718,0,All,#4682B4,0
1,7,9.5,6.75964,1.47292,1.47292,0,All,#4682B4,0
2,7,9.5,7.09491,1.09835,1.09835,0,All,#4682B4,0
3,7,9.5,7.08189,1.11289,1.11289,0,All,#4682B4,0
4,7,9.5,6.99381,1.21129,1.21129,0,All,#4682B4,0
5,7,9.5,6.7796,1.45061,1.45061,0,All,#4682B4,0
6,7,9.5,6.88205,1.33616,1.33616,0,All,#4682B4,0
7,7,9.5,6.86452,1.35574,1.35574,0,All,#4682B4,0
8,7,9.5,6.74055,1.49425,1.49425,0,All,#4682B4,0
9,7,9.5,6.81772,1.40803,1.40803,0,All,#4682B4,0
10,7,9.5,6.81681,1.40905,1.40905,0,All,#4682B4,0
1,7,10,6.44744,1.08099,1.08099,0,All,#4682B4,0
2,7,10,6.84831,0.633124,0.633124,0,All,#4682B4,0
3,7,10,6.89012,0.586408,0.586408,0,All,#4682B4,0
4,7,10,6.62523,0.882353,0.882353,0,All,#4682B4,0
5,7,10,6.62386,0.883889,0.883889,0,All,#4682B4,0
6,7,10,6.63104,0.875871,0.875871,0,All,#4682B4,0
7,7,10,6.66394,0.83911,0.83911,0,All,#4682B4,0
8,7,10,6.43448,1.09547,1.09547,0,All,#4682B4,0
9,7,10,6.55945,0.955855,0.955855,0,All,#4682B4,0
10,7,10,6.55613,0.959562,0.959562,0,All,#4682B4,0
1,7,10.5,6.11284,1.01574,1.01574,0,All,#4682B4,0
2,7,10.5,6.53971,0.538836,0.538836,0,All,#4682B4,0
3,7,10.5,6.62512,0.443407,0.443407,0,All,#4682B4,0
4,7,10.5,6.23715,0.876862,0.876862,0,All,#4682B4,0
5,7,10.5,6.48729,0.597393,0.597393,0,All,#4682B4,0
6,7,10.5,6.36717,0.731598,0.731598,0,All,#4682B4,0
7,7,10.5,6.3462,0.755026,0.755026,0,All,#4682B4,0
8,7,10.5,6.15269,0.971223,0.971223,0,All,#4682B4,0
9,7,10.5,6.32735,0.776089,0.776089,0,All,#4682B4,0
10,7,10.5,6.31901,0.785401,0.785401,0,All,#4682B4,0
1,7,11,5.76441,0.703402,0.703402,0,All,#4682B4,0
2,7,11,6.16876,0.251645,0.251645,0,All,#4682B4,0
3,7,11,6.27317,0.134997,0.134997,0,All,#4682B4,0
4,7,11,5.83658,0.622765,0.622765,0,All,#4682B4,0
5,7,11,6.27247,0.135774,0.135774,0,All,#4682B4,0
6,7,11,6.0313,0.405222,0.405222,0,All,#4682B4,0
7,7,11,5.91466,0.535539,0.535539,0,All,#4682B4,0
8,7,11,5.89699,0.555274,0.555274,0,All,#4682B4,0
9,7,11,6.10984,0.317469,0.317469,0,All,#4682B4,0
10,7,11,6.10531,0.322531,0.322531,0,All,#4682B4,0
1,7,11.5,5.39841,0.158186,0.158186,0,All,#4682B4,0
2,7,11.5,5.74048,-0.223988,-0.223988,0,All,#4682B4,0
3,7,11.5,5.84432,-0.339995,-0.339995,0,All,#4682B4,0
4,7,11.5,5.42176,0.132098,0.132098,0,All,#4682B4,0
5,7,11.5,5.89815,-0.400133,-0.400133,0,All,#4682B4,0
6,7,11.5,5.63297,-0.103869,-0.103869,0,All,#4682B4,0
7,7,11.5,5.3897,0.167916,0.167916,0,All,#4682B4,0
8,7,11.5,5.66887,-0.143983,-0.143983,0,All,#4682B4,0
9,7,11.5,5.78764,-0.276669,-0.276669,0,All,#4682B4,0
10,7,11.5,5.85599,-0.35303,-0.35303,0,All,#4682B4,0
1,7,12,5.02111,-0.230272,-0.230272,0,All,#4682B4,0
2,7,12,5.26046,-0.497679,-0.497679,0,All,#4682B4,0
3,7,12,5.35202,-0.599978,-0.599978,0,All,#4682B4,0
4,7,12,4.99499,-0.201095,-0.201095,0,All,#4682B4,0
5,7,12,5.3779,-0.628887,-0.628887,0,All,#4682B4,0
6,7,12,5.17546,-0.402722,-0.402722,0,All,#4682B4,0
7,7,12,4.79374,0.0237482,0.0237482,0,All,#4682B4,0
8,7,12,5.46021,-0.720853,-0.720853,0,All,#4682B4,0
9,7,12,5.34745,-0.594877,-0.594877,0,All,#4682B4,0
10,7,12,5.5179,-0.785309,-0.785309,0,All,#4682B4,0
1,7,12.5,4.62536,1.58161,1.58161,0,All,#4682B4,0
2,7,12.5,4.74366,1.44943,1.44943,0,All,#4682B4,0
3,7,12.5,4.80515,1.38074,1.38074,0,All,#4682B4,0
4,7,12.5,4.55741,1.65751,1.65751,0,All,#4682B4,0
5,7,12.5,4.74404,1.44901,1.44901,0,All,#4682B4,0
6,7,12.5,4.66798,1.53398,1.53398,0,All,#4682B4,0
7,7,12.5,4.15593,2.10606,2.10606,0,All,#4682B4,0
8,7,12.5,5.11471,1.03488,1.03488,0,All,#4682B4,0
9,7,12.5,4.79864,1.38801,1.38801,0,All,#4682B4,0
10,7,12.5,5.09799,1.05357,1.05357,0,All,#4682B4,0
1,7,13,4.22135,-1.083,-1.083,0,All,#4682B4,0
2,7,13,4.19799,-1.05689,-1.05689,0,All,#4682B4,0
3,7,13,4.21866,-1.07999,-1.07999,0,All,#4682B4,0
4,7,13,4.10837,-0.956767,-0.956767,0,All,#4682B4,0
5,7,13,4.03277,-0.8723,-0.8723,0,All,#4682B4,0
6,7,13,4.114,-0.963051,-0.963051,0,All,#4682B4,0
7,7,13,3.48724,-0.262815,-0.262815,0,All,#4682B4,0
8,7,13,4.57151,-1.4742,-1.4742,0,All,#4682B4,0
9,7,13,4.16062,-1.01514,-1.01514,0,All,#4682B4,0
10,7,13,4.59759,-1.50334,-1.50334,0,All,#4682B4,0
1,7,13.5,3.80768,-0.902368,-1.30626,1,All,#4682B4,0
2,7,13.5,3.63652,-0.711138,-1.96921,1,All,#4682B4,0
3,7,13.5,3.59829,-0.668435,-2.1411,1,All,#4682B4,0
4,7,13.5,3.64308,-0.718469,-0.795433,1,All,#4682B4,0
5,7,13.5,3.27,-0.301656,-1.04331,1,All,#4682B4,0
6,7,13.5,3.52243,-0.583673,-2.10362,1,All,#4682B4,0
7,7,13.5,2.79684,0.22698,-1.10501,1,All,#4682B4,0
8,7,13.5,3.87079,-0.972879,-2.93529,1,All,#4682B4,0
9,7,13.5,3.45022,-0.503,-0.587175,1,All,#4682B4,0
10,7,13.5,4.02637,-1.1467,-2.1423,1,All,#4682B4,0
1,7,14,3.38772,0.150028,0.150028,0,All,#4682B4,0
2,7,14,3.0583,0.518065,0.518065,0,All,#4682B4,0
3,7,14,2.9512,0.63772,0.63772,0,All,#4682B4,0
4,7,14,3.16317,0.4009,0.4009,0,All,#4682B4,0
5,7,14,2.46555,1.1803,1.1803,0,All,#4682B4,0
6,7,14,2.89757,0.697636,0.697636,0,All,#4682B4,0
7,7,14,2.08701,1.60322,1.60322,0,All,#4682B4,0
8,7,14,3.05559,0.521091,0.521091,0,All,#4682B4,0
9,7,14,2.68268,0.937716,0.937716,0,All,#4682B4,0
10,7,14,3.39218,0.145043,0.145043,0,All,#4682B4,0
1,7,14.5,2.9592,0.0455881,-0.425561,1,All,#4682B4,0
2,7,14.5,2.47005,0.592076,-0.756957,1,All,#4682B4,0
3,7,14.5,2.2816,0.802624,-0.237243,1,All,#4682B4,0
4,7,14.5,2.66926,0.369511,0.228699,1,All,#4682B4,0
5,7,14.5,1.62984,1.53079,-0.0221479,1,All,#4682B4,0
6,7,14.5,2.24167,0.847238,-0.0481947,1,All,#4682B4,0
7,7,14.5,1.36346,1.8284,-0.276544,1,All,#4682B4,0
8,7,14.5,2.16553,0.9323,-1.99808,1,All,#4682B4,0
9,7,14.5,1.87194,1.26031,0.616472,1,All,#4682B4,0
10,7,14.5,2.70284,0.331999,0.182411,1,All,#4682B4,0
1,7,15,2.52007,0.536194,-0.424982,1,All,#4682B4,0
2,7,15,1.87505,1.25684,-0.33553,1,All,#4682B4,0
3,7,15,1.59349,1.5714,-0.316679,1,All,#4682B4,0
4,7,15,2.16076,0.937633,0.219677,1,All,#4682B4,0
5,7,15,0.766967,2.49482,-0.247704,1,All,#4682B4,0
6,7,15,1.56306,1.6054,0.819309,1,All,#4682B4,0
7,7,15,0.627148,2.65103,-0.00572745,1,All,#4682B4,0
8,7,15,1.22208,1.98635,0.852046,1,All,#4682B4,0
9,7,15,1.02718,2.2041,1.15422,1,All,#4682B4,0
10,7,15,1.96872,1.15218,0.473294,1,All,#4682B4,0
1,7,15.5,2.07125,1.03763,-0.983062,1,All,#4682B4,0
2,7,15.5,1.274,1.92835,1.73964,1,All,#4682B4,0
3,7,15.5,0.886672,2.36108,-0.250799,1,All,#4682B4,0
4,7,15.5,1.63838,1.52125,-1.55794,1,All,#4682B4,0
5,7,15.5,0,3.3517,1.6858,1,All,#4682B4,0
6,7,15.5,0.859394,2.39156,1.44638,1,All,#4682B4,0
7,7,15.5,0,3.3517,0.168856,1,All,#4682B4,0
8,7,15.5,0.243572,3.07958,0.280587,1,All,#4682B4,0
9,7,15.5,0.150565,3.18349,0.378171,1,All,#4682B4,0
10,7,15.5,1.19899,2.01215,1.3791,1,All,#4682B4,0
1,7,16,1.61414,1.54833,-0.458265,1,All,#4682B4,0
2,7,16,0.668235,2.60513,-0.00428812,1,All,#4682B4,0
3,7,16,0.16481,3.16757,-0.0924409,1,All,#4682B4,0
4,7,16,1.10137,2.12121,-0.0422852,1,All,#4682B4,0
5,7,16,0,3.3517,0.230808,1,All,#4682B4,0
6,7,16,0.134777,3.20113,0.262123,1,All,#4682B4,0
7,7,16,0,3.3517,0.863876,1,All,#4682B4,0
8,7,16,0,3.3517,0.594564,1,All,#4682B4,0
9,7,16,0,3.3517,0.707227,1,All,#4682B4,0
10,7,16,0.397069,2.90808,0.309896,1,All,#4682B4,0
1,8,1,0,3.3517,1.16682,1,All,#4682B4,0
2,8,1,0,3.3517,0.757472,1,All,#4682B4,0
3,8,1,0,3.3517,0.27162,1,All,#4682B4,0
4,8,1,0,3.3517,0.707241,1,All,#4682B4,0
5,8,1,0,3.3517,1.16856,1,All,#4682B4,0
6,8,1,0,3.3517,1.14143,1,All,#4682B4,0
7,8,1,0,3.3517,0.0133146,1,All,#4682B4,0
8,8,1,0,3.3517,1.35108,1,All,#4682B4,0
9,8,1,0,3.3517,0.32321,1,All,#4682B4,0
10,8,1,0,3.3517,0.373798,1,All,#4682B4,0
1,8,1.5,0,3.3517,0.167006,1,All,#4682B4,0
2,8,1.5,0,3.3517,0.623569,1,All,#4682B4,0
3,8,1.5,0,3.3517,2.02183,1,All,#4682B4,0
4,8,1.5,0,3.3517,0.0619064,1,All,#4682B4,0
5,8,1.5,0,3.3517,0.210306,1,All,#4682B4,0
6,8,1.5,0,3.3517,0.533244,1,All,#4682B4,0
7,8,1.5,0,3.3517,1.16949,1,All,#4682B4,0
8,8,1.5,0,3.3517,2.06727,1,All,#4682B4,0
9,8,1.5,0,3.3517,1.4562,1,All,#4682B4,0
10,8,1.5,0,3.3517,0.527657,1,All,#4682B4,0
1,8,2,0,4.0064,4.0064,0,All,#4682B4,0
2,8,2,0,4.0064,4.0064,0,All,#4682B4,0
3,8,2,0,4.0064,4.0064,0,All,#4682B4,0
4,8,2,0,4.0064,4.0064,0,All,#4682B4,0
5,8,2,3.26013,0.364075,0.364075,0,All,#4682B4,0
6,8,2,0,4.0064,4.0064,0,All,#4682B4,0
7,8,2,0,4.0064,4.0064,0,All,#4682B4,0
8,8,2,0,4.0064,4.0064,0,All,#4682B4,0
9,8,2,0,4.0064,4.0064,0,All,#4682B4,0
10,8,2,0,4.0064,4.0064,0,All,#4682B4,0
1,8,2.5,2.64981,0.391243,-0.386676,1,All,#4682B4,0
2,8,2.5,2.24322,0.845499,-0.969301,1,All,#4682B4,0
3,8,2.5,3.15153,-0.169289,-0.371912,1,All,#4682B4,0
4,8,2.5,3.15039,-0.168022,-0.738013,1,All,#4682B4,0
5,8,2.5,6.0223,-3.37661,-3.50523,1,All,#4682B4,0
6,8,2.5,0,3.3517,0.192687,1,All,#4682B4,0
7,8,2.5,4.26509,-1.4134,-1.55486,1,All,#4682B4,0
8,8,2.5,2.64583,0.395692,0.289274,1,All,#4682B4,0
9,8,2.5,0,3.3517,0.398393,1,All,#4682B4,0
10,8,2.5,0,3.3517,0.385034,1,All,#4682B4,0
1,8,3,6.50729,-0.223772,-0.223772,0,All,#4682B4,0
2,8,3,6.10675,0.223725,0.223725,0,All,#4682B4,0
3,8,3,6.11315,0.216577,0.216577,0,All,#4682B4,0
4,8,3,6.0716,0.262999,0.262999,0,All,#4682B4,0
5,8,3,6.95074,-0.719209,-0.719209,0,All,#4682B4,0
6,8,3,6.30426,0.00305716,0.00305716,0,All,#4682B4,0
7,8,3,6.90518,-0.668313,-0.668313,0,All,#4682B4,0
8,8,3,6.36794,-0.0680825,-0.0680825,0,All,#4682B4,0
9,8,3,5.2181,1.21656,1.21656,0,All,#4682B4,0
10,8,3,5.87688,0.480541,0.480541,0,All,#4682B4,0
1,8,3.5,7.60867,-0.106887,-0.106887,0,All,#4682B4,0
2,8,3.5,7.22153,0.325638,0.325638,0,All,#4682B4,0
3,8,3.5,7.10202,0.459164,0.459164,0,All,#4682B4,0
4,8,3.5,7.13572,0.421514,0.421514,0,All,#4682B4,0
5,8,3.5,7.43729,0.0845816,0.0845816,0,All,#4682B4,0
6,8,3.5,7.72703,-0.239127,-0.239127,0,All,#4682B4,0
7,8,3.5,7.77002,-0.287149,-0.287149,0,All,#4682B4,0
8,8,3.5,7.34275,0.190208,0.190208,0,All,#4682B4,0
9,8,3.5,6.69221,0.917019,0.917019,0,All,#4682B4,0
10,8,3.5,7.27448,0.266477,0.266477,0,All,#4682B4,0
1,8,4,8.16296,0.260364,0.260364,0,All,#4682B4,0
2,8,4,7.78182,0.686185,0.686185,0,All,#4682B4,0
3,8,4,7.62058,0.866324,0.866324,0,All,#4682B4,0
4,8,4,7.70905,0.767486,0.767486,0,All,#4682B4,0
5,8,4,7.7262,0.748319,0.748319,0,All,#4682B4,0
6,8,4,8.29934,0.107991,0.107991,0,All,#4682B4,0
7,8,4,8.20167,0.217115,0.217115,0,All,#4682B4,0
8,8,4,7.8221,0.641181,0.641181,0,All,#4682B4,0
9,8,4,7.40893,1.10279,1.10279,0,All,#4682B4,0
10,8,4,7.9076,0.545663,0.545663,0,All,#4682B4,0
1,8,4.5,8.45342,0.113485,0.113485,0,All,#4682B4,0
2,8,4.5,8.09844,0.510087,0.510087,0,All,#4682B4,0
3,8,4.5,7.92579,0.702978,0.702978,0,All,#4682B4,0
4,8,4.5,8.05744,0.555889,0.555889,0,All,#4682B4,0
5,8,4.5,7.89845,0.733523,0.733523,0,All,#4682B4,0
6,8,4.5,8.59521,-0.0449221,-0.0449221,0,All,#4682B4,0
7,8,4.5,8.39847,0.174877,0.174877,0,All,#4682B4,0
8,8,4.5,8.08872,0.52095,0.52095,0,All,#4682B4,0
9,8,4.5,7.83687,0.802314,0.802314,0,All,#4682B4,0
10,8,4.5,8.25983,0.329777,0.329777,0,All,#4682B4,0
1,8,5,8.54783,-0.069074,-0.069074,0,All,#4682B4,0
2,8,5,8.26258,0.249614,0.249614,0,All,#4682B4,0
3,8,5,8.09788,0.433618,0.433618,0,All,#4682B4,0
4,8,5,8.26237,0.249845,0.249845,0,All,#4682B4,0
5,8,5,7.98561,0.559055,0.559055,0,All,#4682B4,0
6,8,5,8.73394,-0.277012,-0.277012,0,All,#4682B4,0
7,8,5,8.4194,0.0744128,0.0744128,0,All,#4682B4,0
8,8,5,8.224,0.292712,0.292712,0,All,#4682B4,0
9,8,5,8.09824,0.433223,0.433223,0,All,#4682B4,0
10,8,5,8.4549,0.0347458,0.0347458,0,All,#4682B4,0
1,8,5.5,8.47163,-0.916832,-0.916832,0,All,#4682B4,0
2,8,5.5,8.30442,-0.730019,-0.730019,0,All,#4682B4,0
3,8,5.5,8.15849,-0.566988,-0.566988,0,All,#4682B4,0
4,8,5.5,8.35858,-0.790532,-0.790532,0,All,#4682B4,0
5,8,5.5,8.00236,-0.392548,-0.392548,0,All,#4682B4,0
6,8,5.5,8.74612,-1.22351,-1.22351,0,All,#4682B4,0
