rep,ID,time,sim_y3,censored,split,color,filter
167,8,13,-2.04307,1,All,-1,0
167,8,2,-11.5027,1,All,-1,0
167,8,3,-0.0855918,0,All,-1,0
167,8,12,-3.84534,1,All,-1,0
167,8,14,-0.653506,1,All,-1,0
167,9,3,1.90749,0,All,-1,0
167,9,4,-0.679319,1,All,-1,0
167,9,5,3.21816,0,All,-1,0
167,9,6,-1.6229,1,All,-1,0
167,9,7,3.20931,0,All,-1,0
167,9,8,0.118406,0,All,-1,0
167,9,9,1.20811,0,All,-1,0
167,9,10,0.117966,0,All,-1,0
167,9,11,-0.720762,1,All,-1,0
167,9,12,1.11005,0,All,-1,0
167,9,13,-0.0236941,0,All,-1,0
167,9,14,-0.450751,1,All,-1,0
167,9,-1,-8.82625,1,All,-1,0
167,9,0,-8.78014,1,All,-1,0
167,9,1,0.511557,0,All,-1,0
167,9,2,0.38161,0,All,-1,0
167,10,0,-7.43498,1,All,-1,0
167,10,2,-1.27362,1,All,-1,0
167,10,3,3.13404,0,All,-1,0
167,10,4,2.61917,0,All,-1,0
167,10,5,1.86077,0,All,-1,0
167,10,6,2.34236,0,All,-1,0
167,10,7,-0.66197,1,All,-1,0
167,10,8,-1.88936,1,All,-1,0
167,10,9,-0.18954,0,All,-1,0
167,10,10,0.549237,0,All,-1,0
167,10,-1,-3.27492,1,All,-1,0
167,10,1,-7.31062,1,All,-1,0
167,10,11,0.284888,0,All,-1,0
167,10,12,0.245395,0,All,-1,0
167,10,13,0.487997,0,All,-1,0
167,10,14,0.252085,0,All,-1,0
167,11,-1,-14.5015,1,All,-1,0
167,11,0,-2.60276,1,All,-1,0
167,11,2,-8.28098,1,All,-1,0
167,11,3,1.15661,0,All,-1,0
167,11,4,6.51802,0,All,-1,0
167,11,5,1.93131,0,All,-1,0
167,11,6,2.26218,0,All,-1,0
167,11,7,1.37434,0,All,-1,0
167,11,8,0.956637,0,All,-1,0
167,11,9,-0.719907,1,All,-1,0
167,11,10,-1.14816,1,All,-1,0
167,11,11,-2.64833,1,All,-1,0
167,11,1,-7.30526,1,All,-1,0
167,11,12,-0.561237,1,All,-1,0
167,11,13,-1.69301,1,All,-1,0
167,11,14,-1.98997,1,All,-1,0
167,12,-1,-0.988209,1,All,-1,0
167,12,0,-6.77064,1,All,-1,0
167,12,7,2.13758,0,All,-1,0
167,12,8,1.32827,0,All,-1,0
167,12,9,0.98692,0,All,-1,0
167,12,10,1.46602,0,All,-1,0
167,12,11,0.767368,0,All,-1,0
167,12,1,-16.1894,1,All,-1,0
167,12,2,-0.866464,1,All,-1,0
167,12,3,1.33036,0,All,-1,0
167,12,4,5.2705,0,All,-1,0
167,12,5,1.61949,0,All,-1,0
167,12,6,1.60327,0,All,-1,0
167,12,12,1.24213,0,All,-1,0
167,12,13,-1.09643,1,All,-1,0
167,12,14,-0.73408,1,All,-1,0
167,13,0,0.142435,0,All,-1,0
167,13,4,-0.217778,0,All,-1,0
167,13,5,0.0379215,0,All,-1,0
167,13,6,6.00148,0,All,-1,0
167,13,7,2.80186,0,All,-1,0
167,13,8,-0.643104,1,All,-1,0
167,13,9,-1.95612,1,All,-1,0
167,13,10,-0.766349,1,All,-1,0
167,13,12,-1.2776,1,All,-1,0
167,13,13,-0.53278,1,All,-1,0
167,13,14,-1.37761,1,All,-1,0
167,13,-1,-0.978016,1,All,-1,0
167,13,1,-7.30344,1,All,-1,0
167,13,2,-14.4104,1,All,-1,0
167,13,3,0.721368,0,All,-1,0
167,13,11,-2.09155,1,All,-1,0
167,14,0,-13.6395,1,All,-1,0
167,14,1,-12.8406,1,All,-1,0
167,14,3,2.55961,0,All,-1,0
167,14,4,-1.41966,1,All,-1,0
167,14,5,2.54133,0,All,-1,0
167,14,6,0.466781,0,All,-1,0
167,14,7,0.0838992,0,All,-1,0
167,14,8,-0.127159,0,All,-1,0
167,14,9,1.01859,0,All,-1,0
167,14,10,0.199514,0,All,-1,0
167,14,-1,-4.31071,1,All,-1,0
167,14,2,0.807953,0,All,-1,0
167,14,11,0.31864,0,All,-1,0
167,14,12,0.824634,0,All,-1,0
167,14,13,-0.396237,1,All,-1,0
167,14,14,-1.76334,1,All,-1,0
167,15,1,-6.16104,1,All,-1,0
167,15,5,1.11805,0,All,-1,0
167,15,6,2.56845,0,All,-1,0
167,15,7,3.27104,0,All,-1,0
167,15,8,1.70741,0,All,-1,0
167,15,9,0.659784,0,All,-1,0
167,15,10,0.153544,0,All,-1,0
167,15,12,-1.31412,1,All,-1,0
167,15,13,-1.59688,1,All,-1,0
167,15,-1,-7.81526,1,All,-1,0
167,15,0,1.72719,0,All,-1,0
167,15,2,-9.81931,1,All,-1,0
167,15,3,-4.33708,1,All,-1,0
167,15,4,-7.30288,1,All,-1,0
167,15,11,-0.794739,1,All,-1,0
167,15,14,-2.16349,1,All,-1,0
167,16,0,4.26094,0,All,-1,0
167,16,1,-8.64555,1,All,-1,0
167,16,3,-0.463544,1,All,-1,0
167,16,4,3.62665,0,All,-1,0
167,16,5,2.46212,0,All,-1,0
167,16,6,-0.0424948,0,All,-1,0
167,16,7,0.552047,0,All,-1,0
167,16,8,3.76563,0,All,-1,0
167,16,9,1.44867,0,All,-1,0
167,16,10,3.5376,0,All,-1,0
167,16,11,2.3429,0,All,-1,0
167,16,12,-0.0591329,0,All,-1,0
167,16,13,2.07779,0,All,-1,0
167,16,14,0.0827952,0,All,-1,0
167,16,-1,-9.38164,1,All,-1,0
167,16,2,-3.91996,1,All,-1,0
167,17,-1,-5.16313,1,All,-1,0
167,17,0,-5.00353,1,All,-1,0
167,17,1,-9.95353,1,All,-1,0
167,17,2,-1.26504,1,All,-1,0
167,17,3,4.63327,0,All,-1,0
167,17,4,2.53379,0,All,-1,0
167,17,5,3.14211,0,All,-1,0
167,17,6,1.20319,0,All,-1,0
167,17,7,3.1708,0,All,-1,0
167,17,8,2.87728,0,All,-1,0
167,17,9,-0.0212486,0,All,-1,0
167,17,10,1.88958,0,All,-1,0
167,17,11,-0.0954423,0,All,-1,0
167,17,12,2.10538,0,All,-1,0
167,17,13,2.2983,0,All,-1,0
167,17,14,-1.11419,1,All,-1,0
167,18,-1,0.476725,0,All,-1,0
167,18,0,-8.82913,1,All,-1,0
167,18,1,-10.9196,1,All,-1,0
167,18,4,2.40289,0,All,-1,0
167,18,5,4.13535,0,All,-1,0
167,18,6,2.97845,0,All,-1,0
167,18,7,0.990731,0,All,-1,0
167,18,8,-0.706682,1,All,-1,0
167,18,9,-0.469301,1,All,-1,0
167,18,10,1.63288,0,All,-1,0
167,18,2,0.613107,0,All,-1,0
167,18,3,3.30397,0,All,-1,0
167,18,11,-0.306922,0,All,-1,0
167,18,12,-0.827073,1,All,-1,0
167,18,13,0.235004,0,All,-1,0
167,18,14,-0.342899,1,All,-1,0
168,7,-1,-8.67514,1,All,-1,0
168,7,1,-8.78067,1,All,-1,0
168,7,2,-8.1984,1,All,-1,0
168,7,4,2.64276,0,All,-1,0
168,7,5,0.127858,0,All,-1,0
168,7,6,3.77805,0,All,-1,0
168,7,7,2.0635,0,All,-1,0
168,7,8,1.53294,0,All,-1,0
168,7,9,0.0563883,0,All,-1,0
168,7,10,-0.666628,1,All,-1,0
168,7,11,-1.21759,1,All,-1,0
168,7,12,-3.59668,1,All,-1,0
168,7,13,-2.34234,1,All,-1,0
168,7,0,-10.7533,1,All,-1,0
168,7,3,4.4149,0,All,-1,0
168,7,14,1.381,0,All,-1,0
168,8,-1,-2.22038,1,All,-1,0
168,8,0,-2.98646,1,All,-1,0
168,8,1,-9.9724,1,All,-1,0
168,8,4,1.44815,0,All,-1,0
168,8,5,1.75215,0,All,-1,0
168,8,6,2.56618,0,All,-1,0
168,8,7,6.36561,0,All,-1,0
168,8,8,0.436866,0,All,-1,0
168,8,9,-0.496215,1,All,-1,0
168,8,10,-0.223446,0,All,-1,0
168,8,11,0.324488,0,All,-1,0
168,8,13,-2.19071,1,All,-1,0
168,8,2,-2.52443,1,All,-1,0
168,8,3,-1.04131,1,All,-1,0
168,8,12,-1.42347,1,All,-1,0
168,8,14,-0.447836,1,All,-1,0
168,9,3,-9.79793,1,All,-1,0
168,9,4,1.87123,0,All,-1,0
168,9,5,6.58948,0,All,-1,0
168,9,6,0.138657,0,All,-1,0
168,9,7,1.87788,0,All,-1,0
168,9,8,3.03704,0,All,-1,0
168,9,9,-0.189638,0,All,-1,0
168,9,10,-0.796808,1,All,-1,0
168,9,11,0.496941,0,All,-1,0
168,9,12,-0.321736,1,All,-1,0
168,9,13,-6.05016,1,All,-1,0
168,9,14,-5.56113,1,All,-1,0
168,9,-1,-4.97042,1,All,-1,0
168,9,0,-6.91666,1,All,-1,0
168,9,1,-10.2049,1,All,-1,0
168,9,2,-7.00894,1,All,-1,0
168,10,0,-2.02513,1,All,-1,0
168,10,2,-6.59941,1,All,-1,0
168,10,3,5.7638,0,All,-1,0
168,10,4,3.12047,0,All,-1,0
168,10,5,-0.716541,1,All,-1,0
168,10,6,1.23665,0,All,-1,0
168,10,7,0.615772,0,All,-1,0
168,10,8,-0.119366,0,All,-1,0
168,10,9,0.270289,0,All,-1,0
168,10,10,-1.02157,1,All,-1,0
168,10,-1,-4.27834,1,All,-1,0
168,10,1,-2.16323,1,All,-1,0
168,10,11,-0.186749,0,All,-1,0
168,10,12,-0.884005,1,All,-1,0
168,10,13,0.133099,0,All,-1,0
168,10,14,1.83488,0,All,-1,0
168,11,-1,-8.24963,1,All,-1,0
168,11,0,-11.4681,1,All,-1,0
168,11,2,-1.00761,1,All,-1,0
168,11,3,0.23136,0,All,-1,0
168,11,4,0.237346,0,All,-1,0
168,11,5,3.50188,0,All,-1,0
168,11,6,3.40631,0,All,-1,0
168,11,7,1.81055,0,All,-1,0
168,11,8,-0.114199,0,All,-1,0
168,11,9,1.54039,0,All,-1,0
168,11,10,0.593566,0,All,-1,0
168,11,11,1.27144,0,All,-1,0
168,11,1,-3.5541,1,All,-1,0
168,11,12,0.589267,0,All,-1,0
168,11,13,-0.812776,1,All,-1,0
168,11,14,-0.121443,0,All,-1,0
168,12,-1,-9.37761,1,All,-1,0
168,12,0,-1.83704,1,All,-1,0
168,12,7,2.26327,0,All,-1,0
168,12,8,0.731206,0,All,-1,0
168,12,9,0.0610669,0,All,-1,0
168,12,10,-2.93883,1,All,-1,0
168,12,11,-1.73565,1,All,-1,0
168,12,1,-6.79822,1,All,-1,0
168,12,2,-6.14826,1,All,-1,0
168,12,3,0.121385,0,All,-1,0
168,12,4,-4.13212,1,All,-1,0
168,12,5,1.04426,0,All,-1,0
168,12,6,8.25179e-05,0,All,-1,0
168,12,12,-7.51649,1,All,-1,0
168,12,13,2.87453,0,All,-1,0
168,12,14,-4.98698,1,All,-1,0
168,13,0,-15.6997,1,All,-1,0
168,13,4,1.53085,0,All,-1,0
168,13,5,0.950101,0,All,-1,0
168,13,6,0.456335,0,All,-1,0
168,13,7,0.203911,0,All,-1,0
168,13,8,-0.259766,0,All,-1,0
168,13,9,-0.703438,1,All,-1,0
168,13,10,-1.91849,1,All,-1,0
168,13,12,-3.74192,1,All,-1,0
168,13,13,-1.3805,1,All,-1,0
168,13,14,-2.10505,1,All,-1,0
168,13,-1,-12.4271,1,All,-1,0
168,13,1,-4.89401,1,All,-1,0
168,13,2,-0.071626,0,All,-1,0
168,13,3,0.145351,0,All,-1,0
168,13,11,-6.34269,1,All,-1,0
168,14,0,-13.7249,1,All,-1,0
168,14,1,-6.37304,1,All,-1,0
168,14,3,0.157285,0,All,-1,0
168,14,4,0.735802,0,All,-1,0
168,14,5,0.44783,0,All,-1,0
168,14,6,-0.533675,1,All,-1,0
168,14,7,1.11865,0,All,-1,0
168,14,8,-0.556323,1,All,-1,0
168,14,9,2.27395,0,All,-1,0
168,14,10,0.223691,0,All,-1,0
168,14,-1,-10.7791,1,All,-1,0
168,14,2,-5.10926,1,All,-1,0
168,14,11,0.267551,0,All,-1,0
168,14,12,-1.5603,1,All,-1,0
168,14,13,-1.55311,1,All,-1,0
168,14,14,-2.23236,1,All,-1,0
168,15,1,-11.6905,1,All,-1,0
168,15,5,3.32471,0,All,-1,0
168,15,6,7.58507,0,All,-1,0
168,15,7,2.58413,0,All,-1,0
168,15,8,0.498549,0,All,-1,0
168,15,9,0.0851465,0,All,-1,0
168,15,10,-2.64419,1,All,-1,0
168,15,12,-4.05455,1,All,-1,0
168,15,13,-4.4787,1,All,-1,0
168,15,-1,-7.78161,1,All,-1,0
168,15,0,-7.11169,1,All,-1,0
168,15,2,-8.29003,1,All,-1,0
168,15,3,-4.76602,1,All,-1,0
168,15,4,1.09375,0,All,-1,0
168,15,11,-6.56458,1,All,-1,0
168,15,14,-4.2404,1,All,-1,0
168,16,0,-5.54587,1,All,-1,0
168,16,1,-8.3207,1,All,-1,0
168,16,3,3.58435,0,All,-1,0
168,16,4,2.52871,0,All,-1,0
168,16,5,2.79636,0,All,-1,0
168,16,6,3.79716,0,All,-1,0
168,16,7,1.3152,0,All,-1,0
168,16,8,-0.497107,1,All,-1,0
168,16,9,-1.18799,1,All,-1,0
168,16,10,-0.530965,1,All,-1,0
168,16,11,-1.72574,1,All,-1,0
168,16,12,0.197662,0,All,-1,0
168,16,13,-2.61275,1,All,-1,0
168,16,14,-1.10985,1,All,-1,0
168,16,-1,-7.57017,1,All,-1,0
168,16,2,1.15383,0,All,-1,0
168,17,-1,-10.6031,1,All,-1,0
168,17,0,-6.55412,1,All,-1,0
168,17,1,-8.03538,1,All,-1,0
168,17,2,-2.92207,1,All,-1,0
168,17,3,1.79041,0,All,-1,0
168,17,4,0.317263,0,All,-1,0
168,17,5,2.95331,0,All,-1,0
168,17,6,0.219339,0,All,-1,0
168,17,7,1.99518,0,All,-1,0
168,17,8,2.76182,0,All,-1,0
168,17,9,0.132865,0,All,-1,0
168,17,10,-0.0416669,0,All,-1,0
168,17,11,-0.642703,1,All,-1,0
168,17,12,-3.02414,1,All,-1,0
168,17,13,-1.75574,1,All,-1,0
168,17,14,-3.22522,1,All,-1,0
168,18,-1,-8.94444,1,All,-1,0
168,18,0,-5.2345,1,All,-1,0
168,18,1,-9.4429,1,All,-1,0
168,18,4,-0.6352,1,All,-1,0
168,18,5,3.45123,0,All,-1,0
168,18,6,1.9568,0,All,-1,0
168,18,7,0.410681,0,All,-1,0
168,18,8,1.79418,0,All,-1,0
168,18,9,-0.0670246,0,All,-1,0
168,18,10,-0.648569,1,All,-1,0
168,18,2,-2.83951,1,All,-1,0
168,18,3,1.04252,0,All,-1,0
168,18,11,-1.7693,1,All,-1,0
168,18,12,-1.05399,1,All,-1,0
168,18,13,-2.22873,1,All,-1,0
168,18,14,-1.55921,1,All,-1,0
169,7,-1,-1.8873,1,All,-1,0
169,7,1,-14.133,1,All,-1,0
169,7,2,-3.35719,1,All,-1,0
169,7,4,0.588487,0,All,-1,0
169,7,5,2.45452,0,All,-1,0
169,7,6,2.13577,0,All,-1,0
169,7,7,0.0872361,0,All,-1,0
169,7,8,1.07773,0,All,-1,0
169,7,9,0.746934,0,All,-1,0
169,7,10,0.454582,0,All,-1,0
169,7,11,1.76852,0,All,-1,0
169,7,12,-0.0779323,0,All,-1,0
169,7,13,-2.59546,1,All,-1,0
169,7,0,-6.09599,1,All,-1,0
169,7,3,-0.114128,0,All,-1,0
169,7,14,-0.998765,1,All,-1,0
169,8,-1,-3.58159,1,All,-1,0
169,8,0,-4.82133,1,All,-1,0
169,8,1,-7.1712,1,All,-1,0
169,8,4,2.42053,0,All,-1,0
169,8,5,5.03245,0,All,-1,0
169,8,6,-1.79219,1,All,-1,0
169,8,7,3.42029,0,All,-1,0
169,8,8,0.921346,0,All,-1,0
169,8,9,0.550325,0,All,-1,0
169,8,10,-0.22822,0,All,-1,0
169,8,11,-1.45981,1,All,-1,0
169,8,13,-3.0082,1,All,-1,0
169,8,2,-5.24407,1,All,-1,0
169,8,3,2.216,0,All,-1,0
169,8,12,-1.53774,1,All,-1,0
169,8,14,-0.735272,1,All,-1,0
169,9,3,1.57191,0,All,-1,0
169,9,4,1.65475,0,All,-1,0
169,9,5,6.23802,0,All,-1,0
169,9,6,1.66441,0,All,-1,0
169,9,7,1.08363,0,All,-1,0
169,9,8,-0.28815,0,All,-1,0
169,9,9,1.03628,0,All,-1,0
169,9,10,-2.83974,1,All,-1,0
169,9,11,-0.19476,0,All,-1,0
169,9,12,-1.76156,1,All,-1,0
169,9,13,-2.96798,1,All,-1,0
169,9,14,-0.460899,1,All,-1,0
169,9,-1,1.53327,0,All,-1,0
169,9,0,-7.20265,1,All,-1,0
169,9,1,-15.0418,1,All,-1,0
169,9,2,-10.4931,1,All,-1,0
169,10,0,-6.86314,1,All,-1,0
169,10,2,-1.51014,1,All,-1,0
169,10,3,-11.8828,1,All,-1,0
169,10,4,-10.8204,1,All,-1,0
169,10,5,-5.7283,1,All,-1,0
169,10,6,-10.2636,1,All,-1,0
169,10,7,-3.89801,1,All,-1,0
169,10,8,-8.35498,1,All,-1,0
169,10,9,-10.0623,1,All,-1,0
169,10,10,-1.64003,1,All,-1,0
169,10,-1,-7.47472,1,All,-1,0
169,10,1,-1.68563,1,All,-1,0
169,10,11,-12.1126,1,All,-1,0
169,10,12,-1.11749,1,All,-1,0
169,10,13,-4.52712,1,All,-1,0
169,10,14,-10.9804,1,All,-1,0
169,11,-1,-8.11591,1,All,-1,0
169,11,0,-4.57919,1,All,-1,0
169,11,2,-0.0430162,0,All,-1,0
169,11,3,6.27274,0,All,-1,0
169,11,4,6.23292,0,All,-1,0
169,11,5,2.9735,0,All,-1,0
169,11,6,0.580497,0,All,-1,0
169,11,7,1.13278,0,All,-1,0
169,11,8,0.102503,0,All,-1,0
169,11,9,-0.575366,1,All,-1,0
169,11,10,-1.64643,1,All,-1,0
169,11,11,-0.404977,1,All,-1,0
169,11,1,-5.87718,1,All,-1,0
169,11,12,-2.64329,1,All,-1,0
169,11,13,-2.17598,1,All,-1,0
169,11,14,1.61625,0,All,-1,0
169,12,-1,-16.2414,1,All,-1,0
169,12,0,-11.2599,1,All,-1,0
169,12,7,4.28419,0,All,-1,0
169,12,8,0.391643,0,All,-1,0
169,12,9,0.394333,0,All,-1,0
169,12,10,1.13215,0,All,-1,0
169,12,11,-2.0363,1,All,-1,0
169,12,1,-4.60654,1,All,-1,0
169,12,2,-8.13838,1,All,-1,0
169,12,3,-2.58621,1,All,-1,0
169,12,4,1.91433,0,All,-1,0
169,12,5,3.91328,0,All,-1,0
169,12,6,0.0716678,0,All,-1,0
169,12,12,1.1235,0,All,-1,0
169,12,13,-1.99174,1,All,-1,0
169,12,14,-4.11499,1,All,-1,0
169,13,0,-1.34025,1,All,-1,0
169,13,4,4.16461,0,All,-1,0
169,13,5,2.10755,0,All,-1,0
169,13,6,-0.0894719,0,All,-1,0
169,13,7,2.96427,0,All,-1,0
169,13,8,2.24409,0,All,-1,0
169,13,9,1.65132,0,All,-1,0
169,13,10,-0.0425401,0,All,-1,0
169,13,12,-2.07257,1,All,-1,0
169,13,13,-0.236549,0,All,-1,0
169,13,14,-1.65348,1,All,-1,0
169,13,-1,-5.33224,1,All,-1,0
169,13,1,-2.0982,1,All,-1,0
169,13,2,0.209353,0,All,-1,0
169,13,3,0.232982,0,All,-1,0
169,13,11,-0.378025,1,All,-1,0
169,14,0,-8.69982,1,All,-1,0
169,14,1,-15.3994,1,All,-1,0
169,14,3,0.846782,0,All,-1,0
169,14,4,1.66206,0,All,-1,0
169,14,5,3.32395,0,All,-1,0
169,14,6,2.55677,0,All,-1,0
169,14,7,0.16766,0,All,-1,0
169,14,8,0.693054,0,All,-1,0
169,14,9,1.35823,0,All,-1,0
169,14,10,0.0603547,0,All,-1,0
169,14,-1,-11.6719,1,All,-1,0
169,14,2,-0.0792191,0,All,-1,0
169,14,11,-0.180899,0,All,-1,0
169,14,12,-1.70351,1,All,-1,0
169,14,13,-1.56823,1,All,-1,0
169,14,14,-1.81875,1,All,-1,0
169,15,1,0.373388,0,All,-1,0
169,15,5,0.604397,0,All,-1,0
169,15,6,-0.212982,0,All,-1,0
169,15,7,0.199926,0,All,-1,0
169,15,8,-0.761118,1,All,-1,0
169,15,9,-1.28249,1,All,-1,0
169,15,10,-2.53148,1,All,-1,0
169,15,12,-0.219231,0,All,-1,0
169,15,13,-0.340408,1,All,-1,0
169,15,-1,-10.0033,1,All,-1,0
169,15,0,-8.48415,1,All,-1,0
169,15,2,2.35057,0,All,-1,0
169,15,3,4.78476,0,All,-1,0
169,15,4,2.326,0,All,-1,0
169,15,11,-2.01082,1,All,-1,0
169,15,14,0.0879646,0,All,-1,0
169,16,0,-3.50442,1,All,-1,0
169,16,1,-2.71425,1,All,-1,0
169,16,3,-12.7728,1,All,-1,0
169,16,4,-6.12223,1,All,-1,0
169,16,5,-10.4235,1,All,-1,0
169,16,6,-8.17567,1,All,-1,0
169,16,7,5.24874,0,All,-1,0
169,16,8,3.25545,0,All,-1,0
169,16,9,-0.00150965,0,All,-1,0
169,16,10,-0.48917,1,All,-1,0
169,16,11,-0.561153,1,All,-1,0
169,16,12,-2.72799,1,All,-1,0
169,16,13,-3.48486,1,All,-1,0
169,16,14,-4.61315,1,All,-1,0
169,16,-1,-11.4292,1,All,-1,0
169,16,2,-5.15613,1,All,-1,0
169,17,-1,4.34625,0,All,-1,0
169,17,0,-8.64354,1,All,-1,0
169,17,1,-3.38948,1,All,-1,0
169,17,2,4.30483,0,All,-1,0
169,17,3,4.02456,0,All,-1,0
169,17,4,1.87782,0,All,-1,0
169,17,5,2.03388,0,All,-1,0
169,17,6,-0.432112,1,All,-1,0
169,17,7,-0.212486,0,All,-1,0
169,17,8,0.431594,0,All,-1,0
169,17,9,0.332253,0,All,-1,0
169,17,10,0.823432,0,All,-1,0
169,17,11,0.610325,0,All,-1,0
169,17,12,-0.227103,0,All,-1,0
169,17,13,0.597674,0,All,-1,0
169,17,14,0.0378151,0,All,-1,0
169,18,-1,-8.98763,1,All,-1,0
169,18,0,-11.625,1,All,-1,0
169,18,1,-4.01941,1,All,-1,0
169,18,4,-3.23265,1,All,-1,0
169,18,5,3.21626,0,All,-1,0
169,18,6,0.991964,0,All,-1,0
169,18,7,2.95244,0,All,-1,0
169,18,8,1.17043,0,All,-1,0
169,18,9,1.3881,0,All,-1,0
169,18,10,-0.200359,0,All,-1,0
169,18,2,-8.78598,1,All,-1,0
169,18,3,-12.7241,1,All,-1,0
169,18,11,0.0342385,0,All,-1,0
169,18,12,-1.12538,1,All,-1,0
169,18,13,-2.22046,1,All,-1,0
169,18,14,-0.321931,1,All,-1,0
170,7,-1,-13.0848,1,All,-1,0
170,7,1,-9.50081,1,All,-1,0
170,7,2,0.379046,0,All,-1,0
170,7,4,5.15201,0,All,-1,0
170,7,5,3.8847,0,All,-1,0
170,7,6,2.6741,0,All,-1,0
170,7,7,-0.200814,0,All,-1,0
170,7,8,0.231706,0,All,-1,0
170,7,9,-0.24804,0,All,-1,0
170,7,10,-0.215935,0,All,-1,0
170,7,11,-0.333707,1,All,-1,0
170,7,12,-2.16289,1,All,-1,0
170,7,13,-1.87305,1,All,-1,0
170,7,0,-1.93214,1,All,-1,0
170,7,3,3.71426,0,All,-1,0
170,7,14,-1.66483,1,All,-1,0
170,8,-1,-9.17437,1,All,-1,0
170,8,0,-0.242216,0,All,-1,0
170,8,1,-1.24625,1,All,-1,0
170,8,4,0.71762,0,All,-1,0
170,8,5,2.02124,0,All,-1,0
170,8,6,0.947525,0,All,-1,0
170,8,7,-1.41203,1,All,-1,0
170,8,8,-1.36714,1,All,-1,0
170,8,9,-2.02043,1,All,-1,0
170,8,10,-2.07052,1,All,-1,0
170,8,11,-2.55719,1,All,-1,0
170,8,13,-2.18337,1,All,-1,0
170,8,2,0.985258,0,All,-1,0
170,8,3,6.02567,0,All,-1,0
170,8,12,-0.697509,1,All,-1,0
170,8,14,-4.94127,1,All,-1,0
170,9,3,-5.22254,1,All,-1,0
170,9,4,-0.240604,0,All,-1,0
170,9,5,-0.215072,0,All,-1,0
170,9,6,1.41335,0,All,-1,0
170,9,7,-1.17688,1,All,-1,0
170,9,8,2.15754,0,All,-1,0
170,9,9,-0.690258,1,All,-1,0
170,9,10,-0.311111,1,All,-1,0
170,9,11,-1.96026,1,All,-1,0
170,9,12,-1.9476,1,All,-1,0
170,9,13,-1.21233,1,All,-1,0
170,9,14,-2.93432,1,All,-1,0
170,9,-1,-10.669,1,All,-1,0
170,9,0,1.76511,0,All,-1,0
170,9,1,-10.6758,1,All,-1,0
170,9,2,-0.336016,1,All,-1,0
170,10,0,-8.85665,1,All,-1,0
170,10,2,-10.9529,1,All,-1,0
170,10,3,-4.00765,1,All,-1,0
170,10,4,-4.10475,1,All,-1,0
170,10,5,0.612436,0,All,-1,0
170,10,6,5.52858,0,All,-1,0
170,10,7,7.83396,0,All,-1,0
170,10,8,2.81318,0,All,-1,0
170,10,9,1.6292,0,All,-1,0
170,10,10,0.426586,0,All,-1,0
170,10,-1,-11.1619,1,All,-1,0
170,10,1,0.712933,0,All,-1,0
170,10,11,-0.328992,1,All,-1,0
170,10,12,-4.5395,1,All,-1,0
170,10,13,-1.84891,1,All,-1,0
170,10,14,0.54433,0,All,-1,0
170,11,-1,-10.4934,1,All,-1,0
170,11,0,-14.9914,1,All,-1,0
170,11,2,-1.62151,1,All,-1,0
170,11,3,0.541272,0,All,-1,0
170,11,4,4.3062,0,All,-1,0
170,11,5,-1.23209,1,All,-1,0
170,11,6,1.79667,0,All,-1,0
170,11,7,2.61592,0,All,-1,0
170,11,8,2.60095,0,All,-1,0
170,11,9,1.23303,0,All,-1,0
170,11,10,-1.46623,1,All,-1,0
170,11,11,-3.68577,1,All,-1,0
170,11,1,-4.03436,1,All,-1,0
170,11,12,-3.81726,1,All,-1,0
170,11,13,-2.89331,1,All,-1,0
170,11,14,-4.061,1,All,-1,0
170,12,-1,-4.89618,1,All,-1,0
170,12,0,-9.49355,1,All,-1,0
170,12,7,0.246992,0,All,-1,0
170,12,8,1.01115,0,All,-1,0
170,12,9,-1.15484,1,All,-1,0
170,12,10,-1.99264,1,All,-1,0
170,12,11,-0.450826,1,All,-1,0
170,12,1,-15.151,1,All,-1,0
170,12,2,-15.6073,1,All,-1,0
170,12,3,-0.591275,1,All,-1,0
170,12,4,6.18738,0,All,-1,0
170,12,5,4.24128,0,All,-1,0
170,12,6,1.6558,0,All,-1,0
170,12,12,-0.418511,1,All,-1,0
170,12,13,-1.49788,1,All,-1,0
170,12,14,-2.36102,1,All,-1,0
170,13,0,-4.82132,1,All,-1,0
170,13,4,1.22094,0,All,-1,0
170,13,5,1.00752,0,All,-1,0
170,13,6,-0.304305,0,All,-1,0
170,13,7,2.47046,0,All,-1,0
170,13,8,0.378622,0,All,-1,0
170,13,9,1.06378,0,All,-1,0
170,13,10,-0.09455,0,All,-1,0
170,13,12,0.134214,0,All,-1,0
170,13,13,0.752165,0,All,-1,0
170,13,14,-1.26937,1,All,-1,0
170,13,-1,-9.74309,1,All,-1,0
170,13,1,-4.18038,1,All,-1,0
170,13,2,-1.63136,1,All,-1,0
170,13,3,2.82715,0,All,-1,0
170,13,11,-0.325032,1,All,-1,0
170,14,0,-7.90298,1,All,-1,0
170,14,1,-6.55855,1,All,-1,0
170,14,3,7.72994,0,All,-1,0
170,14,4,5.21869,0,All,-1,0
170,14,5,3.89583,0,All,-1,0
170,14,6,1.68536,0,All,-1,0
170,14,7,-0.123052,0,All,-1,0
170,14,8,1.83156,0,All,-1,0
170,14,9,1.22081,0,All,-1,0
170,14,10,2.14821,0,All,-1,0
170,14,-1,-7.35215,1,All,-1,0
170,14,2,-12.1891,1,All,-1,0
170,14,11,-0.462609,1,All,-1,0
170,14,12,0.792293,0,All,-1,0
170,14,13,0.448963,0,All,-1,0
