ID,time,pop,popPred,indivPredMean,indivPredMode
8,7.0188,2.3065,2.3065,2.69569,2.69158
8,7.068,2.29056,2.29056,2.68513,2.68224
8,7.18758,2.25036,2.25036,2.65857,2.65874
8,7.216,2.2405,2.2405,2.65208,2.65299
8,7.36043,2.18848,2.18848,2.61797,2.62279
8,7.364,2.18715,2.18715,2.61711,2.62202
8,7.5,2.13519,2.13519,2.58325,2.59201
8,7.512,2.13046,2.13046,2.58018,2.58929
8,7.53743,2.12038,2.12038,2.57364,2.58349
8,7.66,2.07036,2.07036,2.54126,2.55478
8,7.71869,2.04556,2.04556,2.52525,2.54059
8,7.808,2.00676,2.00676,2.50027,2.51843
8,7.90431,1.96344,1.96344,2.47245,2.49377
8,7.956,1.93957,1.93957,2.45714,2.4802
8,8,1.91889,1.91889,2.4439,2.46846
8,8.09439,1.87344,1.87344,2.41482,2.44268
8,8.104,1.86874,1.86874,2.4118,2.44001
8,8.252,1.79424,1.79424,2.36417,2.39779
8,8.28905,1.77502,1.77502,2.35187,2.38689
8,8.4,1.71609,1.71609,2.31414,2.35346
8,8.48838,1.66772,1.66772,2.28309,2.32595
8,8.5,1.66127,1.66127,2.27894,2.32227
8,8.548,1.63439,1.63439,2.26164,2.30694
8,8.69251,1.55138,1.55138,2.2079,2.25931
8,8.696,1.54933,1.54933,2.20657,2.25813
8,8.844,1.46122,1.46122,2.14885,2.20696
8,8.90155,1.42624,1.42624,2.12568,2.18641
8,8.992,1.37051,1.37051,2.08841,2.15335
8,9,1.36555,1.36555,2.08506,2.15038
8,9.11561,1.29319,1.29319,2.03577,2.10663
8,9.14,1.27781,1.27781,2.02515,2.0972
8,9.288,1.18392,1.18392,1.95904,2.03845
8,9.33482,1.15411,1.15411,1.93754,2.01931
8,9.436,1.08947,1.08947,1.89009,1.97703
8,9.5,1.04862,1.04862,1.85939,1.94963
8,9.5593,1.01074,1.01074,1.83046,1.92378
8,9.584,0.995007,0.995007,1.81828,1.91289
8,9.732,0.901497,0.901497,1.7436,1.84604
8,9.78919,0.866044,0.866044,1.71399,1.81948
8,9.88,0.810884,0.810884,1.66619,1.77648
8,10,0.740371,0.740371,1.60198,1.71811
8,10.0246,0.72622,0.72622,1.5887,1.70593
8,10.028,0.724269,0.724269,1.58686,1.70424
8,10.176,0.641497,0.641497,1.50588,1.62939
8,10.2657,0.593593,0.593593,1.45575,1.58291
8,10.324,0.563395,0.563395,1.42263,1.55235
8,10.472,0.490302,0.490302,1.33842,1.47398
8,10.5,0.47705,0.47705,1.32275,1.45898
8,10.5125,0.471178,0.471178,1.31575,1.45225
8,10.62,0.422387,0.422387,1.25597,1.39401
8,10.7653,0.360688,0.360688,1.17438,1.31401
8,10.768,0.359603,0.359603,1.17289,1.31254
8,10.916,0.301769,0.301769,1.09222,1.23227
8,11,0.271061,0.271061,1.04866,1.18743
8,11.0242,0.262486,0.262486,1.03645,1.17446
8,11.064,0.248669,0.248669,1.01674,1.1531
8,11.212,0.199905,0.199905,0.947294,1.07426
8,11.2893,0.176045,0.176045,0.913373,1.03474
8,11.36,0.155264,0.155264,0.883449,0.999844
8,11.5,0.116117,0.116117,0.827779,0.934891
8,11.508,0.11393,0.11393,0.824849,0.931356
8,11.5608,0.0997223,0.0997223,0.806078,0.908483
8,11.656,0.075669,0.075669,0.773966,0.869134
8,11.804,0.0414317,0.0414317,0.728579,0.811519
8,11.8388,0.0334393,0.0334393,0.718781,0.798633
8,11.952,0.00833183,0.00833183,0.688164,0.760315
8,12,0,0,0.676177,0.745186
8,12.1,0,0,0.652867,0.715098
8,12.1235,0,0,0.647682,0.708373
8,12.248,0,0,0.62232,0.675254
8,12.396,0,0,0.595196,0.63956
8,12.4151,0,0,0.591974,0.635314
8,12.5,0,0,0.578268,0.617322
8,12.544,0,0,0.571556,0.608514
8,12.692,0,0,0.550667,0.581689
8,12.7136,0,0,0.547782,0.577976
8,12.84,0,0,0.532236,0.557471
8,12.988,0,0,0.515882,0.536401
8,13,0,0,0.514631,0.534804
8,13.0194,0,0,0.512634,0.532261
8,13.136,0,0,0.501151,0.517507
8,13.284,0,0,0.487713,0.500624
8,13.3325,0,0,0.483553,0.495583
8,13.432,0,0,0.475333,0.485764
8,13.5,0,0,0.469927,0.479395
8,13.58,0,0,0.463764,0.472211
8,13.6531,0,0,0.458288,0.465744
8,13.728,0,0,0.452787,0.459497
8,13.876,0,0,0.442245,0.447844
8,13.9814,0,0,0.434937,0.43992
8,14,0,0,0.43366,0.438549
8,14.024,0,0,0.432017,0.436792
8,14.172,0,0,0.421956,0.426191
8,14.3176,0,0,0.41208,0.416058
8,14.32,0,0,0.411919,0.415895
8,14.468,0,0,0.401824,0.405886
8,14.5,0,0,0.399661,0.403744
8,14.616,0,0,0.391974,0.395993
8,14.6619,0,0,0.388979,0.392923
8,14.764,0,0,0.382027,0.386113
8,14.912,0,0,0.37186,0.376257
8,15,0,0,0.366118,0.370388
8,15.0145,0,0,0.365142,0.369418
8,15.06,0,0,0.362002,0.366376
8,15.208,0,0,0.351483,0.356462
8,15.356,0,0,0.340953,0.346511
8,15.3756,0,0,0.339561,0.345166
8,15.5,0,0,0.330581,0.336291
8,15.504,0,0,0.330288,0.335994
8,15.652,0,0,0.319432,0.325399
8,15.7453,0,0,0.312441,0.319027
8,15.8,0,0,0.308284,0.31511
8,15.948,0,0,0.297377,0.304214
8,16,0,0,0.293601,0.300369
8,16.096,0,0,0.285843,0.293307
8,16.124,0,0,0.283483,0.291237
8,16.244,0,0,0.273902,0.282186
8,16.392,0,0,0.262597,0.270706
8,16.5,0,0,0.253234,0.26226
8,16.5117,0,0,0.252249,0.261338
8,16.54,0,0,0.249924,0.259105
8,16.688,0,0,0.238316,0.247387
8,16.836,0,0,0.225614,0.236229
8,16.9088,0,0,0.219402,0.230208
8,16.984,0,0,0.212866,0.223942
8,17,0,0,0.211482,0.222635
8,17.132,0,0,0.200667,0.212066
8,17.28,0,0,0.187864,0.199898
8,17.3154,0,0,0.184823,0.196791
8,17.428,0,0,0.174819,0.187155
8,17.5,0,0,0.168641,0.181162
8,17.576,0,0,0.161933,0.174777
8,17.724,0,0,0.148789,0.161902
8,17.7318,0,0,0.148089,0.161231
8,17.872,0,0,0.135485,0.149311
8,18,0,0,0.123859,0.138139
8,18.02,0,0,0.122033,0.136402
8,18.1582,0,0,0.109349,0.124255
8,18.168,0,0,0.108449,0.123395
8,18.316,0,0,0.0947608,0.110229
