rep,ID,time,prediction_iwRes,iwRes_simulated,iwRes_simulated_simBlq,censored,split,color,filter
4,12,15,0.0553036,54.4378,0.581194,1,All,#4682B4,0
5,12,15,0.14745,18.869,-0.734647,1,All,#4682B4,0
6,12,15,0.338613,6.81732,1.15093,1,All,#4682B4,0
7,12,15,0.0481009,62.9606,-0.081359,1,All,#4682B4,0
8,12,15,0.163439,16.7806,0.0906444,1,All,#4682B4,0
9,12,15,0.095643,30.4322,0.776266,1,All,#4682B4,0
10,12,15,0.401016,5.37078,0.42808,1,All,#4682B4,0
1,12,15.5,0.0726774,40.8318,-2.33556,1,All,#4682B4,0
2,12,15.5,0.00962283,324.626,-0.663441,1,All,#4682B4,0
3,12,15.5,0.170901,15.9397,-0.579583,1,All,#4682B4,0
4,12,15.5,0.0637895,46.8662,-0.567256,1,All,#4682B4,0
5,12,15.5,0.132949,21.1973,-1.07517,1,All,#4682B4,0
6,12,15.5,0.338334,6.82497,0.0537541,1,All,#4682B4,0
7,12,15.5,0.0396702,76.8676,0.595297,1,All,#4682B4,0
8,12,15.5,0.174709,15.5382,2.22763,1,All,#4682B4,0
9,12,15.5,0.0963194,30.2011,-0.0827412,1,All,#4682B4,0
10,12,15.5,0.356566,6.34927,-0.282259,1,All,#4682B4,0
1,12,16,0.0904653,32.3158,-0.186445,1,All,#4682B4,0
2,12,16,0.0157424,197.47,1.08304,1,All,#4682B4,0
3,12,16,0.191953,13.9197,1.60191,1,All,#4682B4,0
4,12,16,0.0699018,42.5515,0.364998,1,All,#4682B4,0
5,12,16,0.118725,24.0339,-0.357267,1,All,#4682B4,0
6,12,16,0.338495,6.82055,-0.822823,1,All,#4682B4,0
7,12,16,0.0307477,99.8926,-0.213787,1,All,#4682B4,0
8,12,16,0.185386,14.5006,1.21669,1,All,#4682B4,0
9,12,16,0.100874,28.7255,0.105152,1,All,#4682B4,0
10,12,16,0.308799,7.71482,0.670886,1,All,#4682B4,0
1,12,16.5,0.109539,26.2571,-0.20661,1,All,#4682B4,0
2,12,16.5,0.021179,146.144,-0.228584,1,All,#4682B4,0
3,12,16.5,0.214016,12.2292,-1.20325,1,All,#4682B4,0
4,12,16.5,0.0730932,40.5854,1.35733,1,All,#4682B4,0
5,12,16.5,0.102689,28.1741,-0.848201,1,All,#4682B4,0
6,12,16.5,0.338252,6.82722,-1.57667,1,All,#4682B4,0
7,12,16.5,0.0191751,161.676,0.534698,1,All,#4682B4,0
8,12,16.5,0.194146,13.7345,0.166782,1,All,#4682B4,0
9,12,16.5,0.106814,26.9902,-0.67014,1,All,#4682B4,0
10,12,16.5,0.257038,9.76745,-0.464241,1,All,#4682B4,0
1,12,17,0.127674,22.1755,-0.88894,1,All,#4682B4,0
2,12,17,0.025289,121.99,0.385267,1,All,#4682B4,0
3,12,17,0.234705,10.9327,-0.696819,1,All,#4682B4,0
4,12,17,0.0728256,40.7436,1.08853,1,All,#4682B4,0
5,12,17,0.0859066,34.1622,0.761413,1,All,#4682B4,0
6,12,17,0.33644,6.87736,1.21425,1,All,#4682B4,0
7,12,17,0.00484602,647.06,2.35405,1,All,#4682B4,0
8,12,17,0.200298,13.2365,-0.227189,1,All,#4682B4,0
9,12,17,0.112639,25.4664,0.374954,1,All,#4682B4,0
10,12,17,0.202088,13.0973,0.695104,1,All,#4682B4,0
1,12,17.5,0.144732,19.2698,1.7665,1,All,#4682B4,0
2,12,17.5,0.0269663,114.248,-0.238065,1,All,#4682B4,0
3,12,17.5,0.253669,9.93013,-0.626509,1,All,#4682B4,0
4,12,17.5,0.0700169,42.4775,-0.102819,1,All,#4682B4,0
5,12,17.5,0.0671888,44.3698,-1.44652,1,All,#4682B4,0
6,12,17.5,0.334592,6.92901,-0.765399,1,All,#4682B4,0
7,12,17.5,0,5.71957e+15,0,1,All,#4682B4,0
8,12,17.5,0.203426,12.9949,-1.78794,1,All,#4682B4,0
9,12,17.5,0.117977,24.202,-0.661715,1,All,#4682B4,0
10,12,17.5,0.144313,19.3329,-2.02415,1,All,#4682B4,0
1,12,18,0.159903,17.2064,0.0274571,1,All,#4682B4,0
2,12,18,0.0259568,118.788,0.490684,1,All,#4682B4,0
3,12,18,0.270533,9.15663,-0.771108,1,All,#4682B4,0
4,12,18,0.0636883,46.9446,-0.671237,1,All,#4682B4,0
5,12,18,0.0459299,66.0537,0.0412198,1,All,#4682B4,0
6,12,18,0.330272,7.05207,-0.829769,1,All,#4682B4,0
7,12,18,0,5.71957e+15,0,1,All,#4682B4,0
8,12,18,0.204055,12.9471,1.04586,1,All,#4682B4,0
9,12,18,0.121486,23.4313,-2.12365,1,All,#4682B4,0
10,12,18,0.0839646,35.0096,-0.282398,1,All,#4682B4,0
1,13,1,0,5.71957e+15,2.08212,1,All,#4682B4,0
2,13,1,0,5.71957e+15,0,1,All,#4682B4,0
3,13,1,0,5.71957e+15,0,1,All,#4682B4,0
4,13,1,0,5.71957e+15,0,1,All,#4682B4,0
5,13,1,0,5.71957e+15,2.79083,1,All,#4682B4,0
6,13,1,0,5.71957e+15,0,1,All,#4682B4,0
7,13,1,0,5.71957e+15,0,1,All,#4682B4,0
8,13,1,0,5.71957e+15,0,1,All,#4682B4,0
9,13,1,0,5.71957e+15,2.06468,1,All,#4682B4,0
10,13,1,0,5.71957e+15,0,1,All,#4682B4,0
1,13,1.5,0,5.71957e+15,1.26979,1,All,#4682B4,0
2,13,1.5,0,5.71957e+15,1.83553,1,All,#4682B4,0
3,13,1.5,0,5.71957e+15,0,1,All,#4682B4,0
4,13,1.5,0,5.71957e+15,0,1,All,#4682B4,0
5,13,1.5,0,5.71957e+15,1.84879,1,All,#4682B4,0
6,13,1.5,0,5.71957e+15,0,1,All,#4682B4,0
7,13,1.5,0,5.71957e+15,0,1,All,#4682B4,0
8,13,1.5,0,5.71957e+15,0,1,All,#4682B4,0
9,13,1.5,0,5.71957e+15,0,1,All,#4682B4,0
10,13,1.5,0,5.71957e+15,0,1,All,#4682B4,0
1,13,2,0,5.71957e+15,1.39822,1,All,#4682B4,0
2,13,2,0,5.71957e+15,0,1,All,#4682B4,0
3,13,2,0,5.71957e+15,1.0363,1,All,#4682B4,0
4,13,2,0,5.71957e+15,0,1,All,#4682B4,0
5,13,2,0,5.71957e+15,1.08753,1,All,#4682B4,0
6,13,2,0,5.71957e+15,1.21722,1,All,#4682B4,0
7,13,2,0,5.71957e+15,0,1,All,#4682B4,0
8,13,2,0,5.71957e+15,2.5208,1,All,#4682B4,0
9,13,2,0,5.71957e+15,0,1,All,#4682B4,0
10,13,2,0,5.71957e+15,1.41816,1,All,#4682B4,0
1,13,2.5,0,5.71957e+15,0,1,All,#4682B4,0
2,13,2.5,0,5.71957e+15,2.24116,1,All,#4682B4,0
3,13,2.5,0.163272,16.8003,-2.2221,1,All,#4682B4,0
4,13,2.5,0,5.71957e+15,0,1,All,#4682B4,0
5,13,2.5,0,5.71957e+15,1.21623,1,All,#4682B4,0
6,13,2.5,0,5.71957e+15,0,1,All,#4682B4,0
7,13,2.5,0,5.71957e+15,0,1,All,#4682B4,0
8,13,2.5,0.0738867,40.1229,0.399831,1,All,#4682B4,0
9,13,2.5,0,5.71957e+15,0,1,All,#4682B4,0
10,13,2.5,0,5.71957e+15,0,1,All,#4682B4,0
1,13,3,0.433908,4.77577,0.329819,1,All,#4682B4,0
2,13,3,0.633203,2.49255,1.17198,1,All,#4682B4,0
3,13,3,0.835664,1.28819,1.08742,1,All,#4682B4,0
4,13,3,0.53809,3.37123,0.562642,1,All,#4682B4,0
5,13,3,0.613363,2.65335,-0.311772,1,All,#4682B4,0
6,13,3,0.65439,2.33161,0.263691,1,All,#4682B4,0
7,13,3,0.718698,1.90121,-1.07589,1,All,#4682B4,0
8,13,3,0.802915,1.44182,0.655982,1,All,#4682B4,0
9,13,3,0.58433,2.90833,0.796431,1,All,#4682B4,0
10,13,3,0.508169,3.71567,-0.934684,1,All,#4682B4,0
1,13,3.5,0.95549,1.7237,1.7237,0,All,#4682B4,0
2,13,3.5,1.20856,0.843773,0.843773,0,All,#4682B4,0
3,13,3.5,1.3587,0.476653,0.476653,0,All,#4682B4,0
4,13,3.5,1.16835,0.958096,0.958096,0,All,#4682B4,0
5,13,3.5,1.17985,0.924602,0.924602,0,All,#4682B4,0
6,13,3.5,1.35475,0.485274,0.485274,0,All,#4682B4,0
7,13,3.5,1.38668,0.417017,0.417017,0,All,#4682B4,0
8,13,3.5,1.39896,0.391608,0.391608,0,All,#4682B4,0
9,13,3.5,1.3196,0.56422,0.56422,0,All,#4682B4,0
10,13,3.5,1.05636,1.32244,1.32244,0,All,#4682B4,0
1,13,4,1.34851,1.39957,1.39957,0,All,#4682B4,0
2,13,4,1.64081,0.708731,0.708731,0,All,#4682B4,0
3,13,4,1.75196,0.506519,0.506519,0,All,#4682B4,0
4,13,4,1.64647,0.69777,0.69777,0,All,#4682B4,0
5,13,4,1.59766,0.794812,0.794812,0,All,#4682B4,0
6,13,4,1.90099,0.272499,0.272499,0,All,#4682B4,0
7,13,4,1.90205,0.270965,0.270965,0,All,#4682B4,0
8,13,4,1.85329,0.343306,0.343306,0,All,#4682B4,0
9,13,4,1.89696,0.278345,0.278345,0,All,#4682B4,0
10,13,4,1.46444,1.09257,1.09257,0,All,#4682B4,0
1,13,4.5,1.58032,-0.486685,-0.777749,1,All,#4682B4,0
2,13,4.5,1.86423,-0.790029,-1.69435,1,All,#4682B4,0
3,13,4.5,1.98773,-0.894935,-1.38331,1,All,#4682B4,0
4,13,4.5,1.91455,-0.834403,-1.09441,1,All,#4682B4,0
5,13,4.5,1.80599,-0.73558,-1.64382,1,All,#4682B4,0
6,13,4.5,2.20442,-1.05059,-1.50387,1,All,#4682B4,0
7,13,4.5,2.19142,-1.04212,-1.47417,1,All,#4682B4,0
8,13,4.5,2.10102,-0.980321,-1.23749,1,All,#4682B4,0
9,13,4.5,2.2153,-1.05761,-1.16155,1,All,#4682B4,0
10,13,4.5,1.68229,-0.607415,-1.51452,1,All,#4682B4,0
1,13,5,1.60612,0.607825,0.607825,0,All,#4682B4,0
2,13,5,1.81738,0.249058,0.249058,0,All,#4682B4,0
3,13,5,2.03322,-0.0404896,-0.0404896,0,All,#4682B4,0
4,13,5,1.9037,0.125381,0.125381,0,All,#4682B4,0
5,13,5,1.74751,0.358106,0.358106,0,All,#4682B4,0
6,13,5,2.16247,-0.186216,-0.186216,0,All,#4682B4,0
7,13,5,2.16722,-0.191233,-0.191233,0,All,#4682B4,0
8,13,5,2.07683,-0.0916853,-0.0916853,0,All,#4682B4,0
9,13,5,2.15847,-0.181966,-0.181966,0,All,#4682B4,0
10,13,5,1.6606,0.506554,0.506554,0,All,#4682B4,0
1,13,5.5,1.43386,-0.283232,-0.536033,1,All,#4682B4,0
2,13,5.5,1.54727,-0.444139,-0.926858,1,All,#4682B4,0
3,13,5.5,1.89246,-0.815217,-1.88148,1,All,#4682B4,0
4,13,5.5,1.64106,-0.560406,-1.53362,1,All,#4682B4,0
5,13,5.5,1.46553,-0.330684,-0.906011,1,All,#4682B4,0
6,13,5.5,1.84394,-0.771443,-0.782561,1,All,#4682B4,0
7,13,5.5,1.86759,-0.793066,-1.12154,1,All,#4682B4,0
8,13,5.5,1.81237,-0.741715,-1.43403,1,All,#4682B4,0
9,13,5.5,1.82283,-0.75168,-0.798698,1,All,#4682B4,0
10,13,5.5,1.42977,-0.276964,-1.05482,1,All,#4682B4,0
1,13,6,1.14041,0.281636,-0.883757,1,All,#4682B4,0
2,13,6,1.17743,0.19486,-0.515414,1,All,#4682B4,0
3,13,6,1.62931,-0.546576,-0.94225,1,All,#4682B4,0
4,13,6,1.25891,0.0218412,-0.0179987,1,All,#4682B4,0
5,13,6,1.07991,0.436268,-1.70561,1,All,#4682B4,0
6,13,6,1.41672,-0.256678,-2.18053,1,All,#4682B4,0
7,13,6,1.44546,-0.300851,-1.00233,1,All,#4682B4,0
8,13,6,1.43167,-0.279877,-0.954502,1,All,#4682B4,0
9,13,6,1.40507,-0.238254,-0.610631,1,All,#4682B4,0
10,13,6,1.1011,0.380185,0.363942,1,All,#4682B4,0
1,13,6.5,0.8162,1.37802,0.80316,1,All,#4682B4,0
2,13,6.5,0.810819,1.40361,-0.683664,1,All,#4682B4,0
3,13,6.5,1.32717,-0.106769,-1.5957,1,All,#4682B4,0
4,13,6.5,0.87902,1.10241,-1.24804,1,All,#4682B4,0
5,13,6.5,0.702871,1.99983,-0.212661,1,All,#4682B4,0
6,13,6.5,1.00853,0.642563,0.411198,1,All,#4682B4,0
7,13,6.5,1.02295,0.598587,-0.181982,1,All,#4682B4,0
8,13,6.5,1.03838,0.552843,-0.540928,1,All,#4682B4,0
9,13,6.5,1.02607,0.589223,-2.10815,1,All,#4682B4,0
10,13,6.5,0.770204,1.60832,1.57104,1,All,#4682B4,0
1,13,7,0.524602,3.52164,0.778728,1,All,#4682B4,0
2,13,7,0.500984,3.8045,1.82928,1,All,#4682B4,0
3,13,7,1.05244,0.512337,-1.01515,1,All,#4682B4,0
4,13,7,0.555082,3.19217,0.251322,1,All,#4682B4,0
5,13,7,0.386869,5.6578,1.48928,1,All,#4682B4,0
6,13,7,0.681656,2.1392,-1.33232,1,All,#4682B4,0
7,13,7,0.663588,2.26493,0.0261267,1,All,#4682B4,0
8,13,7,0.692092,2.06957,0.0543372,1,All,#4682B4,0
9,13,7,0.733714,1.81157,-1.23464,1,All,#4682B4,0
10,13,7,0.491269,3.92875,0.709444,1,All,#4682B4,0
1,13,7.5,0.300758,7.98731,0.359154,1,All,#4682B4,0
2,13,7.5,0.271439,9.11777,-0.900112,1,All,#4682B4,0
3,13,7.5,0.838316,1.27628,-0.759862,1,All,#4682B4,0
4,13,7.5,0.318425,7.40665,-0.846064,1,All,#4682B4,0
5,13,7.5,0.156033,17.6947,-0.0143217,1,All,#4682B4,0
6,13,7.5,0.445407,4.58849,2.2221,1,All,#4682B4,0
7,13,7.5,0.394773,5.49491,-0.357911,1,All,#4682B4,0
8,13,7.5,0.420114,5.01396,-0.211195,1,All,#4682B4,0
9,13,7.5,0.538973,3.36166,-0.594028,1,All,#4682B4,0
10,13,7.5,0.290509,8.35655,0.31978,1,All,#4682B4,0
1,13,8,0.152937,18.103,-0.220874,1,All,#4682B4,0
2,13,8,0.126543,22.3959,0.406411,1,All,#4682B4,0
3,13,8,0.698874,2.02544,-1.90324,1,All,#4682B4,0
4,13,8,0.172968,15.7195,-1.37154,1,All,#4682B4,0
5,13,8,0.0132073,235.849,1.41222,1,All,#4682B4,0
6,13,8,0.300224,8.00593,1.04899,1,All,#4682B4,0
7,13,8,0.217847,11.9706,0.773,1,All,#4682B4,0
8,13,8,0.233432,11.0059,0.878547,1,All,#4682B4,0
9,13,8,0.439118,4.6897,0.228657,1,All,#4682B4,0
10,13,8,0.171228,15.9045,-0.274191,1,All,#4682B4,0
1,13,8.5,0.0786019,37.5673,0.244286,1,All,#4682B4,0
2,13,8.5,0.0611339,49.0097,0.221866,1,All,#4682B4,0
3,13,8.5,0.631514,2.50584,-0.611756,1,All,#4682B4,0
4,13,8.5,0.112017,25.6214,-0.485933,1,All,#4682B4,0
5,13,8.5,0,5.71957e+15,1.06961,1,All,#4682B4,0
6,13,8.5,0.241287,10.5669,-1.79146,1,All,#4682B4,0
7,13,8.5,0.126695,22.3661,0.953339,1,All,#4682B4,0
8,13,8.5,0.12824,22.0667,0.6043,1,All,#4682B4,0
9,13,8.5,0.426009,4.91028,0.269881,1,All,#4682B4,0
10,13,8.5,0.126855,22.3347,-1.10659,1,All,#4682B4,0
1,13,9,0.0697203,42.6687,0.634316,1,All,#4682B4,0
2,13,9,0.065666,45.4561,-2.06996,1,All,#4682B4,0
3,13,9,0.627311,2.53924,-0.224113,1,All,#4682B4,0
4,13,9,0.123688,22.97,1.17319,1,All,#4682B4,0
5,13,9,0,5.71957e+15,1.25147,1,All,#4682B4,0
6,13,9,0.258286,9.70828,-0.0758476,1,All,#4682B4,0
7,13,9,0.112695,25.4524,0.578027,1,All,#4682B4,0
8,13,9,0.0951726,30.5949,1.12769,1,All,#4682B4,0
9,13,9,0.485433,4.00578,-0.286561,1,All,#4682B4,0
10,13,9,0.145939,19.09,-0.132815,1,All,#4682B4,0
1,13,9.5,0.11454,25.0026,-0.0710074,1,All,#4682B4,0
2,13,9.5,0.127856,22.1404,-1.3498,1,All,#4682B4,0
3,13,9.5,0.673933,2.19212,0.00411516,1,All,#4682B4,0
4,13,9.5,0.194398,13.7134,-1.10253,1,All,#4682B4,0
5,13,9.5,0.0275199,111.9,-1.34796,1,All,#4682B4,0
6,13,9.5,0.338331,6.82506,0.0527755,1,All,#4682B4,0
7,13,9.5,0.163824,16.7353,0.45962,1,All,#4682B4,0
8,13,9.5,0.124192,22.8667,-1.65152,1,All,#4682B4,0
9,13,9.5,0.601851,2.75151,2.09594,1,All,#4682B4,0
10,13,9.5,0.216393,12.0676,-0.845813,1,All,#4682B4,0
1,13,10,0.200825,13.1953,-0.133438,1,All,#4682B4,0
2,13,10,0.234746,10.9304,-0.287497,1,All,#4682B4,0
3,13,10,0.758412,1.67186,-0.437425,1,All,#4682B4,0
4,13,10,0.309934,7.67746,0.480474,1,All,#4682B4,0
5,13,10,0.137528,20.4091,1.8529,1,All,#4682B4,0
6,13,10,0.467393,4.25606,0.134856,1,All,#4682B4,0
7,13,10,0.26683,9.31809,1.57954,1,All,#4682B4,0
8,13,10,0.203998,12.9515,1.06574,1,All,#4682B4,0
9,13,10,0.759276,1.66714,-0.388085,1,All,#4682B4,0
10,13,10,0.325399,7.19479,-0.10157,1,All,#4682B4,0
1,13,10.5,0.315637,7.49396,0.0192394,1,All,#4682B4,0
2,13,10.5,0.373632,5.94606,-0.581842,1,All,#4682B4,0
3,13,10.5,0.860085,1.18124,0.0698098,1,All,#4682B4,0
4,13,10.5,0.456434,4.41776,-0.811018,1,All,#4682B4,0
5,13,10.5,0.277834,8.85086,1.67729,1,All,#4682B4,0
6,13,10.5,0.631426,2.50654,-1.59082,1,All,#4682B4,0
7,13,10.5,0.408762,5.22202,-0.1982,1,All,#4682B4,0
8,13,10.5,0.323093,7.26383,1.5002,1,All,#4682B4,0
9,13,10.5,0.941171,0.865939,0.602993,1,All,#4682B4,0
10,13,10.5,0.459246,4.37553,-0.671148,1,All,#4682B4,0
1,13,11,0.446698,4.56805,1.27812,1,All,#4682B4,0
2,13,11,0.532436,3.43335,-0.0300151,1,All,#4682B4,0
3,13,11,0.893917,1.04273,0.469523,1,All,#4682B4,0
4,13,11,0.604454,2.72899,-0.321266,1,All,#4682B4,0
5,13,11,0.436454,4.73344,-0.355533,1,All,#4682B4,0
6,13,11,0.816602,1.37612,-1.52146,1,All,#4682B4,0
7,13,11,0.567426,3.06881,-0.642816,1,All,#4682B4,0
8,13,11,0.467839,4.24964,-1.44124,1,All,#4682B4,0
9,13,11,1.10124,0.379817,-0.597305,1,All,#4682B4,0
10,13,11,0.605505,2.71994,1.92866,1,All,#4682B4,0
1,13,11.5,0.521428,3.55816,-0.143889,1,All,#4682B4,0
2,13,11.5,0.68542,2.11384,0.144076,1,All,#4682B4,0
3,13,11.5,0.845815,1.24299,-0.449903,1,All,#4682B4,0
4,13,11.5,0.675437,2.18173,-0.458739,1,All,#4682B4,0
5,13,11.5,0.589001,2.8656,1.61931,1,All,#4682B4,0
6,13,11.5,1.00155,0.664312,0.473768,1,All,#4682B4,0
7,13,11.5,0.643519,2.41287,1.48637,1,All,#4682B4,0
8,13,11.5,0.564113,3.10139,-1.63734,1,All,#4682B4,0
9,13,11.5,1.16514,0.223058,-0.629685,1,All,#4682B4,0
10,13,11.5,0.749926,1.71883,-0.526914,1,All,#4682B4,0
1,13,12,0.491264,3.92881,-0.824379,1,All,#4682B4,0
2,13,12,0.722782,1.87646,1.58753,1,All,#4682B4,0
3,13,12,0.721681,1.8831,-0.864692,1,All,#4682B4,0
4,13,12,0.668245,2.23188,0.680091,1,All,#4682B4,0
5,13,12,0.626395,2.54658,1.27225,1,All,#4682B4,0
6,13,12,1.07052,0.461837,-1.33325,1,All,#4682B4,0
7,13,12,0.623018,2.57382,-1.22177,1,All,#4682B4,0
8,13,12,0.579192,2.95612,-0.872114,1,All,#4682B4,0
9,13,12,1.12825,0.311394,0.227501,1,All,#4682B4,0
10,13,12,0.790699,1.5024,1.35103,1,All,#4682B4,0
1,13,12.5,0.363071,6.19109,-0.801129,1,All,#4682B4,0
2,13,12.5,0.634171,2.48497,-1.33838,1,All,#4682B4,0
3,13,12.5,0.532248,3.43544,0.0789024,1,All,#4682B4,0
4,13,12.5,0.582013,2.92978,-1.06473,1,All,#4682B4,0
5,13,12.5,0.5457,3.28966,0.106445,1,All,#4682B4,0
6,13,12.5,1.0008,0.666677,0.0122147,1,All,#4682B4,0
7,13,12.5,0.508459,3.71214,1.92575,1,All,#4682B4,0
8,13,12.5,0.512204,3.66687,-0.257327,1,All,#4682B4,0
9,13,12.5,0.993168,0.690843,-0.132385,1,All,#4682B4,0
10,13,12.5,0.680489,2.14712,-0.0395436,1,All,#4682B4,0
1,13,13,0.14817,18.7652,0.590954,1,All,#4682B4,0
2,13,13,0.425366,4.92144,-0.365335,1,All,#4682B4,0
3,13,13,0.28687,8.49401,1.29643,1,All,#4682B4,0
4,13,13,0.42513,4.92555,0.00326577,1,All,#4682B4,0
5,13,13,0.359921,6.26697,1.56556,1,All,#4682B4,0
6,13,13,0.802363,1.44452,-0.652145,1,All,#4682B4,0
7,13,13,0.302879,7.91403,-2.16784,1,All,#4682B4,0
8,13,13,0.365908,6.12389,-1.03457,1,All,#4682B4,0
9,13,13,0.776489,1.57525,1.55778,1,All,#4682B4,0
10,13,13,0.433743,4.77853,-0.713943,1,All,#4682B4,0
1,13,13.5,0,5.71957e+15,0,1,All,#4682B4,0
2,13,13.5,0.117008,24.423,-1.15869,1,All,#4682B4,0
3,13,13.5,0,5.71957e+15,0,1,All,#4682B4,0
4,13,13.5,0.211926,12.3742,-0.279214,1,All,#4682B4,0
5,13,13.5,0.0878355,33.3576,-1.06963,1,All,#4682B4,0
6,13,13.5,0.49411,3.89191,-0.545747,1,All,#4682B4,0
7,13,13.5,0.0258391,119.34,0.726527,1,All,#4682B4,0
8,13,13.5,0.144758,19.266,0.27032,1,All,#4682B4,0
9,13,13.5,0.498062,3.84136,-0.422566,1,All,#4682B4,0
10,13,13.5,0.0784351,37.6525,1.64761,1,All,#4682B4,0
1,13,14,0,5.71957e+15,0,1,All,#4682B4,0
2,13,14,0,5.71957e+15,0,1,All,#4682B4,0
3,13,14,0,5.71957e+15,0,1,All,#4682B4,0
4,13,14,0,5.71957e+15,0,1,All,#4682B4,0
5,13,14,0,5.71957e+15,0,1,All,#4682B4,0
6,13,14,0.103276,28,-0.221331,1,All,#4682B4,0
7,13,14,0,5.71957e+15,1.20476,1,All,#4682B4,0
8,13,14,0,5.71957e+15,1.09127,1,All,#4682B4,0
9,13,14,0.174186,15.5923,0.0838709,1,All,#4682B4,0
10,13,14,0,5.71957e+15,1.37908,1,All,#4682B4,0
1,13,14.5,0,5.71957e+15,0,1,All,#4682B4,0
2,13,14.5,0,5.71957e+15,0,1,All,#4682B4,0
3,13,14.5,0,5.71957e+15,1.48539,1,All,#4682B4,0
4,13,14.5,0,5.71957e+15,0,1,All,#4682B4,0
5,13,14.5,0,5.71957e+15,0,1,All,#4682B4,0
6,13,14.5,0,5.71957e+15,0,1,All,#4682B4,0
7,13,14.5,0,5.71957e+15,0,1,All,#4682B4,0
8,13,14.5,0,5.71957e+15,0,1,All,#4682B4,0
9,13,14.5,0,5.71957e+15,0,1,All,#4682B4,0
10,13,14.5,0,5.71957e+15,1.51474,1,All,#4682B4,0
1,13,15,0,5.71957e+15,0,1,All,#4682B4,0
2,13,15,0,5.71957e+15,0,1,All,#4682B4,0
3,13,15,0,5.71957e+15,0,1,All,#4682B4,0
4,13,15,0,5.71957e+15,0,1,All,#4682B4,0
5,13,15,0,5.71957e+15,1.0514,1,All,#4682B4,0
6,13,15,0,5.71957e+15,1.25337,1,All,#4682B4,0
7,13,15,0,5.71957e+15,1.31226,1,All,#4682B4,0
8,13,15,0,5.71957e+15,0,1,All,#4682B4,0
9,13,15,0,5.71957e+15,0,1,All,#4682B4,0
10,13,15,0,5.71957e+15,0,1,All,#4682B4,0
1,13,15.5,0,5.71957e+15,0,1,All,#4682B4,0
2,13,15.5,0,5.71957e+15,0,1,All,#4682B4,0
3,13,15.5,0,5.71957e+15,0,1,All,#4682B4,0
4,13,15.5,0,5.71957e+15,0,1,All,#4682B4,0
5,13,15.5,0,5.71957e+15,0,1,All,#4682B4,0
6,13,15.5,0,5.71957e+15,0,1,All,#4682B4,0
7,13,15.5,0,5.71957e+15,2.13275,1,All,#4682B4,0
8,13,15.5,0,5.71957e+15,0,1,All,#4682B4,0
9,13,15.5,0,5.71957e+15,2.19064,1,All,#4682B4,0
10,13,15.5,0,5.71957e+15,0,1,All,#4682B4,0
1,13,16,0,5.71957e+15,0,1,All,#4682B4,0
2,13,16,0,5.71957e+15,1.46579,1,All,#4682B4,0
3,13,16,0,5.71957e+15,0,1,All,#4682B4,0
4,13,16,0,5.71957e+15,0,1,All,#4682B4,0
5,13,16,0,5.71957e+15,1.72103,1,All,#4682B4,0
6,13,16,0,5.71957e+15,0,1,All,#4682B4,0
7,13,16,0,5.71957e+15,0,1,All,#4682B4,0
8,13,16,0,5.71957e+15,0,1,All,#4682B4,0
9,13,16,0,5.71957e+15,0,1,All,#4682B4,0
10,13,16,0,5.71957e+15,0,1,All,#4682B4,0
1,13,16.5,0,5.71957e+15,1.63102,1,All,#4682B4,0
2,13,16.5,0,5.71957e+15,0,1,All,#4682B4,0
3,13,16.5,0,5.71957e+15,0,1,All,#4682B4,0
4,13,16.5,0,5.71957e+15,0,1,All,#4682B4,0
5,13,16.5,0,5.71957e+15,2.73228,1,All,#4682B4,0
6,13,16.5,0,5.71957e+15,2.12615,1,All,#4682B4,0
7,13,16.5,0,5.71957e+15,0,1,All,#4682B4,0
8,13,16.5,0,5.71957e+15,1.01539,1,All,#4682B4,0
9,13,16.5,0,5.71957e+15,0,1,All,#4682B4,0
10,13,16.5,0,5.71957e+15,1.20717,1,All,#4682B4,0
1,13,17,0,5.71957e+15,0,1,All,#4682B4,0
2,13,17,0,5.71957e+15,1.16754,1,All,#4682B4,0
3,13,17,0,5.71957e+15,1.89382,1,All,#4682B4,0
4,13,17,0,5.71957e+15,0,1,All,#4682B4,0
5,13,17,0,5.71957e+15,0,1,All,#4682B4,0
6,13,17,0,5.71957e+15,0,1,All,#4682B4,0
7,13,17,0,5.71957e+15,1.39579,1,All,#4682B4,0
8,13,17,0,5.71957e+15,1.71595,1,All,#4682B4,0
9,13,17,0,5.71957e+15,0,1,All,#4682B4,0
10,13,17,0,5.71957e+15,0,1,All,#4682B4,0
1,13,17.5,0,5.71957e+15,0,1,All,#4682B4,0
2,13,17.5,0,5.71957e+15,0,1,All,#4682B4,0
3,13,17.5,0,5.71957e+15,0,1,All,#4682B4,0
4,13,17.5,0,5.71957e+15,1.61702,1,All,#4682B4,0
5,13,17.5,0,5.71957e+15,1.92977,1,All,#4682B4,0
6,13,17.5,0,5.71957e+15,0,1,All,#4682B4,0
7,13,17.5,0,5.71957e+15,0,1,All,#4682B4,0
8,13,17.5,0,5.71957e+15,0,1,All,#4682B4,0
9,13,17.5,0,5.71957e+15,0,1,All,#4682B4,0
10,13,17.5,0,5.71957e+15,0,1,All,#4682B4,0
1,13,18,0,5.71957e+15,0,1,All,#4682B4,0
2,13,18,0,5.71957e+15,0,1,All,#4682B4,0
3,13,18,0,5.71957e+15,1.96632,1,All,#4682B4,0
4,13,18,0,5.71957e+15,0,1,All,#4682B4,0
