rep,ID,time,prediction_iwRes,iwRes_simulated,iwRes_simulated_simBlq,censored,split,color,filter
5,7,8,7.57836,-0.0178382,-0.0178382,0,All,#4682B4,0
6,7,8,7.49248,0.0819091,0.0819091,0,All,#4682B4,0
7,7,8,7.65976,-0.112391,-0.112391,0,All,#4682B4,0
8,7,8,7.44351,0.13879,0.13879,0,All,#4682B4,0
9,7,8,7.60432,-0.0479982,-0.0479982,0,All,#4682B4,0
10,7,8,7.5447,0.0212527,0.0212527,0,All,#4682B4,0
1,7,8.5,7.31104,-0.173116,-0.173116,0,All,#4682B4,0
2,7,8.5,7.49852,-0.390876,-0.390876,0,All,#4682B4,0
3,7,8.5,7.40777,-0.285473,-0.285473,0,All,#4682B4,0
4,7,8.5,7.37203,-0.243962,-0.243962,0,All,#4682B4,0
5,7,8.5,7.46023,-0.346404,-0.346404,0,All,#4682B4,0
6,7,8.5,7.37392,-0.246151,-0.246151,0,All,#4682B4,0
7,7,8.5,7.51746,-0.412871,-0.412871,0,All,#4682B4,0
8,7,8.5,7.40605,-0.283469,-0.283469,0,All,#4682B4,0
9,7,8.5,7.30961,-0.171458,-0.171458,0,All,#4682B4,0
10,7,8.5,7.32742,-0.192144,-0.192144,0,All,#4682B4,0
1,7,9,7.09939,-0.951747,-0.951747,0,All,#4682B4,0
2,7,9,7.35269,-1.24596,-1.24596,0,All,#4682B4,0
3,7,9,7.22321,-1.09557,-1.09557,0,All,#4682B4,0
4,7,9,7.0477,-0.891704,-0.891704,0,All,#4682B4,0
5,7,9,7.25767,-1.13559,-1.13559,0,All,#4682B4,0
6,7,9,7.19193,-1.05923,-1.05923,0,All,#4682B4,0
7,7,9,7.31418,-1.20122,-1.20122,0,All,#4682B4,0
8,7,9,7.3001,-1.18487,-1.18487,0,All,#4682B4,0
9,7,9,6.97749,-0.810151,-0.810151,0,All,#4682B4,0
10,7,9,7.04501,-0.888576,-0.888576,0,All,#4682B4,0
1,7,9.5,6.87338,1.39921,1.39921,0,All,#4682B4,0
2,7,9.5,7.12687,1.10477,1.10477,0,All,#4682B4,0
3,7,9.5,6.96025,1.2983,1.2983,0,All,#4682B4,0
4,7,9.5,6.67394,1.63086,1.63086,0,All,#4682B4,0
5,7,9.5,6.98815,1.26589,1.26589,0,All,#4682B4,0
6,7,9.5,6.95355,1.30608,1.30608,0,All,#4682B4,0
7,7,9.5,7.06434,1.1774,1.1774,0,All,#4682B4,0
8,7,9.5,7.12852,1.10285,1.10285,0,All,#4682B4,0
9,7,9.5,6.65922,1.64796,1.64796,0,All,#4682B4,0
10,7,9.5,6.71844,1.57917,1.57917,0,All,#4682B4,0
1,7,10,6.64514,0.894209,0.894209,0,All,#4682B4,0
2,7,10,6.82267,0.68801,0.68801,0,All,#4682B4,0
3,7,10,6.61831,0.92538,0.92538,0,All,#4682B4,0
4,7,10,6.29913,1.29612,1.29612,0,All,#4682B4,0
5,7,10,6.65885,0.878284,0.878284,0,All,#4682B4,0
6,7,10,6.66813,0.867511,0.867511,0,All,#4682B4,0
7,7,10,6.77318,0.745489,0.745489,0,All,#4682B4,0
8,7,10,6.89383,0.605356,0.605356,0,All,#4682B4,0
9,7,10,6.38183,1.20006,1.20006,0,All,#4682B4,0
10,7,10,6.35603,1.23002,1.23002,0,All,#4682B4,0
1,7,10.5,6.38526,0.739596,0.739596,0,All,#4682B4,0
2,7,10.5,6.44065,0.67526,0.67526,0,All,#4682B4,0
3,7,10.5,6.19884,0.956127,0.956127,0,All,#4682B4,0
4,7,10.5,5.95973,1.23385,1.23385,0,All,#4682B4,0
5,7,10.5,6.26968,0.873847,0.873847,0,All,#4682B4,0
6,7,10.5,6.34041,0.79169,0.79169,0,All,#4682B4,0
7,7,10.5,6.4415,0.674264,0.674264,0,All,#4682B4,0
8,7,10.5,6.59585,0.494985,0.494985,0,All,#4682B4,0
9,7,10.5,6.14569,1.01786,1.01786,0,All,#4682B4,0
10,7,10.5,5.96252,1.23061,1.23061,0,All,#4682B4,0
1,7,11,6.04791,0.401994,0.401994,0,All,#4682B4,0
2,7,11,5.98405,0.47617,0.47617,0,All,#4682B4,0
3,7,11,5.71136,0.79291,0.79291,0,All,#4682B4,0
4,7,11,5.66102,0.851374,0.851374,0,All,#4682B4,0
5,7,11,5.81853,0.668422,0.668422,0,All,#4682B4,0
6,7,11,5.97401,0.487828,0.487828,0,All,#4682B4,0
7,7,11,6.06868,0.377872,0.377872,0,All,#4682B4,0
8,7,11,6.23149,0.188755,0.188755,0,All,#4682B4,0
9,7,11,5.87919,0.597964,0.597964,0,All,#4682B4,0
10,7,11,5.54296,0.988513,0.988513,0,All,#4682B4,0
1,7,11.5,5.62523,-0.0989926,-0.0989926,0,All,#4682B4,0
2,7,11.5,5.46563,0.0863883,0.0863883,0,All,#4682B4,0
3,7,11.5,5.17074,0.428909,0.428909,0,All,#4682B4,0
4,7,11.5,5.30456,0.27347,0.27347,0,All,#4682B4,0
5,7,11.5,5.3058,0.272026,0.272026,0,All,#4682B4,0
6,7,11.5,5.57465,-0.0402522,-0.0402522,0,All,#4682B4,0
7,7,11.5,5.65465,-0.133174,-0.133174,0,All,#4682B4,0
8,7,11.5,5.80137,-0.303586,-0.303586,0,All,#4682B4,0
9,7,11.5,5.57609,-0.0419231,-0.0419231,0,All,#4682B4,0
10,7,11.5,5.10523,0.505,0.505,0,All,#4682B4,0
1,7,12,5.12521,-0.360315,-0.360315,0,All,#4682B4,0
2,7,12,4.91114,-0.111666,-0.111666,0,All,#4682B4,0
3,7,12,4.61652,0.230544,0.230544,0,All,#4682B4,0
4,7,12,4.89347,-0.0911401,-0.0911401,0,All,#4682B4,0
5,7,12,4.73908,0.0881848,0.0881848,0,All,#4682B4,0
6,7,12,5.15237,-0.39186,-0.39186,0,All,#4682B4,0
7,7,12,5.20105,-0.448413,-0.448413,0,All,#4682B4,0
8,7,12,5.30239,-0.566119,-0.566119,0,All,#4682B4,0
9,7,12,5.24342,-0.497622,-0.497622,0,All,#4682B4,0
10,7,12,4.66019,0.179822,0.179822,0,All,#4682B4,0
1,7,12.5,4.57966,1.69739,1.69739,0,All,#4682B4,0
2,7,12.5,4.37175,1.93888,1.93888,0,All,#4682B4,0
3,7,12.5,4.08134,2.2762,2.2762,0,All,#4682B4,0
4,7,12.5,4.44351,1.85552,1.85552,0,All,#4682B4,0
5,7,12.5,4.13341,2.21572,2.21572,0,All,#4682B4,0
6,7,12.5,4.71981,1.5346,1.5346,0,All,#4682B4,0
7,7,12.5,4.7115,1.54425,1.54425,0,All,#4682B4,0
8,7,12.5,4.74468,1.50571,1.50571,0,All,#4682B4,0
9,7,12.5,4.88399,1.3439,1.3439,0,All,#4682B4,0
10,7,12.5,4.22051,2.11455,2.11455,0,All,#4682B4,0
1,7,13,4.02358,-0.896214,-0.896214,0,All,#4682B4,0
2,7,13,3.87432,-0.722839,-0.722839,0,All,#4682B4,0
3,7,13,3.59855,-0.402533,-0.402533,0,All,#4682B4,0
4,7,13,3.96388,-0.826865,-0.826865,0,All,#4682B4,0
5,7,13,3.52024,-0.311564,-0.311564,0,All,#4682B4,0
6,7,13,4.29362,-1.20987,-1.20987,0,All,#4682B4,0
7,7,13,4.20013,-1.10128,-1.10128,0,All,#4682B4,0
8,7,13,4.16081,-1.0556,-1.0556,0,All,#4682B4,0
9,7,13,4.50007,-1.44967,-1.44967,0,All,#4682B4,0
10,7,13,3.79738,-0.633473,-0.633473,0,All,#4682B4,0
1,7,13.5,3.49365,-0.57339,-1.04185,1,All,#4682B4,0
2,7,13.5,3.43434,-0.504499,-1.28288,1,All,#4682B4,0
3,7,13.5,3.17246,-0.200319,-1.98125,1,All,#4682B4,0
4,7,13.5,3.4565,-0.530241,-0.607659,1,All,#4682B4,0
5,7,13.5,2.93467,0.075888,-0.664691,1,All,#4682B4,0
6,7,13.5,3.89044,-1.03427,-2.74023,1,All,#4682B4,0
7,7,13.5,3.68779,-0.798891,-1.03482,1,All,#4682B4,0
8,7,13.5,3.5836,-0.677872,-2.88019,1,All,#4682B4,0
9,7,13.5,4.0945,-1.27129,-1.92914,1,All,#4682B4,0
10,7,13.5,3.39807,-0.46237,-1.7952,1,All,#4682B4,0
1,7,14,2.99751,0.609214,0.609214,0,All,#4682B4,0
2,7,14,3.05032,0.547866,0.547866,0,All,#4682B4,0
3,7,14,2.79914,0.839622,0.839622,0,All,#4682B4,0
4,7,14,2.92747,0.690563,0.690563,0,All,#4682B4,0
5,7,14,2.39907,1.30431,1.30431,0,All,#4682B4,0
6,7,14,3.52192,9.2771e-05,9.2771e-05,0,All,#4682B4,0
7,7,14,3.19761,0.376792,0.376792,0,All,#4682B4,0
8,7,14,3.05456,0.542949,0.542949,0,All,#4682B4,0
9,7,14,3.66674,-0.168119,-0.168119,0,All,#4682B4,0
10,7,14,3.02646,0.575582,0.575582,0,All,#4682B4,0
1,7,14.5,2.53686,0.537948,0.162155,1,All,#4682B4,0
2,7,14.5,2.71532,0.330669,-0.497994,1,All,#4682B4,0
3,7,14.5,2.47129,0.614111,-0.243502,1,All,#4682B4,0
4,7,14.5,2.37719,0.723415,-1.89335,1,All,#4682B4,0
5,7,14.5,1.91918,1.2554,-0.270193,1,All,#4682B4,0
6,7,14.5,3.19003,-0.220731,-2.41284,1,All,#4682B4,0
7,7,14.5,2.74752,0.293265,0.00288579,1,All,#4682B4,0
8,7,14.5,2.58512,0.481898,-2.31987,1,All,#4682B4,0
9,7,14.5,3.21507,-0.249808,-0.647887,1,All,#4682B4,0
10,7,14.5,2.68378,0.367295,0.200193,1,All,#4682B4,0
1,7,15,2.10361,1.04118,-0.409893,1,All,#4682B4,0
2,7,15,2.41999,0.673703,-1.0464,1,All,#4682B4,0
3,7,15,2.18163,0.950566,0.136182,1,All,#4682B4,0
4,7,15,1.80902,1.38335,-0.223209,1,All,#4682B4,0
5,7,15,1.49359,1.74973,-0.108107,1,All,#4682B4,0
6,7,15,2.89569,0.121164,-0.0581122,1,All,#4682B4,0
7,7,15,2.34582,0.759845,-0.163052,1,All,#4682B4,0
8,7,15,2.17788,0.954913,-0.945931,1,All,#4682B4,0
9,7,15,2.74514,0.296032,-1.79172,1,All,#4682B4,0
10,7,15,2.36976,0.732039,-1.65337,1,All,#4682B4,0
1,7,15.5,1.69147,1.5199,-1.21338,1,All,#4682B4,0
2,7,15.5,2.15371,0.982987,-0.65027,1,All,#4682B4,0
3,7,15.5,1.91867,1.256,-0.0150894,1,All,#4682B4,0
4,7,15.5,1.2215,2.06577,-0.714157,1,All,#4682B4,0
5,7,15.5,1.11658,2.18765,-0.950565,1,All,#4682B4,0
6,7,15.5,2.63256,0.426793,0.0395197,1,All,#4682B4,0
7,7,15.5,1.99317,1.16946,-0.777119,1,All,#4682B4,0
8,7,15.5,1.82623,1.36337,-0.255804,1,All,#4682B4,0
9,7,15.5,2.25294,0.867729,0.715358,1,All,#4682B4,0
10,7,15.5,2.08093,1.06753,-0.296687,1,All,#4682B4,0
1,7,16,1.29551,1.97981,-0.890721,1,All,#4682B4,0
2,7,16,1.90815,1.26821,-2.13879,1,All,#4682B4,0
3,7,16,1.67587,1.53801,0.104269,1,All,#4682B4,0
4,7,16,0.616599,2.76839,0.448783,1,All,#4682B4,0
5,7,16,0.780966,2.57747,0.219854,1,All,#4682B4,0
6,7,16,2.39791,0.699342,-1.67611,1,All,#4682B4,0
7,7,16,1.68762,1.52437,0.339551,1,All,#4682B4,0
8,7,16,1.52154,1.71727,-0.210027,1,All,#4682B4,0
9,7,16,1.74036,1.46311,1.26383,1,All,#4682B4,0
10,7,16,1.81489,1.37654,0.733483,1,All,#4682B4,0
1,8,1,0,3.48459,1.17686,1,All,#4682B4,0
2,8,1,0,3.48459,0.762601,1,All,#4682B4,0
3,8,1,0,3.48459,0.27303,1,All,#4682B4,0
4,8,1,0,3.48459,0.711896,1,All,#4682B4,0
5,8,1,0,3.48459,1.17863,1,All,#4682B4,0
6,8,1,0,3.48459,1.1511,1,All,#4682B4,0
7,8,1,0,3.48459,0.0133752,1,All,#4682B4,0
8,8,1,0,3.48459,1.36409,1,All,#4682B4,0
9,8,1,0,3.48459,0.324935,1,All,#4682B4,0
10,8,1,0,3.48459,0.375847,1,All,#4682B4,0
1,8,1.5,0,3.48459,0.167827,1,All,#4682B4,0
2,8,1.5,0,3.48459,0.627486,1,All,#4682B4,0
3,8,1.5,0,3.48459,2.05187,1,All,#4682B4,0
4,8,1.5,0,3.48459,0.0621948,1,All,#4682B4,0
5,8,1.5,0,3.48459,0.211364,1,All,#4682B4,0
6,8,1.5,0,3.48459,0.536431,1,All,#4682B4,0
7,8,1.5,0,3.48459,1.17957,1,All,#4682B4,0
8,8,1.5,0,3.48459,2.09895,1,All,#4682B4,0
9,8,1.5,0,3.48459,1.47117,1,All,#4682B4,0
10,8,1.5,0,3.48459,0.530801,1,All,#4682B4,0
1,8,2,0,4.16524,4.16524,0,All,#4682B4,0
2,8,2,0,4.16524,4.16524,0,All,#4682B4,0
3,8,2,4.13603,-0.638876,-0.638876,0,All,#4682B4,0
4,8,2,0,4.16524,4.16524,0,All,#4682B4,0
5,8,2,0,4.16524,4.16524,0,All,#4682B4,0
6,8,2,2.71489,1.01182,1.01182,0,All,#4682B4,0
7,8,2,0,4.16524,4.16524,0,All,#4682B4,0
8,8,2,0,4.16524,4.16524,0,All,#4682B4,0
9,8,2,0,4.16524,4.16524,0,All,#4682B4,0
10,8,2,0,4.16524,4.16524,0,All,#4682B4,0
1,8,2.5,2.68801,0.362389,-0.390534,1,All,#4682B4,0
2,8,2.5,3.15436,-0.179291,-1.16794,1,All,#4682B4,0
3,8,2.5,6.52062,-4.0893,-4.14187,1,All,#4682B4,0
4,8,2.5,2.70836,0.33875,-0.605083,1,All,#4682B4,0
5,8,2.5,0,3.48459,0.451324,1,All,#4682B4,0
6,8,2.5,5.93361,-3.40747,-3.46195,1,All,#4682B4,0
7,8,2.5,0,3.48459,0.264068,1,All,#4682B4,0
8,8,2.5,1.28605,1.9908,-0.744481,1,All,#4682B4,0
9,8,2.5,3.14428,-0.16758,-0.539791,1,All,#4682B4,0
10,8,2.5,1.00166,2.32113,0.354766,1,All,#4682B4,0
1,8,3,6.29884,0.00947359,0.00947359,0,All,#4682B4,0
2,8,3,6.39723,-0.104807,-0.104807,0,All,#4682B4,0
3,8,3,7.33328,-1.19205,-1.19205,0,All,#4682B4,0
4,8,3,6.23926,0.0786847,0.0786847,0,All,#4682B4,0
5,8,3,5.70379,0.700647,0.700647,0,All,#4682B4,0
6,8,3,6.94665,-0.742967,-0.742967,0,All,#4682B4,0
7,8,3,4.95931,1.56539,1.56539,0,All,#4682B4,0
8,8,3,6.00842,0.346813,0.346813,0,All,#4682B4,0
9,8,3,6.29801,0.0104454,0.0104454,0,All,#4682B4,0
10,8,3,6.36505,-0.0674273,-0.0674273,0,All,#4682B4,0
1,8,3.5,7.36235,0.174982,0.174982,0,All,#4682B4,0
2,8,3.5,7.47948,0.0389325,0.0389325,0,All,#4682B4,0
3,8,3.5,7.78259,-0.31314,-0.31314,0,All,#4682B4,0
4,8,3.5,7.23986,0.317257,0.317257,0,All,#4682B4,0
5,8,3.5,7.03394,0.556439,0.556439,0,All,#4682B4,0
6,8,3.5,7.49251,0.0238029,0.0238029,0,All,#4682B4,0
7,8,3.5,7.02281,0.569372,0.569372,0,All,#4682B4,0
8,8,3.5,7.02701,0.564491,0.564491,0,All,#4682B4,0
9,8,3.5,7.33894,0.202177,0.202177,0,All,#4682B4,0
10,8,3.5,7.4891,0.0277654,0.0277654,0,All,#4682B4,0
1,8,4,7.92485,0.547259,0.547259,0,All,#4682B4,0
2,8,4,8.06,0.390278,0.390278,0,All,#4682B4,0
3,8,4,8.06654,0.382676,0.382676,0,All,#4682B4,0
4,8,4,7.75708,0.742121,0.742121,0,All,#4682B4,0
5,8,4,7.71122,0.795394,0.795394,0,All,#4682B4,0
6,8,4,7.82655,0.661434,0.661434,0,All,#4682B4,0
7,8,4,7.9079,0.566944,0.566944,0,All,#4682B4,0
8,8,4,7.54171,0.992283,0.992283,0,All,#4682B4,0
9,8,4,7.89829,0.578099,0.578099,0,All,#4682B4,0
10,8,4,8.05382,0.39745,0.39745,0,All,#4682B4,0
1,8,4.5,8.26181,0.340545,0.340545,0,All,#4682B4,0
2,8,4.5,8.39239,0.188871,0.188871,0,All,#4682B4,0
3,8,4.5,8.25289,0.35091,0.35091,0,All,#4682B4,0
4,8,4.5,8.05818,0.577074,0.577074,0,All,#4682B4,0
5,8,4.5,8.10669,0.520728,0.520728,0,All,#4682B4,0
6,8,4.5,8.0264,0.61398,0.61398,0,All,#4682B4,0
7,8,4.5,8.37185,0.212731,0.212731,0,All,#4682B4,0
8,8,4.5,7.84557,0.824022,0.824022,0,All,#4682B4,0
9,8,4.5,8.22412,0.384332,0.384332,0,All,#4682B4,0
10,8,4.5,8.37693,0.206838,0.206838,0,All,#4682B4,0
1,8,5,8.4497,0.0421636,0.0421636,0,All,#4682B4,0
2,8,5,8.54265,-0.0657973,-0.0657973,0,All,#4682B4,0
3,8,5,8.3675,0.137636,0.137636,0,All,#4682B4,0
4,8,5,8.215,0.314769,0.314769,0,All,#4682B4,0
5,8,5,8.31345,0.200421,0.200421,0,All,#4682B4,0
6,8,5,8.11533,0.430539,0.430539,0,All,#4682B4,0
7,8,5,8.55432,-0.0793598,-0.0793598,0,All,#4682B4,0
8,8,5,8.02015,0.541094,0.541094,0,All,#4682B4,0
9,8,5,8.38331,0.119277,0.119277,0,All,#4682B4,0
10,8,5,8.53858,-0.0610712,-0.0610712,0,All,#4682B4,0
1,8,5.5,8.51664,-1.00547,-1.00547,0,All,#4682B4,0
2,8,5.5,8.54356,-1.03674,-1.03674,0,All,#4682B4,0
3,8,5.5,8.42201,-0.895553,-0.895553,0,All,#4682B4,0
4,8,5.5,8.25669,-0.703522,-0.703522,0,All,#4682B4,0
5,8,5.5,8.36663,-0.831221,-0.831221,0,All,#4682B4,0
