rep,ID,time,prediction_iwRes,iwRes_simulated,iwRes_simulated_simBlq,censored,split,color,filter
1,9,7,1.52663,-0.246542,-0.246542,0,All,#4682B4,0
2,9,7,1.55906,-0.304601,-0.304601,0,All,#4682B4,0
3,9,7,1.49857,-0.196323,-0.196323,0,All,#4682B4,0
4,9,7,1.69913,-0.555337,-0.555337,0,All,#4682B4,0
5,9,7,1.37887,0.0179541,0.0179541,0,All,#4682B4,0
6,9,7,1.60086,-0.379419,-0.379419,0,All,#4682B4,0
7,9,7,1.30068,0.157928,0.157928,0,All,#4682B4,0
8,9,7,1.25447,0.24065,0.24065,0,All,#4682B4,0
9,9,7,1.69135,-0.541407,-0.541407,0,All,#4682B4,0
10,9,7,1.29843,0.161953,0.161953,0,All,#4682B4,0
1,9,8,1.20248,-1.69412,-1.69412,0,All,#4682B4,0
2,9,8,1.20769,-1.70345,-1.70345,0,All,#4682B4,0
3,9,8,1.12521,-1.5558,-1.5558,0,All,#4682B4,0
4,9,8,1.39601,-2.04055,-2.04055,0,All,#4682B4,0
5,9,8,1.01373,-1.35625,-1.35625,0,All,#4682B4,0
6,9,8,1.30183,-1.87197,-1.87197,0,All,#4682B4,0
7,9,8,0.919974,-1.18842,-1.18842,0,All,#4682B4,0
8,9,8,0.911074,-1.17248,-1.17248,0,All,#4682B4,0
9,9,8,1.37213,-1.99782,-1.99782,0,All,#4682B4,0
10,9,8,0.966967,-1.27254,-1.27254,0,All,#4682B4,0
1,9,9,0.830281,-1.30484,-1.30484,0,All,#4682B4,0
2,9,9,0.816221,-1.27967,-1.27967,0,All,#4682B4,0
3,9,9,0.724219,-1.11498,-1.11498,0,All,#4682B4,0
4,9,9,1.03101,-1.66417,-1.66417,0,All,#4682B4,0
5,9,9,0.658257,-0.9969,-0.9969,0,All,#4682B4,0
6,9,9,0.941475,-1.50388,-1.50388,0,All,#4682B4,0
7,9,9,0.536304,-0.778594,-0.778594,0,All,#4682B4,0
8,9,9,0.521556,-0.752193,-0.752193,0,All,#4682B4,0
9,9,9,1.00129,-1.61096,-1.61096,0,All,#4682B4,0
10,9,9,0.61665,-0.922419,-0.922419,0,All,#4682B4,0
1,9,10,0.435881,-0.65606,-0.65606,0,All,#4682B4,0
2,9,10,0.412629,-0.614437,-0.614437,0,All,#4682B4,0
3,9,10,0.318911,-0.446673,-0.446673,0,All,#4682B4,0
4,9,10,0.635166,-1.0128,-1.0128,0,All,#4682B4,0
5,9,10,0.298986,-0.411006,-0.411006,0,All,#4682B4,0
6,9,10,0.55053,-0.861292,-0.861292,0,All,#4682B4,0
7,9,10,0.16707,-0.174867,-0.174867,0,All,#4682B4,0
8,9,10,0.12166,-0.093578,-0.093578,0,All,#4682B4,0
9,9,10,0.605722,-0.96009,-0.96009,0,All,#4682B4,0
10,9,10,0.254881,-0.332056,-0.332056,0,All,#4682B4,0
1,9,11,0.033925,-0.156004,-0.156004,0,All,#4682B4,0
2,9,11,0.00733249,-0.108401,-0.108401,0,All,#4682B4,0
3,9,11,-0.0846646,0.0562814,0.0562814,0,All,#4682B4,0
4,9,11,0.229699,-0.506456,-0.506456,0,All,#4682B4,0
5,9,11,-0.0747976,0.0386186,0.0386186,0,All,#4682B4,0
6,9,11,0.149409,-0.362729,-0.362729,0,All,#4682B4,0
7,9,11,-0.189299,0.243586,0.243586,0,All,#4682B4,0
8,9,11,-0.278545,0.403344,0.403344,0,All,#4682B4,0
9,9,11,0.202629,-0.457998,-0.457998,0,All,#4682B4,0
10,9,11,-0.118261,0.116422,0.116422,0,All,#4682B4,0
1,9,12,-0.368211,0.644469,0.644469,0,All,#4682B4,0
2,9,12,-0.39572,0.693713,0.693713,0,All,#4682B4,0
3,9,12,-0.482938,0.849841,0.849841,0,All,#4682B4,0
4,9,12,-0.176989,0.302166,0.302166,0,All,#4682B4,0
5,9,12,-0.462654,0.81353,0.81353,0,All,#4682B4,0
6,9,12,-0.252278,0.436939,0.436939,0,All,#4682B4,0
7,9,12,-0.54229,0.956085,0.956085,0,All,#4682B4,0
8,9,12,-0.675067,1.19377,1.19377,0,All,#4682B4,0
9,9,12,-0.200369,0.344018,0.344018,0,All,#4682B4,0
10,9,12,-0.497145,0.875271,0.875271,0,All,#4682B4,0
1,9,13,-0.764655,1.477,1.477,0,All,#4682B4,0
2,9,13,-0.792079,1.5261,1.5261,0,All,#4682B4,0
3,9,13,-0.871781,1.66877,1.66877,0,All,#4682B4,0
4,9,13,-0.581924,1.1499,1.1499,0,All,#4682B4,0
5,9,13,-0.8603,1.64822,1.64822,0,All,#4682B4,0
6,9,13,-0.648631,1.26931,1.26931,0,All,#4682B4,0
7,9,13,-0.900757,1.72064,1.72064,0,All,#4682B4,0
8,9,13,-1.06482,2.01432,2.01432,0,All,#4682B4,0
9,9,13,-0.598252,1.17913,1.17913,0,All,#4682B4,0
10,9,13,-0.878738,1.68122,1.68122,0,All,#4682B4,0
1,9,14,-1.14533,2.4379,2.4379,0,All,#4682B4,0
2,9,14,-1.17475,2.49057,2.49057,0,All,#4682B4,0
3,9,14,-1.24697,2.61984,2.61984,0,All,#4682B4,0
4,9,14,-0.982014,2.14556,2.14556,0,All,#4682B4,0
5,9,14,-1.26391,2.65017,2.65017,0,All,#4682B4,0
6,9,14,-1.03156,2.23424,2.23424,0,All,#4682B4,0
7,9,14,-1.26832,2.65806,2.65806,0,All,#4682B4,0
8,9,14,-1.44465,2.97371,2.97371,0,All,#4682B4,0
9,9,14,-0.983357,2.14796,2.14796,0,All,#4682B4,0
10,9,14,-1.26234,2.64736,2.64736,0,All,#4682B4,0
1,10,-1,-0.828213,0.927644,0.204157,1,All,#4682B4,0
2,10,-1,-0.576416,0.476907,-0.152015,1,All,#4682B4,0
3,10,-1,-0.873186,1.00815,0.589085,1,All,#4682B4,0
4,10,-1,-0.81381,0.901863,0.290117,1,All,#4682B4,0
5,10,-1,-0.82325,0.91876,-0.480571,1,All,#4682B4,0
6,10,-1,-0.74498,0.77865,-0.857864,1,All,#4682B4,0
7,10,-1,-0.675101,0.653562,0.447008,1,All,#4682B4,0
8,10,-1,-0.576005,0.476171,-1.52217,1,All,#4682B4,0
9,10,-1,-0.681595,0.665187,-0.206494,1,All,#4682B4,0
10,10,-1,-0.680908,0.663957,-0.19482,1,All,#4682B4,0
1,10,0,-0.828213,1.18318,1.18318,0,All,#4682B4,0
2,10,0,-0.576416,0.732442,0.732442,0,All,#4682B4,0
3,10,0,-0.873186,1.26369,1.26369,0,All,#4682B4,0
4,10,0,-0.81381,1.1574,1.1574,0,All,#4682B4,0
5,10,0,-0.82325,1.17429,1.17429,0,All,#4682B4,0
6,10,0,-0.74498,1.03418,1.03418,0,All,#4682B4,0
7,10,0,-0.675101,0.909096,0.909096,0,All,#4682B4,0
8,10,0,-0.576005,0.731706,0.731706,0,All,#4682B4,0
9,10,0,-0.681595,0.920721,0.920721,0,All,#4682B4,0
10,10,0,-0.680908,0.919491,0.919491,0,All,#4682B4,0
1,10,1,-0.828213,0.927644,-0.602245,1,All,#4682B4,0
2,10,1,-0.576416,0.476907,-0.598399,1,All,#4682B4,0
3,10,1,-0.873186,1.00815,-0.509553,1,All,#4682B4,0
4,10,1,-0.81381,0.901863,-2.21395,1,All,#4682B4,0
5,10,1,-0.82325,0.91876,-0.330658,1,All,#4682B4,0
6,10,1,-0.74498,0.77865,-0.313232,1,All,#4682B4,0
7,10,1,-0.675101,0.653562,-1.79563,1,All,#4682B4,0
8,10,1,-0.576005,0.476171,-0.704355,1,All,#4682B4,0
9,10,1,-0.681595,0.665187,-0.437689,1,All,#4682B4,0
10,10,1,-0.680908,0.663957,0.0981583,1,All,#4682B4,0
1,10,2,0.221489,-0.550569,-0.550569,0,All,#4682B4,0
2,10,2,0.346786,-0.77486,-0.77486,0,All,#4682B4,0
3,10,2,0.256603,-0.613425,-0.613425,0,All,#4682B4,0
4,10,2,-0.280062,0.34725,0.34725,0,All,#4682B4,0
5,10,2,0.159962,-0.440431,-0.440431,0,All,#4682B4,0
6,10,2,0.33148,-0.747462,-0.747462,0,All,#4682B4,0
7,10,2,-0.20337,0.209964,0.209964,0,All,#4682B4,0
8,10,2,-0.0518947,-0.0611892,-0.0611892,0,All,#4682B4,0
9,10,2,-0.214016,0.229022,0.229022,0,All,#4682B4,0
10,10,2,0.252441,-0.605975,-0.605975,0,All,#4682B4,0
1,10,3,1.76306,1.32325,1.32325,0,All,#4682B4,0
2,10,3,2.28472,0.389434,0.389434,0,All,#4682B4,0
3,10,3,2.13616,0.655375,0.655375,0,All,#4682B4,0
4,10,3,1.75585,1.33616,1.33616,0,All,#4682B4,0
5,10,3,1.95715,0.975811,0.975811,0,All,#4682B4,0
6,10,3,1.95268,0.983812,0.983812,0,All,#4682B4,0
7,10,3,1.64152,1.54082,1.54082,0,All,#4682B4,0
8,10,3,2.0057,0.888897,0.888897,0,All,#4682B4,0
9,10,3,1.46739,1.85252,1.85252,0,All,#4682B4,0
10,10,3,2.1341,0.659057,0.659057,0,All,#4682B4,0
1,10,4,1.81514,0.700937,0.700937,0,All,#4682B4,0
2,10,4,2.11774,0.159255,0.159255,0,All,#4682B4,0
3,10,4,2.14688,0.107091,0.107091,0,All,#4682B4,0
4,10,4,2.04875,0.282763,0.282763,0,All,#4682B4,0
5,10,4,1.98265,0.401084,0.401084,0,All,#4682B4,0
6,10,4,2.06697,0.250145,0.250145,0,All,#4682B4,0
7,10,4,2.07457,0.236531,0.236531,0,All,#4682B4,0
8,10,4,2.29582,-0.159515,-0.159515,0,All,#4682B4,0
9,10,4,1.81595,0.699481,0.699481,0,All,#4682B4,0
10,10,4,2.30856,-0.182324,-0.182324,0,All,#4682B4,0
1,10,5,1.48505,0.529078,0.529078,0,All,#4682B4,0
2,10,5,1.72747,0.0951294,0.0951294,0,All,#4682B4,0
3,10,5,1.79537,-0.0264252,-0.0264252,0,All,#4682B4,0
4,10,5,1.76163,0.033977,0.033977,0,All,#4682B4,0
5,10,5,1.62878,0.271793,0.271793,0,All,#4682B4,0
6,10,5,1.76393,0.0298619,0.0298619,0,All,#4682B4,0
7,10,5,1.92986,-0.267173,-0.267173,0,All,#4682B4,0
8,10,5,2.06165,-0.503082,-0.503082,0,All,#4682B4,0
9,10,5,1.60932,0.306615,0.306615,0,All,#4682B4,0
10,10,5,2.04455,-0.472479,-0.472479,0,All,#4682B4,0
1,10,6,1.10608,0.724152,0.724152,0,All,#4682B4,0
2,10,6,1.32345,0.335053,0.335053,0,All,#4682B4,0
3,10,6,1.40376,0.191287,0.191287,0,All,#4682B4,0
4,10,6,1.37871,0.236134,0.236134,0,All,#4682B4,0
5,10,6,1.23701,0.489783,0.489783,0,All,#4682B4,0
6,10,6,1.38523,0.224458,0.224458,0,All,#4682B4,0
7,10,6,1.61918,-0.194341,-0.194341,0,All,#4682B4,0
8,10,6,1.71597,-0.367587,-0.367587,0,All,#4682B4,0
9,10,6,1.25848,0.45135,0.45135,0,All,#4682B4,0
10,10,6,1.68995,-0.32102,-0.32102,0,All,#4682B4,0
1,10,7,0.756844,0.763595,0.763595,0,All,#4682B4,0
2,10,7,0.924676,0.463163,0.463163,0,All,#4682B4,0
3,10,7,1.02352,0.286222,0.286222,0,All,#4682B4,0
4,10,7,0.990565,0.345215,0.345215,0,All,#4682B4,0
5,10,7,0.862785,0.573954,0.573954,0,All,#4682B4,0
6,10,7,1.00414,0.320907,0.320907,0,All,#4682B4,0
7,10,7,1.26153,-0.13984,-0.13984,0,All,#4682B4,0
8,10,7,1.34624,-0.291469,-0.291469,0,All,#4682B4,0
9,10,7,0.892958,0.51994,0.51994,0,All,#4682B4,0
10,10,7,1.3076,-0.222308,-0.222308,0,All,#4682B4,0
1,10,8,0.476813,0.598934,0.598934,0,All,#4682B4,0
2,10,8,0.540416,0.485079,0.485079,0,All,#4682B4,0
3,10,8,0.69843,0.202221,0.202221,0,All,#4682B4,0
4,10,8,0.628843,0.326786,0.326786,0,All,#4682B4,0
5,10,8,0.532811,0.498693,0.498693,0,All,#4682B4,0
6,10,8,0.663098,0.265468,0.265468,0,All,#4682B4,0
7,10,8,0.883119,-0.128389,-0.128389,0,All,#4682B4,0
8,10,8,0.984672,-0.310177,-0.310177,0,All,#4682B4,0
9,10,8,0.576735,0.420065,0.420065,0,All,#4682B4,0
10,10,8,0.916982,-0.189005,-0.189005,0,All,#4682B4,0
1,10,9,0.204121,-0.384318,-0.384318,0,All,#4682B4,0
2,10,9,0.173538,-0.329573,-0.329573,0,All,#4682B4,0
3,10,9,0.424642,-0.779069,-0.779069,0,All,#4682B4,0
4,10,9,0.306881,-0.568268,-0.568268,0,All,#4682B4,0
5,10,9,0.223453,-0.418924,-0.418924,0,All,#4682B4,0
6,10,9,0.369807,-0.680911,-0.680911,0,All,#4682B4,0
7,10,9,0.495975,-0.906762,-0.906762,0,All,#4682B4,0
8,10,9,0.636683,-1.15864,-1.15864,0,All,#4682B4,0
9,10,9,0.326004,-0.6025,-0.6025,0,All,#4682B4,0
10,10,9,0.530821,-0.969138,-0.969138,0,All,#4682B4,0
1,10,10,-0.0932812,0.112428,0.112428,0,All,#4682B4,0
2,10,10,-0.182485,0.272111,0.272111,0,All,#4682B4,0
3,10,10,0.15333,-0.329025,-0.329025,0,All,#4682B4,0
4,10,10,0.0113156,-0.0748086,-0.0748086,0,All,#4682B4,0
5,10,10,-0.0935712,0.112947,0.112947,0,All,#4682B4,0
6,10,10,0.0810174,-0.199581,-0.199581,0,All,#4682B4,0
7,10,10,0.109716,-0.250954,-0.250954,0,All,#4682B4,0
8,10,10,0.298696,-0.589244,-0.589244,0,All,#4682B4,0
9,10,10,0.0549029,-0.152834,-0.152834,0,All,#4682B4,0
10,10,10,0.156543,-0.334778,-0.334778,0,All,#4682B4,0
1,10,11,-0.416366,0.190403,-0.478637,1,All,#4682B4,0
2,10,11,-0.537875,0.407915,-1.48304,1,All,#4682B4,0
3,10,11,-0.141521,-0.301591,-0.506918,1,All,#4682B4,0
4,10,11,-0.282326,-0.0495383,-2.30077,1,All,#4682B4,0
5,10,11,-0.427846,0.210954,0.121754,1,All,#4682B4,0
6,10,11,-0.227799,-0.147146,-1.27869,1,All,#4682B4,0
7,10,11,-0.27221,-0.067648,-0.295245,1,All,#4682B4,0
8,10,11,-0.0372986,-0.488158,-0.837565,1,All,#4682B4,0
9,10,11,-0.259931,-0.0896275,-1.02213,1,All,#4682B4,0
10,10,11,-0.203623,-0.190424,-0.551569,1,All,#4682B4,0
1,10,12,-0.760089,0.805697,-0.146569,1,All,#4682B4,0
2,10,12,-0.899898,1.05597,0.16084,1,All,#4682B4,0
3,10,12,-0.462238,0.272519,-0.181529,1,All,#4682B4,0
4,10,12,-0.58876,0.499003,-0.882567,1,All,#4682B4,0
5,10,12,-0.7795,0.840445,0.770209,1,All,#4682B4,0
6,10,12,-0.558344,0.444556,-0.392106,1,All,#4682B4,0
7,10,12,-0.650033,0.608687,-2.81585,1,All,#4682B4,0
8,10,12,-0.379432,0.12429,-0.153262,1,All,#4682B4,0
9,10,12,-0.60743,0.532424,-0.358568,1,All,#4682B4,0
10,10,12,-0.553471,0.435834,-1.60029,1,All,#4682B4,0
1,10,13,-1.11991,1.44981,-1.39608,1,All,#4682B4,0
2,10,13,-1.27138,1.72095,-0.863783,1,All,#4682B4,0
3,10,13,-0.804722,0.885594,-0.8401,1,All,#4682B4,0
4,10,13,-0.912368,1.07829,-0.232157,1,All,#4682B4,0
5,10,13,-1.14596,1.49644,-0.373621,1,All,#4682B4,0
6,10,13,-0.90753,1.06963,-0.328519,1,All,#4682B4,0
7,10,13,-1.02586,1.28146,-1.37046,1,All,#4682B4,0
8,10,13,-0.73209,0.755575,-1.57406,1,All,#4682B4,0
9,10,13,-0.976376,1.19287,-0.236995,1,All,#4682B4,0
10,10,13,-0.899989,1.05613,0.280083,1,All,#4682B4,0
1,10,14,-1.49225,2.11632,0.345926,1,All,#4682B4,0
2,10,14,-1.65224,2.40273,-0.0310361,1,All,#4682B4,0
3,10,14,-1.16446,1.52955,0.873336,1,All,#4682B4,0
4,10,14,-1.25286,1.68779,0.611546,1,All,#4682B4,0
5,10,14,-1.52429,2.17368,1.87963,1,All,#4682B4,0
6,10,14,-1.27084,1.71998,-1.14273,1,All,#4682B4,0
7,10,14,-1.40211,1.95497,0.322063,1,All,#4682B4,0
8,10,14,-1.09631,1.40756,0.329282,1,All,#4682B4,0
9,10,14,-1.35953,1.87874,0.726204,1,All,#4682B4,0
10,10,14,-1.24916,1.68118,-0.00621149,1,All,#4682B4,0
1,11,-1,-0.124046,0.293894,0.293894,0,All,#4682B4,0
2,11,-1,-0.168338,0.37318,0.37318,0,All,#4682B4,0
3,11,-1,-0.300599,0.609939,0.609939,0,All,#4682B4,0
4,11,-1,0.0328383,0.0130581,0.0130581,0,All,#4682B4,0
5,11,-1,-0.394125,0.777358,0.777358,0,All,#4682B4,0
6,11,-1,-0.240357,0.502101,0.502101,0,All,#4682B4,0
7,11,-1,-0.370639,0.735316,0.735316,0,All,#4682B4,0
8,11,-1,-0.295133,0.600154,0.600154,0,All,#4682B4,0
9,11,-1,-0.0818028,0.218275,0.218275,0,All,#4682B4,0
10,11,-1,-0.0835898,0.221474,0.221474,0,All,#4682B4,0
1,11,0,-0.124046,0.118976,0.118976,0,All,#4682B4,0
2,11,0,-0.168338,0.198262,0.198262,0,All,#4682B4,0
3,11,0,-0.300599,0.435021,0.435021,0,All,#4682B4,0
4,11,0,0.0328383,-0.16186,-0.16186,0,All,#4682B4,0
5,11,0,-0.394125,0.60244,0.60244,0,All,#4682B4,0
6,11,0,-0.240357,0.327183,0.327183,0,All,#4682B4,0
7,11,0,-0.370639,0.560398,0.560398,0,All,#4682B4,0
8,11,0,-0.295133,0.425236,0.425236,0,All,#4682B4,0
9,11,0,-0.0818028,0.0433573,0.0433573,0,All,#4682B4,0
10,11,0,-0.0835898,0.0465561,0.0465561,0,All,#4682B4,0
1,11,1,-0.124046,-0.332873,-0.338951,1,All,#4682B4,0
2,11,1,-0.168338,-0.253587,-1.2053,1,All,#4682B4,0
3,11,1,-0.300599,-0.016828,-1.90008,1,All,#4682B4,0
4,11,1,0.0328383,-0.613709,-0.926473,1,All,#4682B4,0
5,11,1,-0.394125,0.15059,0.0231268,1,All,#4682B4,0
6,11,1,-0.240357,-0.124666,-0.269452,1,All,#4682B4,0
7,11,1,-0.370639,0.108549,0.0233582,1,All,#4682B4,0
8,11,1,-0.295133,-0.0266134,-1.73392,1,All,#4682B4,0
9,11,1,-0.0818028,-0.408492,-0.688886,1,All,#4682B4,0
10,11,1,-0.0835898,-0.405293,-0.424016,1,All,#4682B4,0
1,11,2,-0.222794,-0.123424,-0.123424,0,All,#4682B4,0
2,11,2,-0.247401,-0.0793763,-0.0793763,0,All,#4682B4,0
3,11,2,-0.362517,0.126691,0.126691,0,All,#4682B4,0
4,11,2,-0.0940084,-0.353961,-0.353961,0,All,#4682B4,0
5,11,2,-0.498076,0.369353,0.369353,0,All,#4682B4,0
6,11,2,-0.330489,0.0693592,0.0693592,0,All,#4682B4,0
7,11,2,-0.446155,0.276411,0.276411,0,All,#4682B4,0
8,11,2,-0.414235,0.219271,0.219271,0,All,#4682B4,0
9,11,2,-0.210403,-0.145606,-0.145606,0,All,#4682B4,0
10,11,2,-0.201006,-0.162426,-0.162426,0,All,#4682B4,0
1,11,3,0.293184,-0.234992,-0.234992,0,All,#4682B4,0
2,11,3,0.294461,-0.237277,-0.237277,0,All,#4682B4,0
3,11,3,0.391206,-0.410459,-0.410459,0,All,#4682B4,0
4,11,3,0.408745,-0.441855,-0.441855,0,All,#4682B4,0
5,11,3,0.448662,-0.513309,-0.513309,0,All,#4682B4,0
6,11,3,0.352269,-0.340759,-0.340759,0,All,#4682B4,0
7,11,3,0.354614,-0.344956,-0.344956,0,All,#4682B4,0
8,11,3,0.546053,-0.687648,-0.687648,0,All,#4682B4,0
9,11,3,0.410723,-0.445395,-0.445395,0,All,#4682B4,0
10,11,3,0.294634,-0.237586,-0.237586,0,All,#4682B4,0
1,11,4,1.16824,-0.093054,-0.093054,0,All,#4682B4,0
2,11,4,1.15133,-0.0627942,-0.0627942,0,All,#4682B4,0
3,11,4,1.32098,-0.366482,-0.366482,0,All,#4682B4,0
4,11,4,1.13412,-0.0319827,-0.0319827,0,All,#4682B4,0
5,11,4,1.3272,-0.377612,-0.377612,0,All,#4682B4,0
6,11,4,1.22618,-0.196781,-0.196781,0,All,#4682B4,0
7,11,4,1.30259,-0.33355,-0.33355,0,All,#4682B4,0
8,11,4,1.35963,-0.435661,-0.435661,0,All,#4682B4,0
9,11,4,1.17536,-0.105801,-0.105801,0,All,#4682B4,0
10,11,4,1.11973,-0.00622996,-0.00622996,0,All,#4682B4,0
1,11,5,1.56413,0.101168,0.101168,0,All,#4682B4,0
2,11,5,1.55264,0.121736,0.121736,0,All,#4682B4,0
3,11,5,1.70875,-0.157705,-0.157705,0,All,#4682B4,0
4,11,5,1.48575,0.241467,0.241467,0,All,#4682B4,0
5,11,5,1.69469,-0.132553,-0.132553,0,All,#4682B4,0
6,11,5,1.61631,0.00776763,0.00776763,0,All,#4682B4,0
7,11,5,1.69095,-0.12585,-0.12585,0,All,#4682B4,0
8,11,5,1.68117,-0.108341,-0.108341,0,All,#4682B4,0
9,11,5,1.51008,0.197914,0.197914,0,All,#4682B4,0
10,11,5,1.50912,0.199632,0.199632,0,All,#4682B4,0
1,11,6,1.65047,0.844094,0.844094,0,All,#4682B4,0
2,11,6,1.66131,0.824684,0.824684,0,All,#4682B4,0
3,11,6,1.78115,0.610152,0.610152,0,All,#4682B4,0
4,11,6,1.58346,0.964049,0.964049,0,All,#4682B4,0
5,11,6,1.74517,0.67456,0.67456,0,All,#4682B4,0
6,11,6,1.70106,0.753537,0.753537,0,All,#4682B4,0
7,11,6,1.72189,0.716234,0.716234,0,All,#4682B4,0
8,11,6,1.70138,0.752951,0.752951,0,All,#4682B4,0
9,11,6,1.55833,1.00903,1.00903,0,All,#4682B4,0
10,11,6,1.597,0.939809,0.939809,0,All,#4682B4,0
1,11,7,1.51719,2.84063,2.84063,0,All,#4682B4,0
2,11,7,1.54786,2.78572,2.78572,0,All,#4682B4,0
3,11,7,1.65403,2.59568,2.59568,0,All,#4682B4,0
4,11,7,1.48363,2.90071,2.90071,0,All,#4682B4,0
5,11,7,1.58082,2.72672,2.72672,0,All,#4682B4,0
6,11,7,1.56593,2.75339,2.75339,0,All,#4682B4,0
7,11,7,1.51699,2.84098,2.84098,0,All,#4682B4,0
8,11,7,1.51914,2.83714,2.83714,0,All,#4682B4,0
9,11,7,1.39141,3.06578,3.06578,0,All,#4682B4,0
10,11,7,1.4575,2.94748,2.94748,0,All,#4682B4,0
1,11,8,1.22448,0.0352879,0.0352879,0,All,#4682B4,0
2,11,8,1.25422,-0.017952,-0.017952,0,All,#4682B4,0
3,11,8,1.38202,-0.246717,-0.246717,0,All,#4682B4,0
4,11,8,1.21733,0.0480841,0.0480841,0,All,#4682B4,0
5,11,8,1.26853,-0.0435673,-0.0435673,0,All,#4682B4,0
6,11,8,1.26208,-0.0320132,-0.0320132,0,All,#4682B4,0
7,11,8,1.1708,0.131382,0.131382,0,All,#4682B4,0
8,11,8,1.19657,0.085247,0.085247,0,All,#4682B4,0
9,11,8,1.06732,0.316629,0.316629,0,All,#4682B4,0
10,11,8,1.15186,0.16528,0.16528,0,All,#4682B4,0
1,11,9,0.840671,0.17716,0.17716,0,All,#4682B4,0
2,11,9,0.861566,0.139757,0.139757,0,All,#4682B4,0
3,11,9,1.01193,-0.129399,-0.129399,0,All,#4682B4,0
4,11,9,0.840571,0.177339,0.177339,0,All,#4682B4,0
5,11,9,0.878054,0.110243,0.110243,0,All,#4682B4,0
6,11,9,0.868697,0.126992,0.126992,0,All,#4682B4,0
7,11,9,0.769951,0.303756,0.303756,0,All,#4682B4,0
8,11,9,0.802718,0.2451,0.2451,0,All,#4682B4,0
9,11,9,0.671171,0.48058,0.48058,0,All,#4682B4,0
10,11,9,0.761098,0.319603,0.319603,0,All,#4682B4,0
1,11,10,0.433057,-1.14291,-1.14291,0,All,#4682B4,0
2,11,10,0.452373,-1.17748,-1.17748,0,All,#4682B4,0
3,11,10,0.606293,-1.45301,-1.45301,0,All,#4682B4,0
4,11,10,0.433152,-1.14308,-1.14308,0,All,#4682B4,0
5,11,10,0.469924,-1.2089,-1.2089,0,All,#4682B4,0
6,11,10,0.459517,-1.19027,-1.19027,0,All,#4682B4,0
7,11,10,0.36095,-1.01383,-1.01383,0,All,#4682B4,0
8,11,10,0.393967,-1.07293,-1.07293,0,All,#4682B4,0
9,11,10,0.262747,-0.838037,-0.838037,0,All,#4682B4,0
10,11,10,0.352887,-0.999395,-0.999395,0,All,#4682B4,0
1,11,11,0.0234495,-0.479648,-0.479648,0,All,#4682B4,0
2,11,11,0.0425557,-0.51385,-0.51385,0,All,#4682B4,0
3,11,11,0.196695,-0.789773,-0.789773,0,All,#4682B4,0
4,11,11,0.0235314,-0.479795,-0.479795,0,All,#4682B4,0
5,11,11,0.0604944,-0.545962,-0.545962,0,All,#4682B4,0
6,11,11,0.0497228,-0.52668,-0.52668,0,All,#4682B4,0
7,11,11,-0.0485363,-0.350788,-0.350788,0,All,#4682B4,0
8,11,11,-0.0157383,-0.409499,-0.409499,0,All,#4682B4,0
9,11,11,-0.14658,-0.175282,-0.175282,0,All,#4682B4,0
10,11,11,-0.0566001,-0.336353,-0.336353,0,All,#4682B4,0
1,11,12,-0.38628,0.136548,0.109865,1,All,#4682B4,0
2,11,12,-0.367261,0.102501,-0.213689,1,All,#4682B4,0
3,11,12,-0.213056,-0.173538,-0.493717,1,All,#4682B4,0
4,11,12,-0.386216,0.136432,-0.310491,1,All,#4682B4,0
5,11,12,-0.348938,0.0697027,-0.521367,1,All,#4682B4,0
6,11,12,-0.360096,0.089676,-3.18812,1,All,#4682B4,0
7,11,12,-0.457948,0.264839,-0.0221191,1,All,#4682B4,0
8,11,12,-0.425581,0.206899,-0.368022,1,All,#4682B4,0
9,11,12,-0.555968,0.440304,-0.793174,1,All,#4682B4,0
10,11,12,-0.466183,0.279581,-0.578506,1,All,#4682B4,0
1,11,13,-0.795983,0.869951,-1.37904,1,All,#4682B4,0
2,11,13,-0.77709,0.83613,-1.10071,1,All,#4682B4,0
3,11,13,-0.622752,0.559853,0.040375,1,All,#4682B4,0
4,11,13,-0.795968,0.869922,-0.128054,1,All,#4682B4,0
5,11,13,-0.758188,0.802294,-1.85987,1,All,#4682B4,0
6,11,13,-0.769899,0.823258,-0.345302,1,All,#4682B4,0
7,11,13,-0.86715,0.997346,-1.31412,1,All,#4682B4,0
8,11,13,-0.835831,0.941281,-0.235932,1,All,#4682B4,0
9,11,13,-0.965289,1.17302,-0.395588,1,All,#4682B4,0
10,11,13,-0.875773,1.01278,-0.153878,1,All,#4682B4,0
1,11,14,-1.20595,1.60382,0.528432,1,All,#4682B4,0
2,11,14,-1.18706,1.57,0.405798,1,All,#4682B4,0
3,11,14,-1.03234,1.29304,-0.427009,1,All,#4682B4,0
4,11,14,-1.20576,1.60348,-0.126577,1,All,#4682B4,0
5,11,14,-1.16723,1.53451,-2.30984,1,All,#4682B4,0
6,11,14,-1.17969,1.55681,0.834307,1,All,#4682B4,0
7,11,14,-1.27607,1.72935,1.49014,1,All,#4682B4,0
8,11,14,-1.24604,1.67558,-0.80442,1,All,#4682B4,0
9,11,14,-1.37451,1.90557,0.580485,1,All,#4682B4,0
10,11,14,-1.28546,1.74616,-1.38012,1,All,#4682B4,0
1,12,-1,-0.684536,0.734081,0.734081,0,All,#4682B4,0
2,12,-1,-0.687475,0.739343,0.739343,0,All,#4682B4,0
3,12,-1,-0.552113,0.497033,0.497033,0,All,#4682B4,0
