ID,time,pop,popPred,indivPredMean,indivPredMode
8,9.14,1.02438,1.02438,1.96981,2.08606
8,9.288,0.944358,0.944358,1.91604,2.03536
8,9.33482,0.918941,0.918941,1.89854,2.01883
8,9.436,0.863855,0.863855,1.85995,1.98236
8,9.5,0.828817,0.828817,1.83501,1.95874
8,9.5593,0.796445,0.796445,1.8115,1.93642
8,9.584,0.782999,0.782999,1.80159,1.92699
8,9.732,0.703078,0.703078,1.74069,1.86877
8,9.78919,0.672566,0.672566,1.71647,1.84565
8,9.88,0.624676,0.624676,1.67726,1.80844
8,10,0.562275,0.562275,1.62424,1.75787
8,10.0246,0.549619,0.549619,1.61322,1.74722
8,10.028,0.547871,0.547871,1.61169,1.74573
8,10.176,0.472808,0.472808,1.54425,1.67992
8,10.2657,0.428174,0.428174,1.50253,1.63978
8,10.324,0.399527,0.399527,1.47499,1.61351
8,10.472,0.328619,0.328619,1.40421,1.5439
8,10.5,0.315512,0.315512,1.39069,1.53059
8,10.5125,0.309687,0.309687,1.38463,1.52467
8,10.62,0.261054,0.261054,1.3327,1.47385
8,10.7653,0.199124,0.199124,1.26216,1.40351
8,10.768,0.198025,0.198025,1.26086,1.4022
8,10.916,0.136537,0.136537,1.18896,1.33005
8,11,0.101807,0.101807,1.1487,1.29007
8,11.0242,0.092223,0.092223,1.13721,1.27858
8,11.064,0.0768531,0.0768531,1.11848,1.25965
8,11.212,0.0209886,0.0209886,1.05041,1.19043
8,11.2893,0,0,1.01613,1.15496
8,11.36,0,0,0.985719,1.12321
8,11.5,0,0,0.928321,1.063
8,11.508,0,0,0.925161,1.05967
8,11.5608,0,0,0.904665,1.038
8,11.656,0,0,0.86929,1.00071
8,11.804,0,0,0.818386,0.945908
8,11.8388,0,0,0.807119,0.933688
8,11.952,0,0,0.772274,0.895858
8,12,0,0,0.758301,0.880656
8,12.1,0,0,0.730822,0.850306
8,12.1235,0,0,0.724677,0.843547
8,12.248,0,0,0.694032,0.809428
8,12.396,0,0,0.661264,0.772448
8,12.4151,0,0,0.657306,0.767945
8,12.5,0,0,0.640322,0.748612
8,12.544,0,0,0.631953,0.739094
8,12.692,0,0,0.606183,0.708901
8,12.7136,0,0,0.602698,0.704718
8,12.84,0,0,0.5826,0.681389
8,12.988,0,0,0.560839,0.656286
8,13,0,0,0.559176,0.654346
8,13.0194,0,0,0.556518,0.651244
8,13.136,0,0,0.541056,0.633241
8,13.284,0,0,0.523092,0.611931
8,13.3325,0,0,0.517623,0.605286
8,13.432,0,0,0.507155,0.592085
8,13.5,0,0,0.500294,0.583397
8,13.58,0,0,0.491993,0.573481
8,13.6531,0,0,0.484589,0.564678
8,13.728,0,0,0.477404,0.555866
8,13.876,0,0,0.464083,0.539043
8,13.9814,0,0,0.45458,0.527534
8,14,0,0,0.452879,0.525521
8,14.024,0,0,0.450665,0.522922
8,14.172,0,0,0.437284,0.506911
8,14.3176,0,0,0.425662,0.492276
8,14.32,0,0,0.425473,0.492046
8,14.468,0,0,0.4131,0.477608
8,14.5,0,0,0.41038,0.474467
8,14.616,0,0,0.401051,0.463227
8,14.6619,0,0,0.397565,0.458847
8,14.764,0,0,0.389769,0.449198
8,14.912,0,0,0.377542,0.434779
8,15,0,0,0.370393,0.426337
8,15.0145,0,0,0.369267,0.424994
8,15.06,0,0,0.365786,0.420785
8,15.208,0,0,0.354449,0.406843
8,15.356,0,0,0.342895,0.392999
8,15.3756,0,0,0.341366,0.391173
8,15.5,0,0,0.331619,0.379603
8,15.504,0,0,0.331305,0.379232
8,15.652,0,0,0.319704,0.365483
8,15.7453,0,0,0.312359,0.35681
8,15.8,0,0,0.308059,0.351735
8,15.948,0,0,0.296361,0.338022
8,16,0,0,0.292245,0.333192
8,16.096,0,0,0.284632,0.324251
8,16.124,0,0,0.282424,0.32164
8,16.244,0,0,0.273131,0.310447
8,16.392,0,0,0.261503,0.296725
8,16.5,0,0,0.252791,0.286813
8,16.5117,0,0,0.251778,0.285736
8,16.54,0,0,0.249328,0.283136
8,16.688,0,0,0.2369,0.269432
8,16.836,0,0,0.225288,0.255597
8,16.9088,0,0,0.219463,0.248746
8,16.984,0,0,0.212988,0.241647
8,17,0,0,0.211616,0.240134
8,17.132,0,0,0.200736,0.227622
8,17.28,0,0,0.188588,0.213543
8,17.3154,0,0,0.185717,0.210172
8,17.428,0,0,0.176321,0.199485
8,17.5,0,0,0.170333,0.192688
8,17.576,0,0,0.164016,0.185571
