time,median,p5,p15,p25,p35,p45,p55,p65,p75,p85,p95,split
4.10442,0.986231,-0.796699,-0.37176,-0.0318798,0.423585,0.808523,1.1349,1.4206,1.68239,1.92848,2.21821,All
4.18675,1.06316,-0.774286,-0.34231,0.0456187,0.516099,0.891933,1.19862,1.47089,1.7227,1.95002,2.22939,All
4.26908,1.13431,-0.747608,-0.299489,0.131717,0.613037,0.969751,1.2653,1.51585,1.74824,1.97121,2.2413,All
4.35141,1.1979,-0.728526,-0.255296,0.216553,0.699866,1.04579,1.32568,1.55946,1.77913,1.9899,2.25219,All
4.43373,1.2549,-0.717955,-0.213437,0.31741,0.778595,1.10551,1.379,1.59663,1.80154,2.0003,2.25993,All
4.51606,1.31461,-0.697592,-0.163387,0.399584,0.85246,1.17035,1.42706,1.63022,1.82017,2.01489,2.26007,All
4.59839,1.36069,-0.673838,-0.117686,0.484385,0.923318,1.22376,1.47272,1.65985,1.83747,2.02471,2.26024,All
4.68072,1.40407,-0.648672,-0.0533767,0.564031,0.980546,1.27466,1.50984,1.6849,1.85227,2.02879,2.2562,All
4.76305,1.44108,-0.629258,0.0144394,0.634948,1.04564,1.32072,1.54058,1.70453,1.86485,2.03862,2.25936,All
4.84538,1.47517,-0.605306,0.0729528,0.703881,1.09909,1.36544,1.57081,1.72191,1.87495,2.04171,2.2589,All
4.92771,1.50138,-0.591304,0.144635,0.777081,1.15577,1.40498,1.59201,1.74032,1.88583,2.04405,2.2603,All
5.01004,1.52755,-0.55295,0.221682,0.840382,1.20106,1.43522,1.60841,1.75246,1.89459,2.04548,2.25827,All
5.09237,1.54765,-0.518901,0.300812,0.906203,1.24193,1.46148,1.62467,1.76393,1.90237,2.04061,2.25696,All
5.1747,1.56529,-0.504953,0.375805,0.961922,1.28173,1.48869,1.63839,1.77312,1.90409,2.04167,2.24596,All
5.25703,1.58081,-0.461633,0.440508,1.01478,1.31699,1.50528,1.64599,1.78215,1.90786,2.04286,2.23929,All
5.33936,1.59393,-0.433163,0.50627,1.05921,1.34121,1.51917,1.65707,1.78719,1.90499,2.04066,2.23528,All
5.42169,1.60159,-0.389555,0.578424,1.09833,1.36153,1.53363,1.66485,1.786,1.90208,2.03992,2.23047,All
5.50402,1.60756,-0.367535,0.646085,1.13023,1.37901,1.54516,1.66991,1.78751,1.90024,2.03453,2.22627,All
5.58635,1.61592,-0.332759,0.697626,1.15807,1.394,1.55404,1.67711,1.78749,1.89718,2.0293,2.22179,All
5.66867,1.6204,-0.306826,0.74136,1.18313,1.40424,1.55935,1.68042,1.78808,1.89312,2.02148,2.21828,All
5.751,1.62889,-0.269301,0.792263,1.20539,1.41142,1.56512,1.68057,1.78275,1.89018,2.01605,2.20959,All
5.83333,1.62748,-0.235999,0.842919,1.22822,1.41732,1.56904,1.68287,1.77762,1.88675,2.0072,2.20418,All
5.91566,1.63,-0.187174,0.889935,1.23713,1.42394,1.56901,1.68179,1.77346,1.88052,1.99869,2.19527,All
5.99799,1.62816,-0.125952,0.934247,1.24306,1.42394,1.56669,1.67672,1.76944,1.87397,1.99179,2.1917,All
6.08032,1.62487,-0.0794941,0.962956,1.24615,1.42484,1.56434,1.66992,1.76257,1.86718,1.98573,2.18355,All
6.16265,1.61968,-0.0290783,0.985917,1.24737,1.4222,1.55534,1.66401,1.75704,1.85782,1.97662,2.17405,All
6.24498,1.60828,0.0369521,0.99653,1.25267,1.42035,1.55074,1.65913,1.75077,1.84783,1.96782,2.16318,All
6.32731,1.59841,0.0948452,1.00986,1.25559,1.41805,1.54523,1.64741,1.74294,1.83891,1.95809,2.15375,All
6.40964,1.58655,0.150453,1.0209,1.25279,1.41035,1.53662,1.63832,1.73296,1.83298,1.94958,2.14447,All
6.49197,1.57543,0.212115,1.02464,1.24721,1.40478,1.52663,1.62949,1.72327,1.82344,1.94305,2.13268,All
6.5743,1.56478,0.256826,1.02874,1.2393,1.39577,1.51553,1.61668,1.71085,1.81419,1.93299,2.12437,All
6.65663,1.5554,0.312981,1.0229,1.23534,1.38894,1.50236,1.60667,1.69898,1.80517,1.92188,2.11459,All
6.73896,1.54484,0.365932,1.01913,1.22875,1.37424,1.48712,1.59343,1.68699,1.7936,1.91294,2.1038,All
6.82129,1.53254,0.405466,1.00905,1.22595,1.36368,1.4753,1.57883,1.67567,1.78064,1.9031,2.09737,All
6.90361,1.51868,0.438023,1.00506,1.21642,1.34819,1.46149,1.56537,1.66336,1.76899,1.89475,2.08858,All
6.98594,1.50295,0.480926,0.996612,1.1997,1.33728,1.44616,1.55233,1.65032,1.75828,1.8832,2.08105,All
7.06827,1.48729,0.509506,0.985378,1.18794,1.32603,1.43242,1.53713,1.63627,1.7449,1.8716,2.07042,All
7.1506,1.4694,0.528496,0.976423,1.17419,1.30809,1.41652,1.524,1.62248,1.73322,1.85894,2.0608,All
7.23293,1.45252,0.538978,0.962141,1.15609,1.28984,1.40141,1.50876,1.60758,1.71966,1.84517,2.0542,All
7.31526,1.43747,0.560992,0.950238,1.13931,1.27039,1.38493,1.49179,1.58959,1.70643,1.8348,2.04124,All
7.39759,1.42212,0.55854,0.934017,1.12197,1.25345,1.36751,1.47521,1.57525,1.69055,1.82544,2.03036,All
7.47992,1.40318,0.561988,0.91725,1.10538,1.23537,1.34753,1.45625,1.55972,1.678,1.81125,2.01816,All
7.56225,1.38408,0.565512,0.901656,1.0827,1.21789,1.32939,1.43915,1.54373,1.66494,1.79474,2.00231,All
7.64458,1.36569,0.563857,0.889044,1.06289,1.19717,1.3112,1.4209,1.52665,1.64781,1.78193,1.99113,All
7.72691,1.34699,0.554761,0.87219,1.04197,1.17862,1.29492,1.40146,1.5115,1.63195,1.76891,1.97786,All
7.80924,1.33157,0.549764,0.85751,1.02283,1.15492,1.27468,1.38148,1.49225,1.61721,1.75583,1.96971,All
7.89157,1.31113,0.536082,0.836012,1.002,1.132,1.25536,1.3625,1.47479,1.60057,1.74179,1.95758,All
7.9739,1.29146,0.529367,0.815934,0.978729,1.1096,1.23427,1.3435,1.4554,1.58553,1.72728,1.94586,All
8.05622,1.26983,0.520329,0.79757,0.955979,1.0876,1.21186,1.32418,1.43776,1.5703,1.71138,1.93339,All
8.13855,1.24874,0.506727,0.775362,0.932448,1.0643,1.18806,1.30252,1.42151,1.55134,1.6936,1.92467,All
8.22088,1.22668,0.487823,0.755405,0.910177,1.03907,1.16658,1.28368,1.40428,1.53424,1.67962,1.911,All
8.30321,1.20384,0.470944,0.734718,0.888249,1.01622,1.14862,1.26318,1.38628,1.51254,1.66326,1.89786,All
8.38554,1.18443,0.448941,0.715948,0.866133,0.995231,1.12402,1.24219,1.36668,1.49471,1.64708,1.88316,All
8.46787,1.15883,0.429285,0.693092,0.843222,0.974395,1.09816,1.22148,1.34568,1.47787,1.63205,1.86794,All
8.5502,1.1352,0.408939,0.66891,0.819767,0.95164,1.07399,1.19727,1.32591,1.46002,1.61297,1.85478,All
8.63253,1.11057,0.388944,0.644717,0.793807,0.930133,1.05042,1.17309,1.30353,1.44287,1.59856,1.84163,All
8.71486,1.0875,0.371224,0.620263,0.768204,0.902815,1.02743,1.14756,1.28243,1.42315,1.57974,1.82949,All
8.79719,1.06386,0.344779,0.596055,0.74455,0.877335,1.00198,1.12485,1.25963,1.40359,1.56488,1.81421,All
8.87952,1.04025,0.321814,0.569241,0.720628,0.853341,0.97774,1.09979,1.23688,1.38425,1.55139,1.80451,All
8.96185,1.01713,0.299612,0.545477,0.696201,0.827383,0.953093,1.07585,1.21298,1.36454,1.53543,1.79439,All
9.04418,0.990468,0.275051,0.522265,0.669296,0.800315,0.929075,1.05421,1.18953,1.34426,1.51782,1.77977,All
9.12651,0.965955,0.247814,0.499893,0.644511,0.773908,0.904027,1.03041,1.16451,1.32162,1.49922,1.76289,All
9.20884,0.938932,0.221089,0.474497,0.617305,0.749408,0.878441,1.00623,1.14245,1.29927,1.48115,1.7508,All
9.29116,0.914924,0.19478,0.450165,0.591758,0.726081,0.850983,0.984049,1.11787,1.27938,1.46242,1.73659,All
9.37349,0.890838,0.168464,0.42442,0.568204,0.698968,0.825675,0.957839,1.09478,1.25686,1.44237,1.7243,All
9.45582,0.864553,0.138799,0.398009,0.542274,0.674917,0.804061,0.934446,1.07367,1.23414,1.42663,1.7095,All
9.53815,0.837808,0.113852,0.375085,0.518863,0.651428,0.777832,0.908838,1.04939,1.21037,1.40967,1.69706,All
9.62048,0.814073,0.0868215,0.34657,0.493293,0.62768,0.751932,0.885095,1.02422,1.18704,1.38978,1.67989,All
9.70281,0.786938,0.0604209,0.319515,0.468675,0.600222,0.724367,0.862169,1.00177,1.16368,1.36868,1.66688,All
9.78514,0.762861,0.034486,0.291932,0.442003,0.572773,0.698366,0.835377,0.974867,1.14197,1.34954,1.65206,All
9.86747,0.738266,0.00963507,0.265729,0.416466,0.547242,0.673403,0.809977,0.954267,1.11839,1.33018,1.63704,All
9.9498,0.713921,-0.0199407,0.243655,0.389171,0.520732,0.645099,0.783392,0.92997,1.10024,1.30932,1.61967,All
10.0321,0.686936,-0.0504652,0.215663,0.364267,0.494719,0.617682,0.75781,0.904968,1.07968,1.2874,1.60334,All
10.1145,0.663109,-0.0773789,0.188953,0.336264,0.468244,0.592522,0.732081,0.878816,1.05519,1.26879,1.58761,All
10.1968,0.6386,-0.10666,0.159942,0.308818,0.443024,0.567154,0.709208,0.851592,1.02999,1.24932,1.57082,All
10.2791,0.6133,-0.137646,0.131337,0.285352,0.417393,0.541631,0.682681,0.82881,1.00613,1.22782,1.55293,All
10.3614,0.588393,-0.171034,0.101768,0.259686,0.389719,0.514083,0.657274,0.805765,0.982209,1.20811,1.538,All
10.4438,0.561603,-0.199368,0.0716356,0.230957,0.362604,0.488666,0.629689,0.782117,0.960961,1.18671,1.52785,All
10.5261,0.535194,-0.227357,0.0457329,0.200837,0.334687,0.462675,0.602689,0.758543,0.936657,1.16928,1.50911,All
10.6084,0.509779,-0.257686,0.0161425,0.170951,0.306234,0.438458,0.576898,0.732371,0.913773,1.14847,1.49488,All
10.6908,0.481858,-0.286587,-0.0152492,0.14215,0.280914,0.41146,0.550809,0.706037,0.888392,1.12753,1.47862,All
10.7731,0.454924,-0.313816,-0.0435225,0.11306,0.254411,0.384093,0.524659,0.678679,0.866988,1.1059,1.46521,All
10.8554,0.426149,-0.343894,-0.0733207,0.0842712,0.227289,0.358421,0.498875,0.651144,0.841174,1.08303,1.44938,All
10.9378,0.400603,-0.374356,-0.10399,0.0542265,0.198808,0.332911,0.473396,0.623524,0.818652,1.05979,1.43357,All
11.0201,0.375003,-0.405054,-0.13392,0.0235203,0.170403,0.305035,0.443017,0.596542,0.79518,1.03938,1.42184,All
11.1024,0.347854,-0.436071,-0.16354,-0.00462206,0.144906,0.27871,0.418237,0.568967,0.772926,1.02144,1.40669,All
11.1847,0.322762,-0.465785,-0.194507,-0.0325726,0.113157,0.251017,0.391062,0.543878,0.746015,0.99817,1.39425,All
11.2671,0.293782,-0.497398,-0.226021,-0.0591537,0.0833137,0.222247,0.361992,0.515936,0.720582,0.975354,1.37815,All
11.3494,0.267147,-0.527041,-0.257937,-0.0897045,0.0526943,0.193502,0.335913,0.491233,0.695847,0.954365,1.36145,All
11.4317,0.239552,-0.556876,-0.290398,-0.120413,0.0233802,0.164323,0.308427,0.465755,0.669546,0.930945,1.34672,All
11.5141,0.210884,-0.586943,-0.321502,-0.148982,-0.00699074,0.136855,0.281036,0.439638,0.644362,0.909896,1.33128,All
11.5964,0.181467,-0.619392,-0.353714,-0.180577,-0.0363938,0.107865,0.252858,0.410172,0.617656,0.889704,1.3158,All
11.6787,0.153686,-0.65193,-0.382932,-0.209188,-0.0656817,0.0777917,0.22509,0.385555,0.591014,0.865783,1.29471,All
11.761,0.122686,-0.68256,-0.411143,-0.240451,-0.0956838,0.0468293,0.195809,0.360134,0.564116,0.840721,1.27634,All
11.8434,0.0923039,-0.71291,-0.443611,-0.272482,-0.126177,0.0165936,0.167315,0.331802,0.537851,0.817191,1.26406,All
11.9257,0.0608915,-0.742975,-0.476106,-0.303518,-0.156494,-0.014122,0.136683,0.303345,0.511512,0.792971,1.24823,All
12.008,0.0315975,-0.774966,-0.507478,-0.334779,-0.187404,-0.045156,0.106361,0.276395,0.487344,0.764603,1.22918,All
12.0904,0.000149014,-0.806989,-0.53864,-0.365905,-0.219111,-0.075905,0.0762957,0.248444,0.458086,0.736996,1.20702,All
12.1727,-0.0303647,-0.836959,-0.569612,-0.39638,-0.250136,-0.106664,0.0448728,0.220259,0.430948,0.710656,1.18807,All
12.255,-0.0625467,-0.866443,-0.598777,-0.425699,-0.282097,-0.137007,0.0132865,0.193521,0.402945,0.681498,1.1664,All
12.3373,-0.092546,-0.894737,-0.630999,-0.456979,-0.312381,-0.167869,-0.0172838,0.164884,0.373438,0.652524,1.15028,All
12.4197,-0.122841,-0.927707,-0.662706,-0.486635,-0.344142,-0.200121,-0.0464567,0.136766,0.344115,0.62524,1.136,All
12.502,-0.153752,-0.959013,-0.691643,-0.518082,-0.375592,-0.231646,-0.0789174,0.109409,0.315042,0.599014,1.11455,All
12.5843,-0.185979,-0.992008,-0.722409,-0.549369,-0.406578,-0.263478,-0.110549,0.0809764,0.285902,0.57257,1.0947,All
12.6667,-0.216505,-1.0234,-0.754532,-0.582103,-0.436532,-0.29386,-0.14226,0.0529718,0.255472,0.546142,1.07589,All
12.749,-0.246087,-1.05582,-0.785055,-0.615217,-0.467875,-0.3252,-0.172845,0.0221387,0.224738,0.517698,1.0589,All
12.8313,-0.277393,-1.08544,-0.816806,-0.645371,-0.499591,-0.355592,-0.20357,-0.00999631,0.193896,0.488737,1.03693,All
12.9137,-0.30895,-1.11522,-0.846428,-0.676105,-0.531068,-0.385764,-0.232358,-0.0394954,0.164286,0.462429,1.01522,All
12.996,-0.341606,-1.14606,-0.87816,-0.707102,-0.561381,-0.416351,-0.263192,-0.069661,0.132911,0.437647,0.99401,All
13.0783,-0.3731,-1.17909,-0.909639,-0.738525,-0.591913,-0.448705,-0.293755,-0.102644,0.10446,0.406612,0.969438,All
13.1606,-0.403872,-1.21245,-0.938557,-0.769938,-0.623811,-0.479817,-0.324828,-0.134722,0.073192,0.378607,0.942967,All
13.243,-0.435443,-1.24439,-0.969405,-0.800246,-0.653333,-0.50869,-0.355295,-0.16695,0.0431216,0.350452,0.918996,All
13.3253,-0.46687,-1.27284,-1.00057,-0.832475,-0.684944,-0.538721,-0.386514,-0.19855,0.0120006,0.321817,0.895387,All
13.4076,-0.49919,-1.30634,-1.03244,-0.864292,-0.713758,-0.569413,-0.41736,-0.229278,-0.0202464,0.29155,0.876348,All
13.49,-0.528919,-1.33793,-1.06191,-0.89478,-0.743405,-0.600342,-0.44908,-0.259766,-0.0513477,0.262208,0.847735,All
13.5723,-0.559575,-1.37064,-1.09276,-0.925211,-0.775585,-0.628963,-0.480664,-0.291145,-0.0807979,0.231387,0.823206,All
13.6546,-0.59033,-1.40214,-1.12531,-0.956581,-0.806425,-0.660868,-0.510746,-0.322269,-0.112866,0.201477,0.80052,All
13.7369,-0.620894,-1.43587,-1.15805,-0.988797,-0.836801,-0.692019,-0.543068,-0.354868,-0.144707,0.169965,0.771826,All
13.8193,-0.650729,-1.46832,-1.18737,-1.01965,-0.868878,-0.723278,-0.574482,-0.386893,-0.175492,0.138117,0.749516,All
13.9016,-0.682331,-1.50153,-1.21965,-1.0506,-0.900545,-0.753738,-0.606219,-0.415673,-0.207601,0.11113,0.72205,All
13.9839,-0.713105,-1.53371,-1.2509,-1.08163,-0.930612,-0.78343,-0.635802,-0.447657,-0.237235,0.0789014,0.695242,All
14.0663,-0.744666,-1.56352,-1.28175,-1.11229,-0.961135,-0.812305,-0.665924,-0.47697,-0.266507,0.0483116,0.672702,All
14.1486,-0.7746,-1.59691,-1.31276,-1.14278,-0.99278,-0.844662,-0.697546,-0.50793,-0.29309,0.0180157,0.64235,All
14.2309,-0.806293,-1.63007,-1.34349,-1.17395,-1.02355,-0.876907,-0.728843,-0.538864,-0.322648,-0.0119457,0.617506,All
14.3133,-0.837465,-1.66218,-1.37361,-1.20549,-1.0547,-0.907833,-0.759307,-0.569081,-0.353857,-0.043689,0.588215,All
14.3956,-0.868062,-1.69389,-1.40443,-1.23592,-1.08385,-0.940228,-0.789956,-0.600287,-0.381524,-0.0739813,0.562918,All
14.4779,-0.899105,-1.72715,-1.43577,-1.26786,-1.1162,-0.971219,-0.820955,-0.632409,-0.410828,-0.103662,0.536937,All
14.5602,-0.930564,-1.76087,-1.4682,-1.29834,-1.14853,-1.00295,-0.849499,-0.664546,-0.437909,-0.133895,0.509928,All
14.6426,-0.961125,-1.79387,-1.49922,-1.32903,-1.17924,-1.03284,-0.880837,-0.695901,-0.46808,-0.162466,0.489116,All
14.7249,-0.992366,-1.82768,-1.53053,-1.35933,-1.21179,-1.06367,-0.911475,-0.725759,-0.501138,-0.192482,0.460512,All
14.8072,-1.02472,-1.86083,-1.56365,-1.38969,-1.24225,-1.09502,-0.940974,-0.757862,-0.531291,-0.223956,0.437291,All
14.8896,-1.05486,-1.89269,-1.59388,-1.42134,-1.27338,-1.12659,-0.971137,-0.78858,-0.562611,-0.251678,0.4085,All
14.9719,-1.08673,-1.92647,-1.62501,-1.4527,-1.30371,-1.15699,-1.00221,-0.81885,-0.593771,-0.284444,0.380668,All
15.0542,-1.11656,-1.95914,-1.65802,-1.48334,-1.33335,-1.18748,-1.03369,-0.849818,-0.625492,-0.313656,0.3555,All
15.1365,-1.14643,-1.99093,-1.68948,-1.51474,-1.36417,-1.21913,-1.06336,-0.879867,-0.656129,-0.342091,0.328383,All
15.2189,-1.17643,-2.0224,-1.72003,-1.54373,-1.39513,-1.24934,-1.09488,-0.909903,-0.686888,-0.368436,0.30394,All
15.3012,-1.20579,-2.0557,-1.75323,-1.57546,-1.42502,-1.2816,-1.12608,-0.93934,-0.718119,-0.397871,0.278244,All
15.3835,-1.23398,-2.08855,-1.78486,-1.60655,-1.45591,-1.31287,-1.1575,-0.970761,-0.748708,-0.429073,0.251103,All
15.4659,-1.26495,-2.12188,-1.81745,-1.63751,-1.48721,-1.34321,-1.1875,-1.00057,-0.779724,-0.457449,0.2237,All
15.5482,-1.29363,-2.155,-1.8505,-1.66995,-1.51662,-1.37187,-1.21727,-1.02962,-0.810732,-0.489542,0.19542,All
15.6305,-1.32464,-2.18751,-1.88366,-1.70188,-1.5472,-1.40293,-1.24786,-1.05935,-0.839311,-0.518803,0.16821,All
15.7129,-1.3553,-2.2201,-1.91463,-1.73386,-1.57678,-1.4343,-1.27823,-1.08895,-0.869402,-0.548507,0.138131,All
15.7952,-1.38747,-2.25085,-1.94552,-1.76527,-1.60843,-1.46458,-1.31045,-1.11839,-0.899963,-0.580186,0.107391,All
