rep,ID,time,y2,y2_simBlq_simulated,indivPredSimulated,censored,split,color,filter
7,8,6.5,1.27,0.479923,2.56086,1,All,#4682B4,0
8,8,6.5,1.27,1.17379,2.75428,1,All,#4682B4,0
9,8,6.5,1.27,0.963234,2.98565,1,All,#4682B4,0
10,8,6.5,1.27,1.1894,3.13944,1,All,#4682B4,0
1,8,7,3.92,3.92,2.72008,0,All,#4682B4,0
2,8,7,3.92,3.92,2.47565,0,All,#4682B4,0
3,8,7,3.92,3.92,2.79122,0,All,#4682B4,0
4,8,7,3.92,3.92,2.92396,0,All,#4682B4,0
5,8,7,3.92,3.92,2.30889,0,All,#4682B4,0
6,8,7,3.92,3.92,2.72309,0,All,#4682B4,0
7,8,7,3.92,3.92,2.47259,0,All,#4682B4,0
8,8,7,3.92,3.92,2.6753,0,All,#4682B4,0
9,8,7,3.92,3.92,2.90384,0,All,#4682B4,0
10,8,7,3.92,3.92,3.05886,0,All,#4682B4,0
1,8,7.5,2.88,2.88,2.55653,0,All,#4682B4,0
2,8,7.5,2.88,2.88,2.33075,0,All,#4682B4,0
3,8,7.5,2.88,2.88,2.65707,0,All,#4682B4,0
4,8,7.5,2.88,2.88,2.79548,0,All,#4682B4,0
5,8,7.5,2.88,2.88,2.19715,0,All,#4682B4,0
6,8,7.5,2.88,2.88,2.61738,0,All,#4682B4,0
7,8,7.5,2.88,2.88,2.37211,0,All,#4682B4,0
8,8,7.5,2.88,2.88,2.57651,0,All,#4682B4,0
9,8,7.5,2.88,2.88,2.78363,0,All,#4682B4,0
10,8,7.5,2.88,2.88,2.95198,0,All,#4682B4,0
1,8,8,3.45,3.45,2.38142,0,All,#4682B4,0
2,8,8,3.45,3.45,2.16976,0,All,#4682B4,0
3,8,8,3.45,3.45,2.49913,0,All,#4682B4,0
4,8,8,3.45,3.45,2.6408,0,All,#4682B4,0
5,8,8,3.45,3.45,2.06179,0,All,#4682B4,0
6,8,8,3.45,3.45,2.49794,0,All,#4682B4,0
7,8,8,3.45,3.45,2.25817,0,All,#4682B4,0
8,8,8,3.45,3.45,2.45214,0,All,#4682B4,0
9,8,8,3.45,3.45,2.63206,0,All,#4682B4,0
10,8,8,3.45,3.45,2.82238,0,All,#4682B4,0
1,8,8.5,2.19,2.19,2.19503,0,All,#4682B4,0
2,8,8.5,2.19,2.19,1.99919,0,All,#4682B4,0
3,8,8.5,2.19,2.19,2.32205,0,All,#4682B4,0
4,8,8.5,2.19,2.19,2.46671,0,All,#4682B4,0
5,8,8.5,2.19,2.19,1.90515,0,All,#4682B4,0
6,8,8.5,2.19,2.19,2.36589,0,All,#4682B4,0
7,8,8.5,2.19,2.19,2.12926,0,All,#4682B4,0
8,8,8.5,2.19,2.19,2.30299,0,All,#4682B4,0
9,8,8.5,2.19,2.19,2.45497,0,All,#4682B4,0
10,8,8.5,2.19,2.19,2.67506,0,All,#4682B4,0
1,8,9,1.75,1.75,1.99713,0,All,#4682B4,0
2,8,9,1.75,1.75,1.82143,0,All,#4682B4,0
3,8,9,1.75,1.75,2.12925,0,All,#4682B4,0
4,8,9,1.75,1.75,2.27782,0,All,#4682B4,0
5,8,9,1.75,1.75,1.7309,0,All,#4682B4,0
6,8,9,1.75,1.75,2.22131,0,All,#4682B4,0
7,8,9,1.75,1.75,1.98367,0,All,#4682B4,0
8,8,9,1.75,1.75,2.12922,0,All,#4682B4,0
9,8,9,1.75,1.75,2.25637,0,All,#4682B4,0
10,8,9,1.75,1.75,2.51233,0,All,#4682B4,0
1,8,9.5,2.19,2.19,1.78727,0,All,#4682B4,0
2,8,9.5,2.19,2.19,1.63202,0,All,#4682B4,0
3,8,9.5,2.19,2.19,1.92386,0,All,#4682B4,0
4,8,9.5,2.19,2.19,2.07753,0,All,#4682B4,0
5,8,9.5,2.19,2.19,1.54222,0,All,#4682B4,0
6,8,9.5,2.19,2.19,2.06383,0,All,#4682B4,0
7,8,9.5,2.19,2.19,1.81976,0,All,#4682B4,0
8,8,9.5,2.19,2.19,1.93051,0,All,#4682B4,0
9,8,9.5,2.19,2.19,2.03903,0,All,#4682B4,0
10,8,9.5,2.19,2.19,2.33523,0,All,#4682B4,0
1,8,10,1.27,1.26575,1.56317,1,All,#4682B4,0
2,8,10,1.27,1.19193,1.43272,1,All,#4682B4,0
3,8,10,1.27,1.14743,1.70894,1,All,#4682B4,0
4,8,10,1.27,0.297447,1.8682,1,All,#4682B4,0
5,8,10,1.27,0.667808,1.3428,1,All,#4682B4,0
6,8,10,1.27,0.779937,1.89299,1,All,#4682B4,0
7,8,10,1.27,1.11583,1.63606,1,All,#4682B4,0
8,8,10,1.27,0.0780693,1.70721,1,All,#4682B4,0
9,8,10,1.27,0.829489,1.80563,1,All,#4682B4,0
10,8,10,1.27,1.14333,2.14406,1,All,#4682B4,0
1,8,10.5,1.27,0.514633,1.33352,1,All,#4682B4,0
2,8,10.5,1.27,0.211914,1.22729,1,All,#4682B4,0
3,8,10.5,1.27,0.68824,1.48884,1,All,#4682B4,0
4,8,10.5,1.27,1.22587,1.65203,1,All,#4682B4,0
5,8,10.5,1.27,0.947521,1.13918,1,All,#4682B4,0
6,8,10.5,1.27,1.24771,1.70845,1,All,#4682B4,0
7,8,10.5,1.27,1.22687,1.43364,1,All,#4682B4,0
8,8,10.5,1.27,0.958336,1.46294,1,All,#4682B4,0
9,8,10.5,1.27,1.0544,1.55915,1,All,#4682B4,0
10,8,10.5,1.27,1.11068,1.93913,1,All,#4682B4,0
1,8,11,1.27,0.902554,1.09592,1,All,#4682B4,0
2,8,11,1.27,0.158645,1.02115,1,All,#4682B4,0
3,8,11,1.27,1.05982,1.27017,1,All,#4682B4,0
4,8,11,1.27,0.623226,1.43184,1,All,#4682B4,0
5,8,11,1.27,0.972135,0.937939,1,All,#4682B4,0
6,8,11,1.27,1.09136,1.51114,1,All,#4682B4,0
7,8,11,1.27,1.14742,1.21439,1,All,#4682B4,0
8,8,11,1.27,1.06957,1.21432,1,All,#4682B4,0
9,8,11,1.27,1.10957,1.3044,1,All,#4682B4,0
10,8,11,1.27,1.13462,1.72109,1,All,#4682B4,0
1,8,11.5,1.27,1.00702,0.85858,1,All,#4682B4,0
2,8,11.5,1.27,1.10491,0.822258,1,All,#4682B4,0
3,8,11.5,1.27,0.76194,1.06146,1,All,#4682B4,0
4,8,11.5,1.27,0.998123,1.21186,1,All,#4682B4,0
5,8,11.5,1.27,1.01777,0.749556,1,All,#4682B4,0
6,8,11.5,1.27,0.223144,1.30482,1,All,#4682B4,0
7,8,11.5,1.27,0.552693,0.989516,1,All,#4682B4,0
8,8,11.5,1.27,0.599088,0.984948,1,All,#4682B4,0
9,8,11.5,1.27,0.992945,1.0493,1,All,#4682B4,0
10,8,11.5,1.27,0.276731,1.49167,1,All,#4682B4,0
1,8,12,1.27,0.615326,0.632696,1,All,#4682B4,0
2,8,12,1.27,0.838725,0.640507,1,All,#4682B4,0
3,8,12,1.27,0.582337,0.872834,1,All,#4682B4,0
4,8,12,1.27,1.26923,0.997316,1,All,#4682B4,0
5,8,12,1.27,0.412286,0.585379,1,All,#4682B4,0
6,8,12,1.27,0.586606,1.09909,1,All,#4682B4,0
7,8,12,1.27,0.967867,0.779642,1,All,#4682B4,0
8,8,12,1.27,0.45814,0.801476,1,All,#4682B4,0
9,8,12,1.27,0.280398,0.805782,1,All,#4682B4,0
10,8,12,1.27,0.738913,1.25494,1,All,#4682B4,0
1,8,12.5,1.27,0.780119,0.434006,1,All,#4682B4,0
2,8,12.5,1.27,0.561328,0.485295,1,All,#4682B4,0
3,8,12.5,1.27,0.742764,0.715578,1,All,#4682B4,0
4,8,12.5,1.27,0.699129,0.794281,1,All,#4682B4,0
5,8,12.5,1.27,0.247788,0.45069,1,All,#4682B4,0
6,8,12.5,1.27,0.817368,0.91525,1,All,#4682B4,0
7,8,12.5,1.27,0.567103,0.609534,1,All,#4682B4,0
8,8,12.5,1.27,0.403626,0.671944,1,All,#4682B4,0
9,8,12.5,1.27,0.344705,0.58843,1,All,#4682B4,0
10,8,12.5,1.27,0.619633,1.01842,1,All,#4682B4,0
1,8,13,1.27,0.286733,0.275674,1,All,#4682B4,0
2,8,13,1.27,0.426464,0.362358,1,All,#4682B4,0
3,8,13,1.27,0.607045,0.59412,1,All,#4682B4,0
4,8,13,1.27,0.458417,0.609901,1,All,#4682B4,0
5,8,13,1.27,0.254034,0.346197,1,All,#4682B4,0
6,8,13,1.27,1.00632,0.77528,1,All,#4682B4,0
7,8,13,1.27,0.138458,0.489825,1,All,#4682B4,0
8,8,13,1.27,0.543625,0.585469,1,All,#4682B4,0
9,8,13,1.27,0.399554,0.407468,1,All,#4682B4,0
10,8,13,1.27,0.773314,0.796282,1,All,#4682B4,0
1,8,13.5,1.27,0.0905346,0.161686,1,All,#4682B4,0
2,8,13.5,1.27,0.0971924,0.272012,1,All,#4682B4,0
3,8,13.5,1.27,0.269153,0.506586,1,All,#4682B4,0
4,8,13.5,1.27,0.400586,0.450474,1,All,#4682B4,0
5,8,13.5,1.27,0.184376,0.268029,1,All,#4682B4,0
6,8,13.5,1.27,0.285135,0.685352,1,All,#4682B4,0
7,8,13.5,1.27,0.433554,0.412276,1,All,#4682B4,0
8,8,13.5,1.27,0.683933,0.528134,1,All,#4682B4,0
9,8,13.5,1.27,0.214421,0.268514,1,All,#4682B4,0
10,8,13.5,1.27,0.996127,0.605479,1,All,#4682B4,0
1,8,14,1.27,0.0876907,0.0874094,1,All,#4682B4,0
2,8,14,1.27,0.0821551,0.210526,1,All,#4682B4,0
3,8,14,1.27,0.138813,0.449012,1,All,#4682B4,0
4,8,14,1.27,0.564772,0.319938,1,All,#4682B4,0
5,8,14,1.27,0.224331,0.210427,1,All,#4682B4,0
6,8,14,1.27,0.58468,0.63444,1,All,#4682B4,0
7,8,14,1.27,0.252139,0.364372,1,All,#4682B4,0
8,8,14,1.27,0.619206,0.488447,1,All,#4682B4,0
9,8,14,1.27,0.202856,0.168208,1,All,#4682B4,0
10,8,14,1.27,0.456558,0.456714,1,All,#4682B4,0
1,8,14.5,1.27,0.0685679,0.044145,1,All,#4682B4,0
2,8,14.5,1.27,0.127435,0.171926,1,All,#4682B4,0
3,8,14.5,1.27,0.419849,0.411733,1,All,#4682B4,0
4,8,14.5,1.27,0.282856,0.21944,1,All,#4682B4,0
5,8,14.5,1.27,0.150331,0.168658,1,All,#4682B4,0
6,8,14.5,1.27,0.150004,0.608485,1,All,#4682B4,0
7,8,14.5,1.27,0.556857,0.334955,1,All,#4682B4,0
8,8,14.5,1.27,0.528735,0.459122,1,All,#4682B4,0
9,8,14.5,1.27,0.0762799,0.100004,1,All,#4682B4,0
10,8,14.5,1.27,0.367984,0.351262,1,All,#4682B4,0
1,8,15,1.27,0.0293392,0.0230419,1,All,#4682B4,0
2,8,15,1.27,0.18843,0.150187,1,All,#4682B4,0
3,8,15,1.27,0.375636,0.391774,1,All,#4682B4,0
4,8,15,1.27,0.242197,0.146914,1,All,#4682B4,0
5,8,15,1.27,0.108446,0.137872,1,All,#4682B4,0
6,8,15,1.27,0.430745,0.596522,1,All,#4682B4,0
7,8,15,1.27,0.248787,0.315834,1,All,#4682B4,0
8,8,15,1.27,0.376161,0.435502,1,All,#4682B4,0
9,8,15,1.27,0.00687483,0.0560177,1,All,#4682B4,0
10,8,15,1.27,0.255778,0.281885,1,All,#4682B4,0
1,8,15.5,1.27,0.00890831,0.0161821,1,All,#4682B4,0
2,8,15.5,1.27,0.19579,0.140246,1,All,#4682B4,0
3,8,15.5,1.27,0.363274,0.382272,1,All,#4682B4,0
4,8,15.5,1.27,0.0682899,0.0982234,1,All,#4682B4,0
5,8,15.5,1.27,0.0955823,0.114253,1,All,#4682B4,0
6,8,15.5,1.27,0.56335,0.591819,1,All,#4682B4,0
7,8,15.5,1.27,0.292532,0.302081,1,All,#4682B4,0
8,8,15.5,1.27,0.713647,0.414051,1,All,#4682B4,0
9,8,15.5,1.27,0.0402922,0.0294277,1,All,#4682B4,0
10,8,15.5,1.27,0.0729759,0.240275,1,All,#4682B4,0
1,8,16,1.27,0.0122455,0.0188208,1,All,#4682B4,0
2,8,16,1.27,0.181776,0.138027,1,All,#4682B4,0
3,8,16,1.27,0.272674,0.379793,1,All,#4682B4,0
4,8,16,1.27,0.0722566,0.0685297,1,All,#4682B4,0
5,8,16,1.27,0.115232,0.0945845,1,All,#4682B4,0
6,8,16,1.27,0.65715,0.590471,1,All,#4682B4,0
7,8,16,1.27,0.356747,0.29073,1,All,#4682B4,0
8,8,16,1.27,0.535814,0.39376,1,All,#4682B4,0
9,8,16,1.27,0.0106921,0.0146055,1,All,#4682B4,0
10,8,16,1.27,0.181779,0.216257,1,All,#4682B4,0
1,8,16.5,1.27,0.0205025,0.0265072,1,All,#4682B4,0
2,8,16.5,1.27,0.0317903,0.140985,1,All,#4682B4,0
3,8,16.5,1.27,0.25015,0.382044,1,All,#4682B4,0
4,8,16.5,1.27,0.0305156,0.0533718,1,All,#4682B4,0
5,8,16.5,1.27,0.0399513,0.0792602,1,All,#4682B4,0
6,8,16.5,1.27,0.318914,0.590424,1,All,#4682B4,0
7,8,16.5,1.27,0.183964,0.280367,1,All,#4682B4,0
8,8,16.5,1.27,0.379578,0.373365,1,All,#4682B4,0
9,8,16.5,1.27,0.0031538,0.00689506,1,All,#4682B4,0
10,8,16.5,1.27,0.253978,0.203364,1,All,#4682B4,0
1,8,17,1.27,0.0534211,0.0377518,1,All,#4682B4,0
2,8,17,1.27,0.117325,0.146454,1,All,#4682B4,0
3,8,17,1.27,0.334403,0.386181,1,All,#4682B4,0
4,8,17,1.27,0.084548,0.0484366,1,All,#4682B4,0
5,8,17,1.27,0.097666,0.0657091,1,All,#4682B4,0
6,8,17,1.27,0.479587,0.591106,1,All,#4682B4,0
7,8,17,1.27,0.385146,0.269864,1,All,#4682B4,0
8,8,17,1.27,0.245184,0.352616,1,All,#4682B4,0
9,8,17,1.27,0.0012016,0.00348506,1,All,#4682B4,0
10,8,17,1.27,0.190483,0.197414,1,All,#4682B4,0
1,8,17.5,1.27,0.0792481,0.0490268,1,All,#4682B4,0
2,8,17.5,1.27,0.0738132,0.152375,1,All,#4682B4,0
3,8,17.5,1.27,0.3334,0.391427,1,All,#4682B4,0
4,8,17.5,1.27,0.0595976,0.0507632,1,All,#4682B4,0
5,8,17.5,1.27,0.0280018,0.0528751,1,All,#4682B4,0
6,8,17.5,1.27,1.10731,0.590737,1,All,#4682B4,0
7,8,17.5,1.27,0.232715,0.258349,1,All,#4682B4,0
8,8,17.5,1.27,0.361134,0.33103,1,All,#4682B4,0
9,8,17.5,1.27,0.00258388,0.00195647,1,All,#4682B4,0
10,8,17.5,1.27,0.269109,0.196335,1,All,#4682B4,0
1,8,18,1.27,0.0656037,0.0615132,1,All,#4682B4,0
2,8,18,1.27,0.212611,0.159253,1,All,#4682B4,0
3,8,18,1.27,0.277404,0.396945,1,All,#4682B4,0
4,8,18,1.27,0.0414433,0.0583617,1,All,#4682B4,0
5,8,18,1.27,0.05713,0.0403719,1,All,#4682B4,0
6,8,18,1.27,0.526658,0.590337,1,All,#4682B4,0
7,8,18,1.27,0.305356,0.247104,1,All,#4682B4,0
8,8,18,1.27,0.559799,0.309268,1,All,#4682B4,0
9,8,18,1.27,0.00205876,0.00143868,1,All,#4682B4,0
10,8,18,1.27,0.192195,0.195944,1,All,#4682B4,0
1,8,18.5,1.27,0.0466601,0.0734514,1,All,#4682B4,0
2,8,18.5,1.27,0.266969,0.166126,1,All,#4682B4,0
3,8,18.5,1.27,0.233546,0.402665,1,All,#4682B4,0
4,8,18.5,1.27,0.106099,0.0691053,1,All,#4682B4,0
5,8,18.5,1.27,0.0235552,0.0278508,1,All,#4682B4,0
6,8,18.5,1.27,0.316111,0.588771,1,All,#4682B4,0
7,8,18.5,1.27,0.327152,0.23444,1,All,#4682B4,0
8,8,18.5,1.27,0.333159,0.286773,1,All,#4682B4,0
9,8,18.5,1.27,0.0014537,0.00151648,1,All,#4682B4,0
10,8,18.5,1.27,0.216049,0.195502,1,All,#4682B4,0
1,8,19,1.27,0.04756,0.0841801,1,All,#4682B4,0
2,8,19,1.27,0.123872,0.171535,1,All,#4682B4,0
3,8,19,1.27,0.481695,0.407969,1,All,#4682B4,0
4,8,19,1.27,0.0612038,0.0817562,1,All,#4682B4,0
5,8,19,1.27,0.0234935,0.0150707,1,All,#4682B4,0
6,8,19,1.27,0.457408,0.586796,1,All,#4682B4,0
7,8,19,1.27,0.207444,0.221039,1,All,#4682B4,0
8,8,19,1.27,0.331315,0.263498,1,All,#4682B4,0
9,8,19,1.27,0.000901054,0.00318447,1,All,#4682B4,0
10,8,19,1.27,0.28426,0.195169,1,All,#4682B4,0
1,8,19.5,1.27,0.0545809,0.0940586,1,All,#4682B4,0
2,8,19.5,1.27,0.269116,0.177933,1,All,#4682B4,0
3,8,19.5,1.27,0.200465,0.412085,1,All,#4682B4,0
4,8,19.5,1.27,0.0866786,0.0953679,1,All,#4682B4,0
5,8,19.5,1.27,0.00158292,0.00194007,1,All,#4682B4,0
6,8,19.5,1.27,0.456073,0.584297,1,All,#4682B4,0
7,8,19.5,1.27,0.161931,0.207446,1,All,#4682B4,0
8,8,19.5,1.27,0.317615,0.239324,1,All,#4682B4,0
9,8,19.5,1.27,0.00185844,0.00260345,1,All,#4682B4,0
10,8,19.5,1.27,0.208636,0.195015,1,All,#4682B4,0
1,9,1,1.27,3.77108e-17,0,1,All,#4682B4,0
2,9,1,1.27,2.35283e-17,0,1,All,#4682B4,0
3,9,1,1.27,1.75054e-16,0,1,All,#4682B4,0
4,9,1,1.27,1.13078e-16,0,1,All,#4682B4,0
5,9,1,1.27,5.35424e-17,0,1,All,#4682B4,0
6,9,1,1.27,1.54176e-16,0,1,All,#4682B4,0
7,9,1,1.27,4.14829e-16,0,1,All,#4682B4,0
8,9,1,1.27,1.8872e-16,0,1,All,#4682B4,0
9,9,1,1.27,4.99352e-16,0,1,All,#4682B4,0
10,9,1,1.27,4.58993e-16,0,1,All,#4682B4,0
1,9,1.5,1.27,3.94922e-16,0,1,All,#4682B4,0
2,9,1.5,1.27,4.14486e-16,0,1,All,#4682B4,0
3,9,1.5,1.27,3.9436e-17,0,1,All,#4682B4,0
4,9,1.5,1.27,2.72801e-16,0,1,All,#4682B4,0
5,9,1.5,1.27,5.88505e-17,0,1,All,#4682B4,0
6,9,1.5,1.27,8.79531e-17,0,1,All,#4682B4,0
7,9,1.5,1.27,3.7306e-16,0,1,All,#4682B4,0
8,9,1.5,1.27,2.72149e-17,0,1,All,#4682B4,0
9,9,1.5,1.27,1.1165e-16,0,1,All,#4682B4,0
10,9,1.5,1.27,5.822e-17,0,1,All,#4682B4,0
1,9,2,1.27,5.94264e-17,0,1,All,#4682B4,0
2,9,2,1.27,0.62157,0.597411,1,All,#4682B4,0
3,9,2,1.27,0.198524,1.06273,1,All,#4682B4,0
4,9,2,1.27,0.475984,0.789824,1,All,#4682B4,0
5,9,2,1.27,0.261404,0.544064,1,All,#4682B4,0
6,9,2,1.27,0.453855,0.600423,1,All,#4682B4,0
7,9,2,1.27,0.757649,0.833695,1,All,#4682B4,0
8,9,2,1.27,0.695539,0.642268,1,All,#4682B4,0
9,9,2,1.27,0.424189,0.414736,1,All,#4682B4,0
10,9,2,1.27,0.128351,0.202032,1,All,#4682B4,0
1,9,2.5,1.27,1.0287,1.22403,1,All,#4682B4,0
2,9,2.5,1.27,1.05978,1.56445,1,All,#4682B4,0
3,9,2.5,1.27,0.901394,1.64329,1,All,#4682B4,0
4,9,2.5,1.27,1.03909,1.69756,1,All,#4682B4,0
5,9,2.5,1.27,0.187466,1.79443,1,All,#4682B4,0
6,9,2.5,1.27,0.617621,1.50293,1,All,#4682B4,0
7,9,2.5,1.27,1.17571,1.59304,1,All,#4682B4,0
8,9,2.5,1.27,1.06056,1.50881,1,All,#4682B4,0
9,9,2.5,1.27,0.734128,1.55071,1,All,#4682B4,0
10,9,2.5,1.27,1.14405,1.40862,1,All,#4682B4,0
1,9,3,2.69,2.69,1.84263,0,All,#4682B4,0
2,9,3,2.69,2.69,1.88523,0,All,#4682B4,0
3,9,3,2.69,2.69,1.86596,0,All,#4682B4,0
4,9,3,2.69,2.69,2.02197,0,All,#4682B4,0
5,9,3,2.69,2.69,2.09948,0,All,#4682B4,0
6,9,3,2.69,2.69,1.94018,0,All,#4682B4,0
7,9,3,2.69,2.69,1.89947,0,All,#4682B4,0
8,9,3,2.69,2.69,1.79186,0,All,#4682B4,0
9,9,3,2.69,2.69,1.92056,0,All,#4682B4,0
10,9,3,2.69,2.69,1.77411,0,All,#4682B4,0
1,9,3.5,3.01,3.01,2.17822,0,All,#4682B4,0
2,9,3.5,3.01,3.01,2.04429,0,All,#4682B4,0
3,9,3.5,3.01,3.01,1.97471,0,All,#4682B4,0
4,9,3.5,3.01,3.01,2.18245,0,All,#4682B4,0
5,9,3.5,3.01,3.01,2.24215,0,All,#4682B4,0
6,9,3.5,3.01,3.01,2.19073,0,All,#4682B4,0
7,9,3.5,3.01,3.01,2.06102,0,All,#4682B4,0
8,9,3.5,3.01,3.01,1.93657,0,All,#4682B4,0
9,9,3.5,3.01,3.01,2.09958,0,All,#4682B4,0
10,9,3.5,3.01,3.01,1.95601,0,All,#4682B4,0
1,9,4,3.08,3.08,2.34064,0,All,#4682B4,0
2,9,4,3.08,3.08,2.12359,0,All,#4682B4,0
3,9,4,3.08,3.08,2.02147,0,All,#4682B4,0
4,9,4,3.08,3.08,2.25584,0,All,#4682B4,0
5,9,4,3.08,3.08,2.31273,0,All,#4682B4,0
6,9,4,3.08,3.08,2.3324,0,All,#4682B4,0
7,9,4,3.08,3.08,2.1447,0,All,#4682B4,0
8,9,4,3.08,3.08,2.01078,0,All,#4682B4,0
9,9,4,3.08,3.08,2.17259,0,All,#4682B4,0
10,9,4,3.08,3.08,2.05276,0,All,#4682B4,0
1,9,4.5,2.83,2.83,2.34915,0,All,#4682B4,0
2,9,4.5,2.83,2.83,2.14712,0,All,#4682B4,0
3,9,4.5,2.83,2.83,2.02082,0,All,#4682B4,0
4,9,4.5,2.83,2.83,2.2666,0,All,#4682B4,0
5,9,4.5,2.83,2.83,2.33534,0,All,#4682B4,0
6,9,4.5,2.83,2.83,2.38279,0,All,#4682B4,0
7,9,4.5,2.83,2.83,2.17065,0,All,#4682B4,0
8,9,4.5,2.83,2.83,2.0345,0,All,#4682B4,0
9,9,4.5,2.83,2.83,2.1639,0,All,#4682B4,0
10,9,4.5,2.83,2.83,2.09192,0,All,#4682B4,0
1,9,5,2.82,2.82,2.23784,0,All,#4682B4,0
2,9,5,2.82,2.82,2.12452,0,All,#4682B4,0
3,9,5,2.82,2.82,1.98025,0,All,#4682B4,0
4,9,5,2.82,2.82,2.22481,0,All,#4682B4,0
5,9,5,2.82,2.82,2.32009,0,All,#4682B4,0
6,9,5,2.82,2.82,2.35141,0,All,#4682B4,0
7,9,5,2.82,2.82,2.14867,0,All,#4682B4,0
8,9,5,2.82,2.82,2.01805,0,All,#4682B4,0
9,9,5,2.82,2.82,2.09737,0,All,#4682B4,0
10,9,5,2.82,2.82,2.08397,0,All,#4682B4,0
1,9,5.5,1.27,1.05199,2.06018,1,All,#4682B4,0
2,9,5.5,1.27,0.970102,2.06601,1,All,#4682B4,0
3,9,5.5,1.27,1.15832,1.91036,1,All,#4682B4,0
4,9,5.5,1.27,0.817962,2.14088,1,All,#4682B4,0
5,9,5.5,1.27,1.12988,2.2758,1,All,#4682B4,0
6,9,5.5,1.27,0.390529,2.25205,1,All,#4682B4,0
7,9,5.5,1.27,0.539392,2.08964,1,All,#4682B4,0
8,9,5.5,1.27,0.536258,1.97149,1,All,#4682B4,0
9,9,5.5,1.27,0.808311,1.9991,1,All,#4682B4,0
10,9,5.5,1.27,1.00096,2.03847,1,All,#4682B4,0
1,9,6,1.27,0.985352,1.85671,1,All,#4682B4,0
2,9,6,1.27,1.23964,1.98201,1,All,#4682B4,0
3,9,6,1.27,0.0510176,1.82104,1,All,#4682B4,0
4,9,6,1.27,0.96124,2.02746,1,All,#4682B4,0
5,9,6,1.27,1.04021,2.2118,1,All,#4682B4,0
6,9,6,1.27,1.11896,2.10217,1,All,#4682B4,0
7,9,6,1.27,0.673476,2.00518,1,All,#4682B4,0
8,9,6,1.27,0.865154,1.90445,1,All,#4682B4,0
9,9,6,1.27,0.525064,1.88729,1,All,#4682B4,0
10,9,6,1.27,0.725128,1.96676,1,All,#4682B4,0
1,9,6.5,1.74,1.74,1.64841,0,All,#4682B4,0
2,9,6.5,1.74,1.74,1.88201,0,All,#4682B4,0
3,9,6.5,1.74,1.74,1.71998,0,All,#4682B4,0
4,9,6.5,1.74,1.74,1.89613,0,All,#4682B4,0
5,9,6.5,1.74,1.74,2.13353,0,All,#4682B4,0
6,9,6.5,1.74,1.74,1.92003,0,All,#4682B4,0
7,9,6.5,1.74,1.74,1.9058,0,All,#4682B4,0
8,9,6.5,1.74,1.74,1.82344,0,All,#4682B4,0
9,9,6.5,1.74,1.74,1.77115,0,All,#4682B4,0
10,9,6.5,1.74,1.74,1.8784,0,All,#4682B4,0
1,9,7,1.27,1.01792,1.44582,1,All,#4682B4,0
2,9,7,1.27,0.887176,1.77288,1,All,#4682B4,0
3,9,7,1.27,0.991128,1.61209,1,All,#4682B4,0
4,9,7,1.27,0.843667,1.75517,1,All,#4682B4,0
5,9,7,1.27,0.731164,2.04114,1,All,#4682B4,0
6,9,7,1.27,0.932457,1.72203,1,All,#4682B4,0
7,9,7,1.27,0.878434,1.7988,1,All,#4682B4,0
8,9,7,1.27,0.503718,1.73173,1,All,#4682B4,0
9,9,7,1.27,0.768995,1.6545,1,All,#4682B4,0
10,9,7,1.27,0.648376,1.7806,1,All,#4682B4,0
1,9,7.5,1.58,1.58,1.2559,0,All,#4682B4,0
2,9,7.5,1.58,1.58,1.65896,0,All,#4682B4,0
3,9,7.5,1.58,1.58,1.50041,0,All,#4682B4,0
4,9,7.5,1.58,1.58,1.6092,0,All,#4682B4,0
5,9,7.5,1.58,1.58,1.93637,0,All,#4682B4,0
6,9,7.5,1.58,1.58,1.51948,0,All,#4682B4,0
7,9,7.5,1.58,1.58,1.68839,0,All,#4682B4,0
8,9,7.5,1.58,1.58,1.63044,0,All,#4682B4,0
9,9,7.5,1.58,1.58,1.53908,0,All,#4682B4,0
10,9,7.5,1.58,1.58,1.67682,0,All,#4682B4,0
1,9,8,1.27,1.21805,1.08446,1,All,#4682B4,0
2,9,8,1.27,1.04462,1.54282,1,All,#4682B4,0
3,9,8,1.27,1.09086,1.38672,1,All,#4682B4,0
4,9,8,1.27,1.02735,1.46134,1,All,#4682B4,0
5,9,8,1.27,1.05553,1.81995,1,All,#4682B4,0
6,9,8,1.27,1.16694,1.32498,1,All,#4682B4,0
7,9,8,1.27,0.40209,1.57679,1,All,#4682B4,0
8,9,8,1.27,0.755326,1.51967,1,All,#4682B4,0
9,9,8,1.27,1.09874,1.42616,1,All,#4682B4,0
10,9,8,1.27,1.00849,1.56331,1,All,#4682B4,0
1,9,8.5,1.27,0.619662,0.936445,1,All,#4682B4,0
2,9,8.5,1.27,0.0421709,1.42221,1,All,#4682B4,0
3,9,8.5,1.27,0.421622,1.27206,1,All,#4682B4,0
4,9,8.5,1.27,1.01385,1.31634,1,All,#4682B4,0
5,9,8.5,1.27,0.88413,1.69183,1,All,#4682B4,0
6,9,8.5,1.27,0.864572,1.14773,1,All,#4682B4,0
7,9,8.5,1.27,0.905643,1.46019,1,All,#4682B4,0
8,9,8.5,1.27,0.927538,1.39907,1,All,#4682B4,0
9,9,8.5,1.27,1.01215,1.31726,1,All,#4682B4,0
10,9,8.5,1.27,1.07089,1.43969,1,All,#4682B4,0
