time,median,p5,p15,p25,p35,p45,p55,p65,p75,p85,p95,split
11.6787,-0.449471,-2.64703,-1.84133,-1.34584,-0.971968,-0.618637,-0.279661,0.0966883,0.461071,0.862303,1.57141,All
11.761,-0.487036,-2.70867,-1.88064,-1.39023,-1.01755,-0.667353,-0.325173,0.0547374,0.424687,0.82514,1.54398,All
11.8434,-0.538582,-2.76433,-1.92924,-1.43807,-1.05953,-0.70752,-0.374911,0.0158124,0.387344,0.79219,1.5154,All
11.9257,-0.582037,-2.80511,-1.96491,-1.47914,-1.10888,-0.754719,-0.414483,-0.0256559,0.344833,0.757231,1.4906,All
12.008,-0.628151,-2.84882,-2.00774,-1.52662,-1.15192,-0.798033,-0.462706,-0.0726932,0.29828,0.716214,1.46012,All
12.0904,-0.678533,-2.90277,-2.05281,-1.57006,-1.19276,-0.841725,-0.501693,-0.11353,0.245033,0.66784,1.43113,All
12.1727,-0.715403,-2.95087,-2.09577,-1.62037,-1.23726,-0.885757,-0.543745,-0.162133,0.194153,0.619778,1.38964,All
12.255,-0.762163,-2.99801,-2.13495,-1.66718,-1.28361,-0.929941,-0.58333,-0.216585,0.148773,0.58113,1.35366,All
12.3373,-0.807608,-3.04068,-2.17912,-1.70628,-1.32296,-0.977617,-0.632503,-0.267884,0.0875853,0.530293,1.32228,All
12.4197,-0.851552,-3.09724,-2.22457,-1.74743,-1.36424,-1.01824,-0.673821,-0.321121,0.0334778,0.489981,1.28628,All
12.502,-0.892788,-3.14792,-2.26011,-1.78829,-1.40009,-1.05897,-0.716236,-0.372396,-0.0158712,0.438272,1.25098,All
12.5843,-0.9359,-3.20513,-2.30192,-1.83027,-1.43653,-1.10157,-0.76628,-0.425959,-0.0755866,0.39306,1.20214,All
12.6667,-0.982243,-3.24328,-2.35293,-1.86734,-1.47758,-1.14019,-0.807925,-0.481459,-0.134024,0.341383,1.16643,All
12.749,-1.02224,-3.29684,-2.40362,-1.90708,-1.52268,-1.17968,-0.85928,-0.529188,-0.190583,0.290681,1.13531,All
12.8313,-1.06636,-3.35332,-2.44288,-1.94833,-1.56132,-1.22366,-0.913816,-0.58388,-0.23844,0.249398,1.10121,All
12.9137,-1.11849,-3.40389,-2.48633,-1.99646,-1.6038,-1.2639,-0.967617,-0.635689,-0.284797,0.208456,1.06767,All
12.996,-1.16256,-3.4617,-2.52761,-2.04108,-1.64975,-1.31763,-1.01822,-0.68942,-0.334168,0.158651,1.02175,All
13.0783,-1.21322,-3.50802,-2.56465,-2.08676,-1.69391,-1.36495,-1.06967,-0.741552,-0.389211,0.106226,0.980138,All
13.1606,-1.26197,-3.56995,-2.61035,-2.12367,-1.73269,-1.41558,-1.11314,-0.798381,-0.443644,0.0542826,0.935946,All
13.243,-1.30785,-3.62991,-2.65395,-2.16982,-1.78143,-1.46371,-1.16448,-0.846071,-0.495327,0.00723076,0.892189,All
13.3253,-1.35441,-3.67483,-2.69221,-2.21187,-1.8227,-1.50733,-1.20783,-0.890602,-0.536858,-0.0375693,0.861293,All
13.4076,-1.40633,-3.73133,-2.74508,-2.2554,-1.87059,-1.55222,-1.26101,-0.945394,-0.586224,-0.0817907,0.830803,All
13.49,-1.45167,-3.78468,-2.79182,-2.30603,-1.92245,-1.59818,-1.31148,-0.993868,-0.636025,-0.137375,0.802824,All
13.5723,-1.49877,-3.84515,-2.84402,-2.35386,-1.96624,-1.64367,-1.36019,-1.04301,-0.682374,-0.190102,0.765205,All
13.6546,-1.5543,-3.89855,-2.88929,-2.40345,-2.01671,-1.69011,-1.40606,-1.09035,-0.736273,-0.240946,0.738677,All
13.7369,-1.59891,-3.95225,-2.9316,-2.45771,-2.06036,-1.73656,-1.44809,-1.1396,-0.77835,-0.295693,0.694646,All
13.8193,-1.64384,-4.02255,-2.98947,-2.50648,-2.11296,-1.79122,-1.4934,-1.18833,-0.821944,-0.339735,0.660342,All
13.9016,-1.68919,-4.10278,-3.03886,-2.55379,-2.15976,-1.84408,-1.54146,-1.23568,-0.8596,-0.380391,0.632662,All
13.9839,-1.73407,-4.1513,-3.10328,-2.60419,-2.21142,-1.8966,-1.59257,-1.27359,-0.899862,-0.423625,0.59268,All
14.0663,-1.77757,-4.20669,-3.15977,-2.65171,-2.26977,-1.94828,-1.63693,-1.32393,-0.946217,-0.461328,0.553176,All
14.1486,-1.82331,-4.25961,-3.2112,-2.70374,-2.31826,-1.99368,-1.68384,-1.36411,-0.992111,-0.507756,0.504669,All
14.2309,-1.88247,-4.34547,-3.27247,-2.75031,-2.37396,-2.0449,-1.72593,-1.39892,-1.03384,-0.548393,0.484633,All
14.3133,-1.9297,-4.41454,-3.32479,-2.80531,-2.42281,-2.08998,-1.77083,-1.44348,-1.07384,-0.583338,0.446237,All
14.3956,-1.97658,-4.48259,-3.37995,-2.86027,-2.47938,-2.13925,-1.81656,-1.48525,-1.10777,-0.624265,0.414999,All
14.4779,-2.02456,-4.54263,-3.43973,-2.91359,-2.52426,-2.19043,-1.85617,-1.52936,-1.14628,-0.660413,0.392722,All
14.5602,-2.07204,-4.62281,-3.50928,-2.96311,-2.574,-2.23756,-1.89524,-1.56351,-1.18902,-0.690894,0.371758,All
14.6426,-2.11351,-4.69993,-3.58347,-3.02423,-2.63706,-2.28614,-1.94054,-1.60736,-1.22375,-0.720728,0.337905,All
14.7249,-2.15193,-4.79155,-3.64219,-3.08589,-2.69215,-2.33314,-1.97384,-1.64218,-1.26129,-0.754414,0.31876,All
14.8072,-2.19842,-4.87816,-3.70358,-3.13899,-2.74252,-2.3811,-2.02191,-1.6812,-1.29618,-0.793799,0.286308,All
14.8896,-2.24586,-4.9583,-3.77394,-3.19843,-2.79197,-2.43159,-2.06966,-1.72026,-1.33066,-0.827425,0.251616,All
14.9719,-2.29302,-5.04552,-3.85325,-3.26571,-2.84448,-2.47476,-2.11282,-1.7545,-1.37,-0.865605,0.228686,All
15.0542,-2.3357,-5.13136,-3.92682,-3.31864,-2.89906,-2.52247,-2.15667,-1.78826,-1.4062,-0.89157,0.212607,All
15.1365,-2.37446,-5.23927,-3.99168,-3.3835,-2.95215,-2.56952,-2.19769,-1.81547,-1.43718,-0.915486,0.188711,All
15.2189,-2.41425,-5.32356,-4.05913,-3.43795,-3.00138,-2.61438,-2.24038,-1.85558,-1.46324,-0.943297,0.163353,All
15.3012,-2.46349,-5.42861,-4.11955,-3.50111,-3.05383,-2.66119,-2.28397,-1.89252,-1.49537,-0.972238,0.13569,All
15.3835,-2.508,-5.51353,-4.18866,-3.56023,-3.10975,-2.71042,-2.3232,-1.92799,-1.5332,-1.00031,0.112537,All
15.4659,-2.55135,-5.60744,-4.25579,-3.61581,-3.16518,-2.75796,-2.36249,-1.96134,-1.56335,-1.02086,0.0944974,All
15.5482,-2.59389,-5.70388,-4.32835,-3.68553,-3.21681,-2.80265,-2.40334,-1.99822,-1.59674,-1.04292,0.0705355,All
15.6305,-2.63637,-5.79823,-4.4115,-3.7505,-3.2687,-2.84985,-2.44454,-2.03182,-1.6238,-1.06748,0.0490506,All
15.7129,-2.67857,-5.89003,-4.48938,-3.80742,-3.31409,-2.89347,-2.4837,-2.06431,-1.65314,-1.09336,0.0160005,All
15.7952,-2.71667,-5.98933,-4.56755,-3.87715,-3.37016,-2.94394,-2.5225,-2.09017,-1.67656,-1.12212,-0.0161875,All
15.8775,-2.75991,-6.10294,-4.64021,-3.94333,-3.42378,-2.98573,-2.56026,-2.12603,-1.70572,-1.15154,-0.0462656,All
15.9598,-2.79925,-6.21227,-4.72071,-4.00136,-3.47611,-3.02211,-2.59504,-2.15477,-1.73322,-1.17446,-0.0749076,All
16.0422,-2.84169,-6.30591,-4.81283,-4.07585,-3.52155,-3.06573,-2.63559,-2.18925,-1.75695,-1.19211,-0.0992374,All
16.1245,-2.88055,-6.4232,-4.8873,-4.14167,-3.57891,-3.10713,-2.67152,-2.2221,-1.78591,-1.21603,-0.127546,All
16.2068,-2.9293,-6.53883,-4.9837,-4.20087,-3.62422,-3.15252,-2.71798,-2.25418,-1.81303,-1.2396,-0.14903,All
16.2892,-2.96794,-6.63985,-5.04614,-4.26172,-3.67079,-3.197,-2.75649,-2.28894,-1.83869,-1.27279,-0.175552,All
16.3715,-3.01098,-6.7683,-5.13958,-4.32622,-3.71651,-3.2401,-2.7956,-2.31801,-1.86315,-1.3059,-0.193153,All
16.4538,-3.0562,-6.84577,-5.19883,-4.39264,-3.76567,-3.28143,-2.82651,-2.3519,-1.88721,-1.333,-0.214998,All
16.5361,-3.10407,-6.96507,-5.28614,-4.45427,-3.81606,-3.32991,-2.86101,-2.3847,-1.90982,-1.35174,-0.230304,All
16.6185,-3.14024,-7,-5.37117,-4.51131,-3.86243,-3.37545,-2.88959,-2.41465,-1.93091,-1.36894,-0.248049,All
16.7008,-3.17983,-7,-5.43842,-4.57157,-3.91427,-3.41413,-2.92595,-2.44363,-1.95679,-1.39271,-0.274497,All
16.7831,-3.21683,-7,-5.52239,-4.6301,-3.9657,-3.45837,-2.95744,-2.47071,-1.98236,-1.41914,-0.290673,All
16.8655,-3.2583,-7,-5.61141,-4.68859,-4.02443,-3.49567,-2.99058,-2.49973,-2.00459,-1.43291,-0.307856,All
16.9478,-3.2971,-7,-5.69482,-4.75223,-4.07514,-3.53422,-3.02509,-2.53253,-2.0274,-1.45423,-0.326211,All
17.0301,-3.33682,-7,-5.77254,-4.81533,-4.12893,-3.58185,-3.06313,-2.55761,-2.04976,-1.4729,-0.351262,All
17.1124,-3.37874,-7,-5.85262,-4.87677,-4.17838,-3.62149,-3.09627,-2.59062,-2.07378,-1.49162,-0.358178,All
