rep,ID,time,y1,y1_simBlq_simulated,indivPredSimulated,censored,split,color,filter
5,8,7.5,7.693,7.693,7.89159,0,All,#4682B4,0
6,8,7.5,7.693,7.693,7.69365,0,All,#4682B4,0
7,8,7.5,7.693,7.693,7.79088,0,All,#4682B4,0
8,8,7.5,7.693,7.693,8.07981,0,All,#4682B4,0
9,8,7.5,7.693,7.693,7.73445,0,All,#4682B4,0
10,8,7.5,7.693,7.693,7.47728,0,All,#4682B4,0
1,8,8,8.222,8.222,7.43811,0,All,#4682B4,0
2,8,8,8.222,8.222,7.73583,0,All,#4682B4,0
3,8,8,8.222,8.222,7.571,0,All,#4682B4,0
4,8,8,8.222,8.222,7.60314,0,All,#4682B4,0
5,8,8,8.222,8.222,7.68356,0,All,#4682B4,0
6,8,8,8.222,8.222,7.52225,0,All,#4682B4,0
7,8,8,8.222,8.222,7.56447,0,All,#4682B4,0
8,8,8,8.222,8.222,7.88328,0,All,#4682B4,0
9,8,8,8.222,8.222,7.4625,0,All,#4682B4,0
10,8,8,8.222,8.222,7.26112,0,All,#4682B4,0
1,8,8.5,7.189,7.189,7.19991,0,All,#4682B4,0
2,8,8.5,7.189,7.189,7.47079,0,All,#4682B4,0
3,8,8.5,7.189,7.189,7.32785,0,All,#4682B4,0
4,8,8.5,7.189,7.189,7.36112,0,All,#4682B4,0
5,8,8.5,7.189,7.189,7.43317,0,All,#4682B4,0
6,8,8.5,7.189,7.189,7.31739,0,All,#4682B4,0
7,8,8.5,7.189,7.189,7.30102,0,All,#4682B4,0
8,8,8.5,7.189,7.189,7.64227,0,All,#4682B4,0
9,8,8.5,7.189,7.189,7.16336,0,All,#4682B4,0
10,8,8.5,7.189,7.189,6.99892,0,All,#4682B4,0
1,8,9,7.963,7.963,6.93385,0,All,#4682B4,0
2,8,9,7.963,7.963,7.14322,0,All,#4682B4,0
3,8,9,7.963,7.963,7.02792,0,All,#4682B4,0
4,8,9,7.963,7.963,7.08534,0,All,#4682B4,0
5,8,9,7.963,7.963,7.13303,0,All,#4682B4,0
6,8,9,7.963,7.963,7.07352,0,All,#4682B4,0
7,8,9,7.963,7.963,6.99608,0,All,#4682B4,0
8,8,9,7.963,7.963,7.34743,0,All,#4682B4,0
9,8,9,7.963,7.963,6.83573,0,All,#4682B4,0
10,8,9,7.963,7.963,6.68249,0,All,#4682B4,0
1,8,9.5,7.387,7.387,6.63763,0,All,#4682B4,0
2,8,9.5,7.387,7.387,6.74084,0,All,#4682B4,0
3,8,9.5,7.387,7.387,6.6596,0,All,#4682B4,0
4,8,9.5,7.387,7.387,6.77253,0,All,#4682B4,0
5,8,9.5,7.387,7.387,6.77523,0,All,#4682B4,0
6,8,9.5,7.387,7.387,6.78422,0,All,#4682B4,0
7,8,9.5,7.387,7.387,6.64608,0,All,#4682B4,0
8,8,9.5,7.387,7.387,6.98842,0,All,#4682B4,0
9,8,9.5,7.387,7.387,6.47869,0,All,#4682B4,0
10,8,9.5,7.387,7.387,6.3052,0,All,#4682B4,0
1,8,10,7.281,7.281,6.30942,0,All,#4682B4,0
2,8,10,7.281,7.281,6.24699,0,All,#4682B4,0
3,8,10,7.281,7.281,6.21177,0,All,#4682B4,0
4,8,10,7.281,7.281,6.4204,0,All,#4682B4,0
5,8,10,7.281,7.281,6.35094,0,All,#4682B4,0
6,8,10,7.281,7.281,6.44277,0,All,#4682B4,0
7,8,10,7.281,7.281,6.25054,0,All,#4682B4,0
8,8,10,7.281,7.281,6.55683,0,All,#4682B4,0
9,8,10,7.281,7.281,6.0938,0,All,#4682B4,0
10,8,10,7.281,7.281,5.86305,0,All,#4682B4,0
1,8,10.5,5.63,5.63,5.94915,0,All,#4682B4,0
2,8,10.5,5.63,5.63,5.66342,0,All,#4682B4,0
3,8,10.5,5.63,5.63,5.68182,0,All,#4682B4,0
4,8,10.5,5.63,5.63,6.02965,0,All,#4682B4,0
5,8,10.5,5.63,5.63,5.85966,0,All,#4682B4,0
6,8,10.5,5.63,5.63,6.04368,0,All,#4682B4,0
7,8,10.5,5.63,5.63,5.81131,0,All,#4682B4,0
8,8,10.5,5.63,5.63,6.04265,0,All,#4682B4,0
9,8,10.5,5.63,5.63,5.68355,0,All,#4682B4,0
10,8,10.5,5.63,5.63,5.36731,0,All,#4682B4,0
1,8,11,4.791,4.791,5.56073,0,All,#4682B4,0
2,8,11,4.791,4.791,5.01964,0,All,#4682B4,0
3,8,11,4.791,4.791,5.08656,0,All,#4682B4,0
4,8,11,4.791,4.791,5.60875,0,All,#4682B4,0
5,8,11,4.791,4.791,5.30396,0,All,#4682B4,0
6,8,11,4.791,4.791,5.58559,0,All,#4682B4,0
7,8,11,4.791,4.791,5.34986,0,All,#4682B4,0
8,8,11,4.791,4.791,5.45026,0,All,#4682B4,0
9,8,11,4.791,4.791,5.2585,0,All,#4682B4,0
10,8,11,4.791,4.791,4.86222,0,All,#4682B4,0
1,8,11.5,6.059,6.059,5.15176,0,All,#4682B4,0
2,8,11.5,6.059,6.059,4.43038,0,All,#4682B4,0
3,8,11.5,6.059,6.059,4.51762,0,All,#4682B4,0
4,8,11.5,6.059,6.059,5.17404,0,All,#4682B4,0
5,8,11.5,6.059,6.059,4.7328,0,All,#4682B4,0
6,8,11.5,6.059,6.059,5.0803,0,All,#4682B4,0
7,8,11.5,6.059,6.059,4.9025,0,All,#4682B4,0
8,8,11.5,6.059,6.059,4.84801,0,All,#4682B4,0
9,8,11.5,6.059,6.059,4.82707,0,All,#4682B4,0
10,8,11.5,6.059,6.059,4.42656,0,All,#4682B4,0
1,8,12,3.492,3.492,4.73899,0,All,#4682B4,0
2,8,12,3.492,3.492,4.02593,0,All,#4682B4,0
3,8,12,3.492,3.492,4.08064,0,All,#4682B4,0
4,8,12,3.492,3.492,4.75907,0,All,#4682B4,0
5,8,12,3.492,3.492,4.23334,0,All,#4682B4,0
6,8,12,3.492,3.492,4.56458,0,All,#4682B4,0
7,8,12,3.492,3.492,4.51499,0,All,#4682B4,0
8,8,12,3.492,3.492,4.34399,0,All,#4682B4,0
9,8,12,3.492,3.492,4.41983,0,All,#4682B4,0
10,8,12,3.492,3.492,4.11341,0,All,#4682B4,0
1,8,12.5,3.812,3.812,4.35195,0,All,#4682B4,0
2,8,12.5,3.812,3.812,3.77418,0,All,#4682B4,0
3,8,12.5,3.812,3.812,3.79169,0,All,#4682B4,0
4,8,12.5,3.812,3.812,4.40131,0,All,#4682B4,0
5,8,12.5,3.812,3.812,3.85999,0,All,#4682B4,0
6,8,12.5,3.812,3.812,4.10752,0,All,#4682B4,0
7,8,12.5,3.812,3.812,4.20561,0,All,#4682B4,0
8,8,12.5,3.812,3.812,3.9994,0,All,#4682B4,0
9,8,12.5,3.812,3.812,4.06268,0,All,#4682B4,0
10,8,12.5,3.812,3.812,3.90018,0,All,#4682B4,0
1,8,13,3,2.6302,4.01958,1,All,#4682B4,0
2,8,13,3,2.55761,3.60562,1,All,#4682B4,0
3,8,13,3,2.86447,3.59749,1,All,#4682B4,0
4,8,13,3,2.15935,4.122,1,All,#4682B4,0
5,8,13,3,2.33848,3.60248,1,All,#4682B4,0
6,8,13,3,2.06119,3.75586,1,All,#4682B4,0
7,8,13,3,2.55525,3.97583,1,All,#4682B4,0
8,8,13,3,2.55617,3.76825,1,All,#4682B4,0
9,8,13,3,2.63128,3.77181,1,All,#4682B4,0
10,8,13,3,2.72824,3.74732,1,All,#4682B4,0
1,8,13.5,3.958,3.958,3.75683,0,All,#4682B4,0
2,8,13.5,3.958,3.958,3.47799,0,All,#4682B4,0
3,8,13.5,3.958,3.958,3.45277,0,All,#4682B4,0
4,8,13.5,3.958,3.958,3.91466,0,All,#4682B4,0
5,8,13.5,3.958,3.958,3.41465,0,All,#4682B4,0
6,8,13.5,3.958,3.958,3.50676,0,All,#4682B4,0
7,8,13.5,3.958,3.958,3.80261,0,All,#4682B4,0
8,8,13.5,3.958,3.958,3.60436,0,All,#4682B4,0
9,8,13.5,3.958,3.958,3.54581,0,All,#4682B4,0
10,8,13.5,3.958,3.958,3.62627,0,All,#4682B4,0
1,8,14,3,2.9492,3.55976,1,All,#4682B4,0
2,8,14,3,2.85114,3.36582,1,All,#4682B4,0
3,8,14,3,2.67548,3.33079,1,All,#4682B4,0
4,8,14,3,2.65274,3.76305,1,All,#4682B4,0
5,8,14,3,2.79402,3.26733,1,All,#4682B4,0
6,8,14,3,2.58189,3.32589,1,All,#4682B4,0
7,8,14,3,2.98431,3.667,1,All,#4682B4,0
8,8,14,3,1.70697,3.47442,1,All,#4682B4,0
9,8,14,3,2.9403,3.3777,1,All,#4682B4,0
10,8,14,3,2.25734,3.51828,1,All,#4682B4,0
1,8,14.5,3.773,3.773,3.41363,0,All,#4682B4,0
2,8,14.5,3.773,3.773,3.25866,0,All,#4682B4,0
3,8,14.5,3.773,3.773,3.21693,0,All,#4682B4,0
4,8,14.5,3.773,3.773,3.64794,0,All,#4682B4,0
5,8,14.5,3.773,3.773,3.14046,0,All,#4682B4,0
6,8,14.5,3.773,3.773,3.18667,0,All,#4682B4,0
7,8,14.5,3.773,3.773,3.554,0,All,#4682B4,0
8,8,14.5,3.773,3.773,3.35933,0,All,#4682B4,0
9,8,14.5,3.773,3.773,3.25061,0,All,#4682B4,0
10,8,14.5,3.773,3.773,3.41522,0,All,#4682B4,0
1,8,15,3,2.48934,3.30293,1,All,#4682B4,0
2,8,15,3,2.71601,3.15044,1,All,#4682B4,0
3,8,15,3,2.1788,3.10503,1,All,#4682B4,0
4,8,15,3,2.89659,3.55457,1,All,#4682B4,0
5,8,15,3,2.57232,3.02297,1,All,#4682B4,0
6,8,15,3,2.76806,3.0706,1,All,#4682B4,0
7,8,15,3,2.58163,3.45261,1,All,#4682B4,0
8,8,15,3,2.42091,3.25006,1,All,#4682B4,0
9,8,15,3,1.4908,3.15198,1,All,#4682B4,0
10,8,15,3,1.70458,3.31271,1,All,#4682B4,0
1,8,15.5,3,2.98656,3.21468,1,All,#4682B4,0
2,8,15.5,3,2.03546,3.04145,1,All,#4682B4,0
3,8,15.5,3,2.01078,2.99223,1,All,#4682B4,0
4,8,15.5,3,2.41708,3.47282,1,All,#4682B4,0
5,8,15.5,3,2.51232,2.90987,1,All,#4682B4,0
6,8,15.5,3,1.67368,2.96173,1,All,#4682B4,0
7,8,15.5,3,2.36312,3.35807,1,All,#4682B4,0
8,8,15.5,3,2.811,3.13953,1,All,#4682B4,0
9,8,15.5,3,2.71424,3.07174,1,All,#4682B4,0
10,8,15.5,3,0.734045,3.20966,1,All,#4682B4,0
1,8,16,3,1.87407,3.13976,1,All,#4682B4,0
2,8,16,3,2.78048,2.92969,1,All,#4682B4,0
3,8,16,3,1.11059,2.8774,1,All,#4682B4,0
4,8,16,3,2.20252,3.39657,1,All,#4682B4,0
5,8,16,3,1.78448,2.79873,1,All,#4682B4,0
6,8,16,3,2.40202,2.86033,1,All,#4682B4,0
7,8,16,3,2.40377,3.26448,1,All,#4682B4,0
8,8,16,3,2.73656,3.0285,1,All,#4682B4,0
9,8,16,3,2.48107,3.00271,1,All,#4682B4,0
10,8,16,3,2.87583,3.1046,1,All,#4682B4,0
1,8,16.5,3.566,3.566,3.07159,0,All,#4682B4,0
2,8,16.5,3.566,3.566,2.81648,0,All,#4682B4,0
3,8,16.5,3.566,3.566,2.76046,0,All,#4682B4,0
4,8,16.5,3.566,3.566,3.32225,0,All,#4682B4,0
5,8,16.5,3.566,3.566,2.68797,0,All,#4682B4,0
6,8,16.5,3.566,3.566,2.75897,0,All,#4682B4,0
7,8,16.5,3.566,3.566,3.17043,0,All,#4682B4,0
8,8,16.5,3.566,3.566,2.9156,0,All,#4682B4,0
9,8,16.5,3.566,3.566,2.93982,0,All,#4682B4,0
10,8,16.5,3.566,3.566,2.99853,0,All,#4682B4,0
1,8,17,4.05,4.05,3.00677,0,All,#4682B4,0
2,8,17,4.05,4.05,2.70111,0,All,#4682B4,0
3,8,17,4.05,4.05,2.64091,0,All,#4682B4,0
4,8,17,4.05,4.05,3.24765,0,All,#4682B4,0
5,8,17,4.05,4.05,2.57676,0,All,#4682B4,0
6,8,17,4.05,4.05,2.65781,0,All,#4682B4,0
7,8,17,4.05,4.05,3.07584,0,All,#4682B4,0
8,8,17,4.05,4.05,2.80181,0,All,#4682B4,0
9,8,17,4.05,4.05,2.88035,0,All,#4682B4,0
10,8,17,4.05,4.05,2.89038,0,All,#4682B4,0
1,8,17.5,3.562,3.562,2.94364,0,All,#4682B4,0
2,8,17.5,3.562,3.562,2.58298,0,All,#4682B4,0
3,8,17.5,3.562,3.562,2.51919,0,All,#4682B4,0
4,8,17.5,3.562,3.562,3.17209,0,All,#4682B4,0
5,8,17.5,3.562,3.562,2.46488,0,All,#4682B4,0
6,8,17.5,3.562,3.562,2.55403,0,All,#4682B4,0
7,8,17.5,3.562,3.562,2.97998,0,All,#4682B4,0
8,8,17.5,3.562,3.562,2.68503,0,All,#4682B4,0
9,8,17.5,3.562,3.562,2.824,0,All,#4682B4,0
10,8,17.5,3.562,3.562,2.77988,0,All,#4682B4,0
1,8,18,3.318,3.318,2.87983,0,All,#4682B4,0
2,8,18,3.318,3.318,2.46337,0,All,#4682B4,0
3,8,18,3.318,3.318,2.39629,0,All,#4682B4,0
4,8,18,3.318,3.318,3.09481,0,All,#4682B4,0
5,8,18,3.318,3.318,2.35336,0,All,#4682B4,0
6,8,18,3.318,3.318,2.45014,0,All,#4682B4,0
7,8,18,3.318,3.318,2.88206,0,All,#4682B4,0
8,8,18,3.318,3.318,2.56699,0,All,#4682B4,0
9,8,18,3.318,3.318,2.76539,0,All,#4682B4,0
10,8,18,3.318,3.318,2.66836,0,All,#4682B4,0
1,8,18.5,3,2.6595,2.81621,1,All,#4682B4,0
2,8,18.5,3,2.95556,2.34231,1,All,#4682B4,0
3,8,18.5,3,1.31133,2.27083,1,All,#4682B4,0
4,8,18.5,3,2.38704,3.01632,1,All,#4682B4,0
5,8,18.5,3,2.10349,2.24021,1,All,#4682B4,0
6,8,18.5,3,1.45242,2.34477,1,All,#4682B4,0
7,8,18.5,3,1.96092,2.78314,1,All,#4682B4,0
8,8,18.5,3,0.407569,2.44721,1,All,#4682B4,0
9,8,18.5,3,1.86685,2.70807,1,All,#4682B4,0
10,8,18.5,3,2.64356,2.55546,1,All,#4682B4,0
1,8,19,3,2.82133,2.75105,1,All,#4682B4,0
2,8,19,3,0.334324,2.21952,1,All,#4682B4,0
3,8,19,3,0.493255,2.14375,1,All,#4682B4,0
4,8,19,3,1.74523,2.93643,1,All,#4682B4,0
5,8,19,3,2.14134,2.12771,1,All,#4682B4,0
6,8,19,3,2.19753,2.23808,1,All,#4682B4,0
7,8,19,3,1.92856,2.68201,1,All,#4682B4,0
8,8,19,3,1.57958,2.32572,1,All,#4682B4,0
9,8,19,3,2.23964,2.6486,1,All,#4682B4,0
10,8,19,3,2.15016,2.44111,1,All,#4682B4,0
1,8,19.5,3,2.55738,2.68558,1,All,#4682B4,0
2,8,19.5,3,2.70612,2.0957,1,All,#4682B4,0
3,8,19.5,3,0.878321,2.01584,1,All,#4682B4,0
4,8,19.5,3,2.70675,2.85345,1,All,#4682B4,0
5,8,19.5,3,2.8744,2.01318,1,All,#4682B4,0
6,8,19.5,3,2.91503,2.13008,1,All,#4682B4,0
7,8,19.5,3,2.71596,2.57972,1,All,#4682B4,0
8,8,19.5,3,2.49978,2.20292,1,All,#4682B4,0
9,8,19.5,3,2.69502,2.59066,1,All,#4682B4,0
10,8,19.5,3,0.503687,2.32539,1,All,#4682B4,0
1,9,1,3,0.145755,0,1,All,#4682B4,0
2,9,1,3,0.0910483,0,1,All,#4682B4,0
3,9,1,3,0.666757,0,1,All,#4682B4,0
4,9,1,3,0.433869,0,1,All,#4682B4,0
5,9,1,3,0.206654,0,1,All,#4682B4,0
6,9,1,3,0.588776,0,1,All,#4682B4,0
7,9,1,3,1.51125,0,1,All,#4682B4,0
8,9,1,3,0.71751,0,1,All,#4682B4,0
9,9,1,3,1.7761,0,1,All,#4682B4,0
10,9,1,3,1.6524,0,1,All,#4682B4,0
1,9,1.5,3,1.44583,0,1,All,#4682B4,0
2,9,1.5,3,2.92617,2.60449,1,All,#4682B4,0
3,9,1.5,3,0.1524,0,1,All,#4682B4,0
4,9,1.5,3,1.02399,0,1,All,#4682B4,0
5,9,1.5,3,1.07757,1.24965,1,All,#4682B4,0
6,9,1.5,3,0.338352,0,1,All,#4682B4,0
7,9,1.5,3,0.854772,2.01951,1,All,#4682B4,0
8,9,1.5,3,0.105282,0,1,All,#4682B4,0
9,9,1.5,3,0.428457,0,1,All,#4682B4,0
10,9,1.5,3,0.224612,0,1,All,#4682B4,0
1,9,2,4.702,4.702,4.59466,0,All,#4682B4,0
2,9,2,4.702,4.702,4.56791,0,All,#4682B4,0
3,9,2,4.702,4.702,4.41213,0,All,#4682B4,0
4,9,2,4.702,4.702,5.41565,0,All,#4682B4,0
5,9,2,4.702,4.702,5.27474,0,All,#4682B4,0
6,9,2,4.702,4.702,4.72781,0,All,#4682B4,0
7,9,2,4.702,4.702,4.5242,0,All,#4682B4,0
8,9,2,4.702,4.702,4.69252,0,All,#4682B4,0
9,9,2,4.702,4.702,4.56626,0,All,#4682B4,0
10,9,2,4.702,4.702,3.79152,0,All,#4682B4,0
1,9,2.5,4.731,4.731,6.74214,0,All,#4682B4,0
2,9,2.5,4.731,4.731,5.93852,0,All,#4682B4,0
3,9,2.5,4.731,4.731,6.16777,0,All,#4682B4,0
4,9,2.5,4.731,4.731,6.60048,0,All,#4682B4,0
5,9,2.5,4.731,4.731,6.71477,0,All,#4682B4,0
6,9,2.5,4.731,4.731,6.75987,0,All,#4682B4,0
7,9,2.5,4.731,4.731,6.13052,0,All,#4682B4,0
8,9,2.5,4.731,4.731,6.27601,0,All,#4682B4,0
9,9,2.5,4.731,4.731,6.60848,0,All,#4682B4,0
10,9,2.5,4.731,4.731,6.08947,0,All,#4682B4,0
1,9,3,7.374,7.374,7.52531,0,All,#4682B4,0
2,9,3,7.374,7.374,6.9568,0,All,#4682B4,0
3,9,3,7.374,7.374,6.89947,0,All,#4682B4,0
4,9,3,7.374,7.374,7.17437,0,All,#4682B4,0
5,9,3,7.374,7.374,7.49856,0,All,#4682B4,0
6,9,3,7.374,7.374,7.51106,0,All,#4682B4,0
7,9,3,7.374,7.374,7.23822,0,All,#4682B4,0
8,9,3,7.374,7.374,6.99014,0,All,#4682B4,0
9,9,3,7.374,7.374,7.40696,0,All,#4682B4,0
10,9,3,7.374,7.374,7.13771,0,All,#4682B4,0
1,9,3.5,8.067,8.067,7.86802,0,All,#4682B4,0
2,9,3.5,8.067,8.067,7.71383,0,All,#4682B4,0
3,9,3.5,8.067,8.067,7.2909,0,All,#4682B4,0
4,9,3.5,8.067,8.067,7.47929,0,All,#4682B4,0
5,9,3.5,8.067,8.067,7.94429,0,All,#4682B4,0
6,9,3.5,8.067,8.067,7.87753,0,All,#4682B4,0
7,9,3.5,8.067,8.067,8.00304,0,All,#4682B4,0
8,9,3.5,8.067,8.067,7.39523,0,All,#4682B4,0
9,9,3.5,8.067,8.067,7.75552,0,All,#4682B4,0
10,9,3.5,8.067,8.067,7.65377,0,All,#4682B4,0
1,9,4,8.534,8.534,7.96199,0,All,#4682B4,0
2,9,4,8.534,8.534,8.17902,0,All,#4682B4,0
3,9,4,8.534,8.534,7.48304,0,All,#4682B4,0
4,9,4,8.534,8.534,7.63342,0,All,#4682B4,0
5,9,4,8.534,8.534,8.13766,0,All,#4682B4,0
6,9,4,8.534,8.534,8.03111,0,All,#4682B4,0
7,9,4,8.534,8.534,8.38208,0,All,#4682B4,0
8,9,4,8.534,8.534,7.62679,0,All,#4682B4,0
9,9,4,8.534,8.534,7.84113,0,All,#4682B4,0
10,9,4,8.534,8.534,7.78915,0,All,#4682B4,0
1,9,4.5,8.391,8.391,7.92401,0,All,#4682B4,0
2,9,4.5,8.391,8.391,8.29537,0,All,#4682B4,0
3,9,4.5,8.391,8.391,7.54138,0,All,#4682B4,0
4,9,4.5,8.391,8.391,7.68261,0,All,#4682B4,0
5,9,4.5,8.391,8.391,8.14727,0,All,#4682B4,0
6,9,4.5,8.391,8.391,8.04465,0,All,#4682B4,0
7,9,4.5,8.391,8.391,8.36551,0,All,#4682B4,0
8,9,4.5,8.391,8.391,7.73678,0,All,#4682B4,0
9,9,4.5,8.391,8.391,7.79135,0,All,#4682B4,0
10,9,4.5,8.391,8.391,7.67751,0,All,#4682B4,0
1,9,5,8.658,8.658,7.82553,0,All,#4682B4,0
2,9,5,8.658,8.658,8.12918,0,All,#4682B4,0
3,9,5,8.658,8.658,7.51203,0,All,#4682B4,0
4,9,5,8.658,8.658,7.65852,0,All,#4682B4,0
5,9,5,8.658,8.658,8.04992,0,All,#4682B4,0
6,9,5,8.658,8.658,7.96022,0,All,#4682B4,0
7,9,5,8.658,8.658,8.10992,0,All,#4682B4,0
8,9,5,8.658,8.658,7.75672,0,All,#4682B4,0
9,9,5,8.658,8.658,7.68584,0,All,#4682B4,0
10,9,5,8.658,8.658,7.44665,0,All,#4682B4,0
1,9,5.5,7.239,7.239,7.69755,0,All,#4682B4,0
2,9,5.5,7.239,7.239,7.81517,0,All,#4682B4,0
3,9,5.5,7.239,7.239,7.42685,0,All,#4682B4,0
4,9,5.5,7.239,7.239,7.58558,0,All,#4682B4,0
5,9,5.5,7.239,7.239,7.89499,0,All,#4682B4,0
6,9,5.5,7.239,7.239,7.80701,0,All,#4682B4,0
7,9,5.5,7.239,7.239,7.75556,0,All,#4682B4,0
8,9,5.5,7.239,7.239,7.7097,0,All,#4682B4,0
9,9,5.5,7.239,7.239,7.5602,0,All,#4682B4,0
10,9,5.5,7.239,7.239,7.17182,0,All,#4682B4,0
1,9,6,8.223,8.223,7.55099,0,All,#4682B4,0
2,9,6,8.223,8.223,7.45076,0,All,#4682B4,0
3,9,6,8.223,8.223,7.30407,0,All,#4682B4,0
4,9,6,8.223,8.223,7.48312,0,All,#4682B4,0
5,9,6,8.223,8.223,7.69315,0,All,#4682B4,0
6,9,6,8.223,8.223,7.60183,0,All,#4682B4,0
7,9,6,8.223,8.223,7.37981,0,All,#4682B4,0
8,9,6,8.223,8.223,7.61213,0,All,#4682B4,0
9,9,6,8.223,8.223,7.41882,0,All,#4682B4,0
10,9,6,8.223,8.223,6.89305,0,All,#4682B4,0
1,9,6.5,7.922,7.922,7.38921,0,All,#4682B4,0
2,9,6.5,7.922,7.922,7.09391,0,All,#4682B4,0
3,9,6.5,7.922,7.922,7.15142,0,All,#4682B4,0
4,9,6.5,7.922,7.922,7.36575,0,All,#4682B4,0
5,9,6.5,7.922,7.922,7.45378,0,All,#4682B4,0
6,9,6.5,7.922,7.922,7.35368,0,All,#4682B4,0
7,9,6.5,7.922,7.922,7.02607,0,All,#4682B4,0
8,9,6.5,7.922,7.922,7.47248,0,All,#4682B4,0
9,9,6.5,7.922,7.922,7.24693,0,All,#4682B4,0
10,9,6.5,7.922,7.922,6.62276,0,All,#4682B4,0
1,9,7,7.805,7.805,7.21282,0,All,#4682B4,0
2,9,7,7.805,7.805,6.77617,0,All,#4682B4,0
3,9,7,7.805,7.805,6.97178,0,All,#4682B4,0
4,9,7,7.805,7.805,7.2402,0,All,#4682B4,0
5,9,7,7.805,7.805,7.18112,0,All,#4682B4,0
6,9,7,7.805,7.805,7.06928,0,All,#4682B4,0
7,9,7,7.805,7.805,6.71809,0,All,#4682B4,0
8,9,7,7.805,7.805,7.29448,0,All,#4682B4,0
9,9,7,7.805,7.805,7.03997,0,All,#4682B4,0
10,9,7,7.805,7.805,6.34038,0,All,#4682B4,0
1,9,7.5,6.9,6.9,7.02149,0,All,#4682B4,0
2,9,7.5,6.9,6.9,6.51022,0,All,#4682B4,0
3,9,7.5,6.9,6.9,6.76563,0,All,#4682B4,0
4,9,7.5,6.9,6.9,7.05826,0,All,#4682B4,0
5,9,7.5,6.9,6.9,6.87838,0,All,#4682B4,0
6,9,7.5,6.9,6.9,6.7573,0,All,#4682B4,0
7,9,7.5,6.9,6.9,6.46548,0,All,#4682B4,0
8,9,7.5,6.9,6.9,7.07883,0,All,#4682B4,0
9,9,7.5,6.9,6.9,6.79306,0,All,#4682B4,0
10,9,7.5,6.9,6.9,6.06067,0,All,#4682B4,0
1,9,8,7.046,7.046,6.81464,0,All,#4682B4,0
2,9,8,7.046,7.046,6.29595,0,All,#4682B4,0
3,9,8,7.046,7.046,6.5327,0,All,#4682B4,0
4,9,8,7.046,7.046,6.80782,0,All,#4682B4,0
5,9,8,7.046,7.046,6.54938,0,All,#4682B4,0
6,9,8,7.046,7.046,6.43178,0,All,#4682B4,0
7,9,8,7.046,7.046,6.26886,0,All,#4682B4,0
8,9,8,7.046,7.046,6.82555,0,All,#4682B4,0
9,9,8,7.046,7.046,6.50145,0,All,#4682B4,0
10,9,8,7.046,7.046,5.80088,0,All,#4682B4,0
1,9,8.5,6.21,6.21,6.5916,0,All,#4682B4,0
2,9,8.5,6.21,6.21,6.08326,0,All,#4682B4,0
3,9,8.5,6.21,6.21,6.27297,0,All,#4682B4,0
4,9,8.5,6.21,6.21,6.50386,0,All,#4682B4,0
5,9,8.5,6.21,6.21,6.20136,0,All,#4682B4,0
6,9,8.5,6.21,6.21,6.1125,0,All,#4682B4,0
7,9,8.5,6.21,6.21,6.12455,0,All,#4682B4,0
8,9,8.5,6.21,6.21,6.53525,0,All,#4682B4,0
9,9,8.5,6.21,6.21,6.16254,0,All,#4682B4,0
10,9,8.5,6.21,6.21,5.57099,0,All,#4682B4,0
1,9,9,5.56,5.56,6.35197,0,All,#4682B4,0
2,9,9,5.56,5.56,5.8645,0,All,#4682B4,0
3,9,9,5.56,5.56,5.98828,0,All,#4682B4,0
4,9,9,5.56,5.56,6.17007,0,All,#4682B4,0
5,9,9,5.56,5.56,5.84631,0,All,#4682B4,0
6,9,9,5.56,5.56,5.81885,0,All,#4682B4,0
7,9,9,5.56,5.56,6.0242,0,All,#4682B4,0
8,9,9,5.56,5.56,6.21234,0,All,#4682B4,0
9,9,9,5.56,5.56,5.77997,0,All,#4682B4,0
10,9,9,5.56,5.56,5.37311,0,All,#4682B4,0
1,9,9.5,6.295,6.295,6.09574,0,All,#4682B4,0
2,9,9.5,6.295,6.295,5.642,0,All,#4682B4,0
3,9,9.5,6.295,6.295,5.68277,0,All,#4682B4,0
4,9,9.5,6.295,6.295,5.8329,0,All,#4682B4,0
5,9,9.5,6.295,6.295,5.49951,0,All,#4682B4,0
6,9,9.5,6.295,6.295,5.56238,0,All,#4682B4,0
7,9,9.5,6.295,6.295,5.9124,0,All,#4682B4,0
8,9,9.5,6.295,6.295,5.86812,0,All,#4682B4,0
9,9,9.5,6.295,6.295,5.37014,0,All,#4682B4,0
10,9,9.5,6.295,6.295,5.20367,0,All,#4682B4,0
1,9,10,6.162,6.162,5.82395,0,All,#4682B4,0
2,9,10,6.162,6.162,5.41501,0,All,#4682B4,0
3,9,10,6.162,6.162,5.3664,0,All,#4682B4,0
4,9,10,6.162,6.162,5.52099,0,All,#4682B4,0
5,9,10,6.162,6.162,5.17756,0,All,#4682B4,0
6,9,10,6.162,6.162,5.34893,0,All,#4682B4,0
7,9,10,6.162,6.162,5.77752,0,All,#4682B4,0
8,9,10,6.162,6.162,5.52152,0,All,#4682B4,0
9,9,10,6.162,6.162,4.96663,0,All,#4682B4,0
10,9,10,6.162,6.162,5.05625,0,All,#4682B4,0
1,9,10.5,5.427,5.427,5.53913,0,All,#4682B4,0
2,9,10.5,5.427,5.427,5.1842,0,All,#4682B4,0
3,9,10.5,5.427,5.427,5.05428,0,All,#4682B4,0
4,9,10.5,5.427,5.427,5.22165,0,All,#4682B4,0
5,9,10.5,5.427,5.427,4.8903,0,All,#4682B4,0
